ticker,t0,t1,t2,TOL,n,N,runtime,iterations,gap_percentage
AMZN,2020-01-30,2020-06-19,2020-07-17,0.01,10,0.1,7.800767183303833,3,24.016333155843377
AMZN,2020-01-30,2020-06-19,2020-07-17,0.01,10,0.2,13.469531297683716,3,23.92365543251714
AMZN,2020-01-30,2020-06-19,2020-07-17,0.01,10,0.3,17.892038583755493,3,23.889153505346215
AMZN,2020-01-30,2020-06-19,2020-07-17,0.01,10,0.4,24.37614369392395,3,23.924818264781784
AMZN,2020-01-30,2020-06-19,2020-07-17,0.01,10,0.5,31.05336022377014,3,23.90383496475729
AMZN,2020-01-30,2020-06-19,2020-07-17,0.01,10,0.6,36.66123104095459,3,23.897463497194003
AMZN,2020-01-30,2020-06-19,2020-07-17,0.01,10,0.7,44.55480408668518,3,23.918680813588917
AMZN,2020-01-30,2020-06-19,2020-07-17,0.01,15,0.1,7.293308734893799,2,25.312462687327287
AMZN,2020-01-30,2020-06-19,2020-07-17,0.01,15,0.2,10.37142825126648,2,25.21056572287175
AMZN,2020-01-30,2020-06-19,2020-07-17,0.01,15,0.3,13.59716510772705,2,25.010554232906735
AMZN,2020-01-30,2020-06-19,2020-07-17,0.01,15,0.4,16.35819149017334,2,25.035291746413694
AMZN,2020-01-30,2020-06-19,2020-07-17,0.01,15,0.5,20.077401399612427,2,25.646988482188515
AMZN,2020-01-30,2020-06-19,2020-07-17,0.01,15,0.6,23.726461172103882,2,24.977044123013524
AMZN,2020-01-30,2020-06-19,2020-07-17,0.01,15,0.7,26.230364561080933,2,25.658697322495943
AMZN,2020-01-30,2020-06-19,2020-07-17,0.01,20,0.1,9.868192195892334,2,24.94577888473242
AMZN,2020-01-30,2020-06-19,2020-07-17,0.01,20,0.2,12.428207635879517,2,24.78100599094214
AMZN,2020-01-30,2020-06-19,2020-07-17,0.01,20,0.3,15.632898330688477,2,24.551238269739063
