ticker,t0,t1,t2,TOL,n,N,runtime,iterations,gap_percentage
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,10,0.1,1.9399995803833008,3,8.599161044347765
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,10,0.2,4.545751094818115,6,7.113152075458484
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,10,0.3,5.83280348777771,7,7.499882704489947
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,10,0.4,6.570130348205566,7,7.523169483575002
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,10,0.5,9.257028579711914,9,8.12715960621093
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,10,0.6,8.176656246185303,8,7.590273773742896
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,10,0.7,8.425714492797852,8,7.448702067235116
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,15,0.1,1.0870020389556885,1,8.594581191029397
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,15,0.2,5.2404398918151855,4,8.428399013306755
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,15,0.3,8.672525644302368,6,8.408632828543173
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,15,0.4,11.158862829208374,7,8.449129296784264
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,15,0.5,11.346694231033325,7,8.412013198849687
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,15,0.6,11.425676345825195,7,8.405677094788627
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,15,0.7,16.600671529769897,9,8.314563137929774
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,20,0.1,1.154000997543335,1,8.594581191029397
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,20,0.2,6.1846253871917725,3,8.50681295274827
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,20,0.3,11.267004489898682,5,8.405522207930636
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,20,0.4,11.602240800857544,5,8.447531499029376
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,20,0.5,14.133033752441406,6,8.480467181057788
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,20,0.6,17.286250829696655,7,8.424718160331981
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,20,0.7,17.551884174346924,7,8.489928195822385
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,25,0.1,1.0699937343597412,1,8.594581191029397
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,25,0.2,5.952325344085693,2,8.420258904002917
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,25,0.3,12.785473346710205,4,8.488755895022308
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,25,0.4,16.44915461540222,5,8.452647897726974
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,25,0.5,20.77038860321045,6,8.448902729404113
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,25,0.6,20.765997409820557,6,8.462611466596103
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,25,0.7,28.84899139404297,7,8.458575947680927
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,30,0.1,1.0899770259857178,1,8.594581191029397
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,30,0.2,3.8280322551727295,1,8.432070453666942
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,30,0.3,12.933940410614014,3,8.413549124055104
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,30,0.4,18.047141075134277,4,8.395577422344243
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,30,0.5,23.118942499160767,5,8.4467816364083
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,30,0.6,28.782646656036377,6,8.4385302058313
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,30,0.7,33.9659481048584,7,8.412788351476209
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,35,0.1,1.0911633968353271,1,8.594581191029397
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,35,0.2,3.7999677658081055,1,8.432070453666942
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,35,0.3,11.390506505966187,2,8.39996721391067
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,35,0.4,17.56111717224121,3,8.395611567602083
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,35,0.5,30.686734437942505,5,8.419294308498138
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,35,0.6,31.04253649711609,5,8.417226847050465
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,35,0.7,42.70258116722107,6,8.40348268076765
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,40,0.1,1.196000576019287,1,8.594581191029397
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,40,0.2,4.149068593978882,1,8.432070453666942
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,40,0.3,7.858335018157959,1,8.396404875051042
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,40,0.4,25.390108585357666,3,8.452590270487063
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,40,0.5,33.81651163101196,4,8.435673718477933
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,40,0.6,40.68178081512451,5,8.420845575814864
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,40,0.7,48.936598777770996,6,8.44129913753988
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,45,0.1,1.098515272140503,1,8.594581191029397
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,45,0.2,3.8289999961853027,1,8.432070453666942
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,45,0.3,8.619975805282593,1,8.413641975696457
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,45,0.4,18.709495782852173,2,8.425143707970886
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,45,0.5,38.61200928688049,4,8.448547076133572
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,45,0.6,38.82580327987671,4,8.423098780899146
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,45,0.7,39.76637411117554,4,8.453670750858393
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,50,0.1,1.115616798400879,1,8.594581191029397
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,50,0.2,3.928231954574585,1,8.432070453666942
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,50,0.3,9.087159633636475,1,8.413641975696457
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,50,0.4,23.30443835258484,2,8.451343813316461
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,50,0.5,34.81496238708496,3,8.432225949219326
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,50,0.6,47.27778911590576,4,8.471186420821105
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,50,0.7,47.99652934074402,4,8.447345456139207
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,55,0.1,1.0829641819000244,1,8.594581191029397
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,55,0.2,3.808695077896118,1,8.432070453666942
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,55,0.3,8.652230262756348,1,8.413641975696457
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,55,0.4,13.49501895904541,1,8.390074697688037
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,55,0.5,27.767571210861206,2,8.447726919984396
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,55,0.6,56.9149866104126,4,8.404702638584517
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,55,0.7,57.19391489028931,4,8.444004903620655
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,60,0.1,1.096963882446289,1,8.594581191029397
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,60,0.2,3.803466320037842,1,8.432070453666942
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,60,0.3,8.675504922866821,1,8.413641975696457
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,60,0.4,15.560286283493042,1,8.441382203931818
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,60,0.5,32.465275287628174,2,8.442712176793977
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,60,0.6,50.753533363342285,3,8.419236225323496
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,60,0.7,52.0518536567688,3,8.44967308170596
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,65,0.1,1.2561969757080078,1,8.594581191029397
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,65,0.2,4.030923843383789,1,8.432070453666942
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,65,0.3,9.334743022918701,1,8.413641975696457
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,65,0.4,16.09727716445923,1,8.441382203931818
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,65,0.5,20.2151095867157,1,8.444294656293305
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,65,0.6,38.81673550605774,2,8.426585842609873
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,65,0.7,59.54421806335449,3,8.445193743284568
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,70,0.1,1.1196494102478027,1,8.594581191029397
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,70,0.2,4.097569704055786,1,8.432070453666942
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,70,0.3,8.85256838798523,1,8.413641975696457
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,70,0.4,15.542649507522583,1,8.441382203931818
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,70,0.5,22.005540370941162,1,8.442413895232356
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,70,0.6,47.25389075279236,2,8.433701549622452
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,70,0.7,69.1909589767456,3,8.482636070927207
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,75,0.1,1.0989670753479004,1,8.594581191029397
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,75,0.2,3.8857429027557373,1,8.432070453666942
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,75,0.3,8.863253355026245,1,8.413641975696457
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,75,0.4,16.218336820602417,1,8.441382203931818
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,75,0.5,23.89591884613037,1,8.4975898331763
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,75,0.6,25.58028483390808,1,8.435570726590209
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,75,0.7,25.231581211090088,1,8.441501748040734
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,80,0.1,1.0843966007232666,1,8.594581191029397
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,80,0.2,3.8196191787719727,1,8.432070453666942
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,80,0.3,8.693255424499512,1,8.413641975696457
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,80,0.4,15.987383604049683,1,8.441382203931818
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,80,0.5,23.703420400619507,1,8.4975898331763
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,80,0.6,28.515790224075317,1,8.41618487249006
JPM,2021-09-10,2021-10-01,2021-10-29,0.05,80,0.7,28.304869651794434,1,8.441568664277254
