ticker,t0,t1,t2,TOL,n,N,runtime,iterations,gap_percentage
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,10,0.1,1.0716423988342285,1,6.7183177147197055
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,10,0.2,1.5719966888427734,1,6.707028470102914
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,10,0.3,2.115454912185669,1,6.654874935857189
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,10,0.4,2.691617488861084,1,6.660535352637102
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,10,0.5,3.2008488178253174,1,6.654284870720035
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,10,0.6,3.8142220973968506,1,6.655021651822722
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,10,0.7,4.421595096588135,1,6.654044832273806
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,15,0.1,1.6235978603363037,1,7.09553473279058
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,15,0.2,2.1499669551849365,1,7.093663951135547
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,15,0.3,2.7056353092193604,1,7.088792820092733
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,15,0.4,3.2495899200439453,1,7.085302147720848
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,15,0.5,3.8907017707824707,1,7.084037782306581
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,15,0.6,4.374078989028931,1,7.082573775279916
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,15,0.7,4.941652536392212,1,7.082099415212498
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,20,0.1,2.458000421524048,1,6.9122288009465365
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,20,0.2,2.9639639854431152,1,6.858746134467437
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,20,0.3,3.499570369720459,1,7.040473324453857
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,20,0.4,4.0133161544799805,1,6.839197172392332
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,20,0.5,4.624570846557617,1,7.021787959471085
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,20,0.6,5.179947376251221,1,7.013567931637925
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,20,0.7,5.8036041259765625,1,7.00940626353083
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,25,0.1,3.503253936767578,1,6.747015968949532
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,25,0.2,4.578522443771362,1,6.7289682402486495
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,25,0.3,5.3576295375823975,1,6.7305462333661845
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,25,0.4,5.253111124038696,1,6.728948291000004
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,25,0.5,5.770548105239868,1,6.729790892855717
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,25,0.6,6.242235422134399,1,6.729886014558327
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,25,0.7,6.872984170913696,1,6.729967257627418
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,30,0.1,4.775967597961426,1,6.944119877289287
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,30,0.2,5.319035768508911,1,6.863529796691786
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,30,0.3,5.842996835708618,1,6.783174025181977
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,30,0.4,6.3759706020355225,1,6.783364313342408
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,30,0.5,6.929430246353149,1,6.758274773991813
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,30,0.6,7.582165479660034,1,6.762543700744375
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,30,0.7,8.27718448638916,1,6.756054415511681
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,35,0.1,6.219524383544922,1,7.0073473360483405
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,35,0.2,6.7918620109558105,1,6.85935722152294
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,35,0.3,7.32464075088501,1,6.90681482413624
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,35,0.4,7.879313945770264,1,6.917509344105413
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,35,0.5,8.390991687774658,1,6.904062974336685
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,35,0.6,8.90406608581543,1,6.792936749965584
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,35,0.7,9.487977981567383,1,6.872432345303602
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,40,0.1,8.028339385986328,1,6.851235107717465
GOOGL,2020-04-29,2020-05-22,2020-06-19,0.05,40,0.2,8.4356689453125,1,6.913500088781109
