ticker,t0,t1,t2,TOL,n,N,runtime,iterations,gap_percentage
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,10,0.1,2.5116517543792725,3,16.88665872639191
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,10,0.2,5.012514352798462,5,10.94341426548389
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,10,0.3,7.830280780792236,7,14.473250463761087
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,10,0.4,11.224162340164185,9,14.853253345833057
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,10,0.5,10.20912218093872,8,14.502334894520406
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,10,0.6,12.271029233932495,9,14.21467849728845
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,10,0.7,12.778145790100098,9,14.099783769088726
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,15,0.1,1.0126166343688965,1,16.933575506829023
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,15,0.2,6.9418699741363525,4,14.897857034265707
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,15,0.3,11.476304531097412,6,14.776994708655753
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,15,0.4,14.190473556518555,7,14.44747310345497
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,15,0.5,17.14720630645752,8,14.665197878617045
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,15,0.6,19.758391857147217,9,14.564348561801415
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,15,0.7,20.53392791748047,9,14.459282795722306
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,20,0.1,1.0220134258270264,1,16.933575506829023
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,20,0.2,5.174844264984131,2,13.553622400114444
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,20,0.3,14.62478232383728,5,14.774353739558837
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,20,0.4,14.826192855834961,5,13.928935322094677
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,20,0.5,18.528051614761353,6,14.671403853442813
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,20,0.6,22.856934547424316,7,14.573625647492456
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,20,0.7,27.984975814819336,7,14.558165998888962
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,25,0.1,1.0230486392974854,1,16.933575506829023
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,25,0.2,3.5460119247436523,1,14.865598747479996
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,25,0.3,12.342159748077393,3,14.848364949299576
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,25,0.4,16.999260663986206,4,14.812439180467008
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,25,0.5,27.301451206207275,6,14.808209439759224
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,25,0.6,27.79146647453308,6,14.783072541287105
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,25,0.7,32.701544761657715,7,14.768453792166042
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,30,0.1,1.0140390396118164,1,16.933575506829023
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,30,0.2,3.5386295318603516,1,14.865598747479996
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,30,0.3,11.172821044921875,2,14.76517962143269
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,30,0.4,23.51230764389038,4,14.827925302298993
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,30,0.5,30.25661563873291,5,14.808841842513381
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,30,0.6,37.48024916648865,6,14.875007163629572
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,30,0.7,38.628798484802246,6,14.862492686627519
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,35,0.1,1.0349841117858887,1,16.933575506829023
JNJ,2020-03-30,2020-06-19,2020-07-17,0.05,35,0.2,3.532787799835205,1,14.865598747479996
