ticker,t0,t1,t2,TOL,n,N,runtime,iterations,gap_percentage
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,10,0.1,1.4326138496398926,2,10.940095952749498
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,10,0.2,1.7280030250549316,2,11.777395546747368
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,10,0.3,2.0606212615966797,2,11.183159692621086
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,10,0.4,2.3139970302581787,2,11.000562609603111
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,10,0.5,2.6869077682495117,2,10.918649206159508
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,10,0.6,3.025033712387085,2,10.915519214528473
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,10,0.7,3.377608299255371,2,10.857447709414744
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,10,0.8,3.7024993896484375,2,10.810898978522083
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,15,0.1,1.1670012474060059,1,5.567627353512026
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,15,0.2,1.326035737991333,1,5.6730270251720585
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,15,0.3,1.4516174793243408,1,5.733996296224396
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,15,0.4,1.588721513748169,1,5.680793090626426
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,15,0.5,1.6919665336608887,1,5.715112374442239
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,15,0.6,1.8456041812896729,1,5.727382390177042
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,15,0.7,1.9692089557647705,1,5.764964498104564
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,15,0.8,2.1030309200286865,1,5.718207779048611
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,20,0.1,1.9016716480255127,1,6.542976314759424
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,20,0.2,2.027998208999634,1,6.542976314759424
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,20,0.3,2.1486146450042725,1,6.517287212593767
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,20,0.4,2.3586668968200684,1,8.874934963822248
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,20,0.5,2.507363796234131,1,8.857941190949907
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,20,0.6,2.5796520709991455,1,8.874747274233135
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,20,0.7,2.730687141418457,1,6.499245906393719
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,20,0.8,2.8576581478118896,1,6.495302184309858
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,25,0.1,2.8693578243255615,1,7.096730055706196
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,25,0.2,2.9590022563934326,1,7.098374935526364
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,25,0.3,3.1074156761169434,1,5.9410008327991735
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,25,0.4,3.2315847873687744,1,6.040485532108139
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,25,0.5,3.364036798477173,1,6.010579425156314
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,25,0.6,3.5137181282043457,1,5.997352116221079
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,25,0.7,3.6415843963623047,1,5.984343576929789
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,25,0.8,3.770665407180786,1,6.033403702942565
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,30,0.1,3.9759843349456787,1,7.916256951632642
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,30,0.2,4.141611337661743,1,7.0556818991242345
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,30,0.3,4.301959991455078,1,6.847573749337742
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,30,0.4,4.419857740402222,1,7.007785567568046
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,30,0.5,4.5229551792144775,1,7.0072227931523905
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,30,0.6,4.831201791763306,1,6.840749270437198
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,30,0.7,4.8206868171691895,1,6.8733371300079975
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,30,0.8,4.94502854347229,1,6.930382661412937
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,35,0.1,5.338995933532715,1,6.366646522510047
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,35,0.2,5.50320029258728,1,6.666590638665117
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,35,0.3,5.933201551437378,1,6.661472895024115
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,35,0.4,6.022609710693359,1,6.657021809574035
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,35,0.5,6.38024640083313,1,6.74662978173087
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,35,0.6,6.1282196044921875,1,6.677591497496153
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,35,0.7,6.155672550201416,1,6.695866353328651
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,35,0.8,6.449893951416016,1,6.721417236228853
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,40,0.1,6.9666688442230225,1,6.364859808721304
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,40,0.2,7.185471057891846,1,6.364859808721304
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,40,0.3,7.33077597618103,1,6.347270142806972
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,40,0.4,7.523492097854614,1,6.338778688997729
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,40,0.5,7.593146085739136,1,6.333777954599185
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,40,0.6,7.708441257476807,1,6.338777688218243
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,40,0.7,7.815635442733765,1,6.335225395915553
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,40,0.8,7.970977306365967,1,6.332554019747463
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,45,0.1,7.288256645202637,1,6.480600786152932
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,45,0.2,8.927481412887573,1,7.086497606483533
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,45,0.3,9.000518321990967,1,6.6132967544474885
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,45,0.4,9.102766752243042,1,6.812952479784803
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,45,0.5,9.186863899230957,1,6.716174914564229
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,45,0.6,9.449346780776978,1,6.8969852872381745
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,45,0.7,9.669676780700684,1,6.815007052116045
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,45,0.8,9.751771211624146,1,6.808631632192548
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,50,0.1,7.361997604370117,1,6.480600786152932
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,50,0.2,10.973881483078003,1,6.760543290958905
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,50,0.3,11.030588388442993,1,7.038184960377116
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,50,0.4,11.137760162353516,1,6.331206897175735
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,50,0.5,11.470468282699585,1,6.674118506550733
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,50,0.6,11.489255666732788,1,6.348560969875527
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,50,0.7,11.506736278533936,1,6.343664022911471
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,50,0.8,11.681704759597778,1,6.357239383852188
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,55,0.1,7.277322769165039,1,6.480600786152932
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,55,0.2,13.11789083480835,1,6.269496505510356
TSLA,2020-09-03,2020-09-11,2020-10-09,0.05,55,0.3,13.275572299957275,1,6.446558104670555
