ticker,t0,t1,t2,TOL,n,N,runtime,iterations,gap_percentage
TSLA,2022-12-21,2023-04-21,2023-05-19,0.05,10,0.1,1.9839999675750732,2,13.410469342809645
TSLA,2022-12-21,2023-04-21,2023-05-19,0.05,10,0.2,4.612621068954468,4,13.928474051989065
TSLA,2022-12-21,2023-04-21,2023-05-19,0.05,10,0.3,2.3707640171051025,2,15.922143419424161
TSLA,2022-12-21,2023-04-21,2023-05-19,0.05,10,0.4,2.557000160217285,2,15.973534625280225
TSLA,2022-12-21,2023-04-21,2023-05-19,0.05,10,0.5,4.462498188018799,3,15.520708132275422
TSLA,2022-12-21,2023-04-21,2023-05-19,0.05,10,0.6,3.077148914337158,2,15.679706386540007
TSLA,2022-12-21,2023-04-21,2023-05-19,0.05,10,0.7,3.3280327320098877,2,15.755396323374828
TSLA,2022-12-21,2023-04-21,2023-05-19,0.05,10,0.8,3.515434741973877,2,15.7367991029839
TSLA,2022-12-21,2023-04-21,2023-05-19,0.05,15,0.1,1.5650010108947754,1,12.412794133308484
TSLA,2022-12-21,2023-04-21,2023-05-19,0.05,15,0.2,1.8203113079071045,1,16.282276087026943
TSLA,2022-12-21,2023-04-21,2023-05-19,0.05,15,0.3,8.470236778259277,4,14.88000160156773
TSLA,2022-12-21,2023-04-21,2023-05-19,0.05,15,0.4,11.309152364730835,5,14.665311719663205
TSLA,2022-12-21,2023-04-21,2023-05-19,0.05,15,0.5,9.627883672714233,4,15.064624178606712
TSLA,2022-12-21,2023-04-21,2023-05-19,0.05,15,0.6,7.502660751342773,3,15.128173131190644
TSLA,2022-12-21,2023-04-21,2023-05-19,0.05,15,0.7,7.711496829986572,3,14.865675884367175
TSLA,2022-12-21,2023-04-21,2023-05-19,0.05,15,0.8,10.973261833190918,4,14.79483295490053
TSLA,2022-12-21,2023-04-21,2023-05-19,0.05,20,0.1,1.540001392364502,1,12.412794133308484
TSLA,2022-12-21,2023-04-21,2023-05-19,0.05,20,0.2,2.9985389709472656,1,15.021741894728995
TSLA,2022-12-21,2023-04-21,2023-05-19,0.05,20,0.3,9.855235576629639,3,14.79033926318262
