ticker,t0,t1,t2,TOL,n,N,runtime,iterations,gap_percentage
V,2021-01-25,2021-02-05,2021-03-05,0.05,10,0.1,0.5719962120056152,1,6.549231624522407
V,2021-01-25,2021-02-05,2021-03-05,0.05,10,0.2,0.64504075050354,1,5.084298816625768
V,2021-01-25,2021-02-05,2021-03-05,0.05,10,0.3,0.741966962814331,1,5.1386882801506255
V,2021-01-25,2021-02-05,2021-03-05,0.05,10,0.4,0.8300316333770752,1,5.162434446646367
V,2021-01-25,2021-02-05,2021-03-05,0.05,10,0.5,0.8710000514984131,1,6.15857526013853
V,2021-01-25,2021-02-05,2021-03-05,0.05,10,0.6,0.9096291065216064,1,6.161962182494431
V,2021-01-25,2021-02-05,2021-03-05,0.05,10,0.7,0.9569926261901855,1,6.181788747981373
V,2021-01-25,2021-02-05,2021-03-05,0.05,10,0.8,1.0369737148284912,1,6.181207586179787
V,2021-01-25,2021-02-05,2021-03-05,0.05,15,0.1,1.0880002975463867,1,6.6144153614337355
V,2021-01-25,2021-02-05,2021-03-05,0.05,15,0.2,5.2260050773620605,4,6.715941816196162
V,2021-01-25,2021-02-05,2021-03-05,0.05,15,0.3,1.229654312133789,1,6.5826622483827135
V,2021-01-25,2021-02-05,2021-03-05,0.05,15,0.4,10.844050645828247,7,6.721270732051425
V,2021-01-25,2021-02-05,2021-03-05,0.05,15,0.5,8.523775577545166,5,6.650434348862981
V,2021-01-25,2021-02-05,2021-03-05,0.05,15,0.6,10.150762796401978,6,6.6400423503803525
V,2021-01-25,2021-02-05,2021-03-05,0.05,15,0.7,15.349831342697144,6,6.635099650902953
V,2021-01-25,2021-02-05,2021-03-05,0.05,15,0.8,17.23148798942566,9,6.628633692737508
V,2021-01-25,2021-02-05,2021-03-05,0.05,20,0.1,1.8520007133483887,1,6.678431800358567
V,2021-01-25,2021-02-05,2021-03-05,0.05,20,0.2,8.371966361999512,4,6.539774530952055
V,2021-01-25,2021-02-05,2021-03-05,0.05,20,0.3,11.572037935256958,5,6.508494481486883
V,2021-01-25,2021-02-05,2021-03-05,0.05,20,0.4,10.349595546722412,4,6.506825154855816
V,2021-01-25,2021-02-05,2021-03-05,0.05,20,0.5,8.551478862762451,3,6.595513249129864
V,2021-01-25,2021-02-05,2021-03-05,0.05,20,0.6,10.412535429000854,3,6.597353267678899
V,2021-01-25,2021-02-05,2021-03-05,0.05,20,0.7,9.661168575286865,2,6.591497258386725
V,2021-01-25,2021-02-05,2021-03-05,0.05,20,0.8,10.653867959976196,2,6.589601917013955
V,2021-01-25,2021-02-05,2021-03-05,0.05,25,0.1,1.8478329181671143,1,6.678431800358567
