ticker,t0,t1,t2,TOL,n,N,runtime,iterations,gap_percentage
V,2020-04-29,2020-05-08,2020-06-05,0.05,10,0.1,0.5628726482391357,1,5.191599084099311
V,2020-04-29,2020-05-08,2020-06-05,0.05,10,0.2,2.116999864578247,3,5.142209055523696
V,2020-04-29,2020-05-08,2020-06-05,0.05,10,0.3,2.348602771759033,3,5.368444592772035
V,2020-04-29,2020-05-08,2020-06-05,0.05,10,0.4,2.894754409790039,3,4.918592593798505
V,2020-04-29,2020-05-08,2020-06-05,0.05,10,0.5,2.905611991882324,3,4.922696877988274
V,2020-04-29,2020-05-08,2020-06-05,0.05,10,0.6,3.335082530975342,3,4.962556421023388
V,2020-04-29,2020-05-08,2020-06-05,0.05,10,0.7,3.748666286468506,3,4.903724890212223
V,2020-04-29,2020-05-08,2020-06-05,0.05,10,0.8,4.682645559310913,3,4.949545534677773
V,2020-04-29,2020-05-08,2020-06-05,0.05,15,0.1,1.0810003280639648,1,4.334391039422621
V,2020-04-29,2020-05-08,2020-06-05,0.05,15,0.2,1.148625135421753,1,4.809197712959085
V,2020-04-29,2020-05-08,2020-06-05,0.05,15,0.3,1.198655128479004,1,4.838974363141645
V,2020-04-29,2020-05-08,2020-06-05,0.05,15,0.4,1.2700059413909912,1,4.963622360148226
V,2020-04-29,2020-05-08,2020-06-05,0.05,15,0.5,1.2979998588562012,1,5.041695838509803
V,2020-04-29,2020-05-08,2020-06-05,0.05,15,0.6,1.3780009746551514,1,5.039171048871583
V,2020-04-29,2020-05-08,2020-06-05,0.05,15,0.7,1.4506995677947998,1,5.066634980691376
V,2020-04-29,2020-05-08,2020-06-05,0.05,15,0.8,1.4709627628326416,1,5.070665506447587
V,2020-04-29,2020-05-08,2020-06-05,0.05,20,0.1,1.5158171653747559,1,4.989089617765309
V,2020-04-29,2020-05-08,2020-06-05,0.05,20,0.2,6.036295175552368,3,5.094329295306485
V,2020-04-29,2020-05-08,2020-06-05,0.05,20,0.3,7.185577869415283,3,4.857534327182244
V,2020-04-29,2020-05-08,2020-06-05,0.05,20,0.4,7.715136528015137,3,4.752027964454153
V,2020-04-29,2020-05-08,2020-06-05,0.05,20,0.5,16.12120032310486,6,4.948226443330536
V,2020-04-29,2020-05-08,2020-06-05,0.05,20,0.6,7.442777633666992,3,4.951287478281459
V,2020-04-29,2020-05-08,2020-06-05,0.05,20,0.7,11.948904514312744,4,4.759894796047615
V,2020-04-29,2020-05-08,2020-06-05,0.05,20,0.8,9.814226388931274,3,4.916081553781705
V,2020-04-29,2020-05-08,2020-06-05,0.05,25,0.1,1.5072596073150635,1,4.989089617765309
V,2020-04-29,2020-05-08,2020-06-05,0.05,25,0.2,2.9482932090759277,1,4.850363835579883
V,2020-04-29,2020-05-08,2020-06-05,0.05,25,0.3,12.471065044403076,4,4.916599366574052
V,2020-04-29,2020-05-08,2020-06-05,0.05,25,0.4,23.742764234542847,7,4.904068515900495
V,2020-04-29,2020-05-08,2020-06-05,0.05,25,0.5,16.560692310333252,5,4.906516945247925
V,2020-04-29,2020-05-08,2020-06-05,0.05,25,0.6,24.76141047477722,7,4.913956595789254
V,2020-04-29,2020-05-08,2020-06-05,0.05,25,0.7,37.32114505767822,10,4.905927939830141
V,2020-04-29,2020-05-08,2020-06-05,0.05,25,0.8,26.282884120941162,6,4.900456709085326
V,2020-04-29,2020-05-08,2020-06-05,0.05,30,0.1,1.4829976558685303,1,4.989089617765309
V,2020-04-29,2020-05-08,2020-06-05,0.05,30,0.2,3.99062180519104,1,4.850168443375188
V,2020-04-29,2020-05-08,2020-06-05,0.05,30,0.3,4.076946496963501,1,4.894106270856515
V,2020-04-29,2020-05-08,2020-06-05,0.05,30,0.4,4.103004693984985,1,4.79577305230872
V,2020-04-29,2020-05-08,2020-06-05,0.05,30,0.5,4.151578903198242,1,4.853066160518971
V,2020-04-29,2020-05-08,2020-06-05,0.05,30,0.6,4.234320163726807,1,4.857521928483917
