ticker,t0,t1,t2,TOL,n,N,runtime,iterations,gap_percentage
WMT,2019-12-24,2020-02-21,2020-03-20,0.05,10,0.1,0.631967306137085,1,11.230326018231931
WMT,2019-12-24,2020-02-21,2020-03-20,0.05,10,0.2,2.402665376663208,3,10.805677684894968
WMT,2019-12-24,2020-02-21,2020-03-20,0.05,10,0.3,2.5540971755981445,3,10.860623045438235
WMT,2019-12-24,2020-02-21,2020-03-20,0.05,10,0.4,2.5823538303375244,3,10.825144771215832
WMT,2019-12-24,2020-02-21,2020-03-20,0.05,10,0.5,2.772171974182129,3,10.959639003474665
WMT,2019-12-24,2020-02-21,2020-03-20,0.05,10,0.6,3.2876217365264893,3,11.52184672172581
WMT,2019-12-24,2020-02-21,2020-03-20,0.05,10,0.7,3.6703319549560547,3,11.156426089582897
WMT,2019-12-24,2020-02-21,2020-03-20,0.05,10,0.8,3.5959367752075195,3,10.946294971577235
WMT,2019-12-24,2020-02-21,2020-03-20,0.05,15,0.1,0.7470011711120605,1,11.234269507987245
WMT,2019-12-24,2020-02-21,2020-03-20,0.05,15,0.2,2.667003631591797,2,11.653881122048908
WMT,2019-12-24,2020-02-21,2020-03-20,0.05,15,0.3,2.9576168060302734,2,11.210991290014642
WMT,2019-12-24,2020-02-21,2020-03-20,0.05,15,0.4,1.4151995182037354,1,11.236789112958808
WMT,2019-12-24,2020-02-21,2020-03-20,0.05,15,0.5,1.4680016040802002,1,12.02636334840815
WMT,2019-12-24,2020-02-21,2020-03-20,0.05,15,0.6,5.9543163776397705,3,12.211233852765384
WMT,2019-12-24,2020-02-21,2020-03-20,0.05,15,0.7,1.565002202987671,1,12.278203883207093
WMT,2019-12-24,2020-02-21,2020-03-20,0.05,15,0.8,1.5928382873535156,1,11.330111588463545
WMT,2019-12-24,2020-02-21,2020-03-20,0.05,20,0.1,0.7440009117126465,1,11.234269507987245
WMT,2019-12-24,2020-02-21,2020-03-20,0.05,20,0.2,2.19864821434021,1,12.389541041813057
WMT,2019-12-24,2020-02-21,2020-03-20,0.05,20,0.3,4.654609441757202,2,11.06715748246746
WMT,2019-12-24,2020-02-21,2020-03-20,0.05,20,0.4,7.501159429550171,3,11.260334398508599
WMT,2019-12-24,2020-02-21,2020-03-20,0.05,20,0.5,15.703696727752686,5,11.387509944983263
WMT,2019-12-24,2020-02-21,2020-03-20,0.05,20,0.6,17.02820587158203,5,11.061172211024633
WMT,2019-12-24,2020-02-21,2020-03-20,0.05,20,0.7,15.235987186431885,4,11.230698895587098
WMT,2019-12-24,2020-02-21,2020-03-20,0.05,20,0.8,20.758061408996582,6,11.274128842922114
