,t0,T1,K1,C1,T2,K2,C2,S0,Adj_S0
148,2018-01-11,2018-04-20,1240.0,85.55,2018-07-20,1280.0,94.275,63.83399963378906,1276.6799926757812
149,2018-01-11,2018-04-20,1260.0,74.125,2018-07-20,1299.9999999999998,84.30993197170099,63.83399963378906,1276.6799926757812
150,2018-01-11,2018-04-20,1280.0,63.650000000000006,2018-07-20,1320.0,75.775,63.83399963378906,1276.6799926757812
151,2018-01-11,2018-04-20,1300.0,54.15,2018-07-20,1380.0,53.3,63.83399963378906,1276.6799926757812
152,2018-01-11,2018-04-20,1320.0,45.75,2018-07-20,1400.0,47.1,63.83399963378906,1276.6799926757812
153,2018-01-11,2018-04-20,1340.0,38.400000000000006,2018-07-20,1420.0,41.525000000000006,63.83399963378906,1276.6799926757812
154,2018-01-11,2018-04-20,1360.0,31.924999999999997,2018-07-20,1440.0,36.525000000000006,63.83399963378906,1276.6799926757812
155,2018-01-11,2018-04-20,1380.0,26.3,2018-07-20,1460.0000000000002,32.1,63.83399963378906,1276.6799926757812
156,2018-01-11,2018-04-20,1399.9999999999998,21.725000000000005,2018-07-20,1479.9999999999998,28.125,63.83399963378906,1276.6799926757812
157,2018-01-11,2018-04-20,1420.0,17.725,2018-07-20,1500.0,24.475,63.83399963378906,1276.6799926757812
158,2018-01-11,2018-04-20,1440.0,14.475000000000001,2018-07-20,1640.0000000000002,9.6,63.83399963378906,1276.6799926757812
159,2018-01-11,2018-04-20,1500.0,7.8,2018-07-20,1660.0,8.475000000000001,63.83399963378906,1276.6799926757812
160,2018-01-12,2018-04-20,1025.0,289.175,2018-07-20,1060.0,272.79999999999995,65.26000213623047,1305.2000427246094
161,2018-01-12,2018-04-20,1100.0,219.3,2018-07-20,1120.0,222.95,65.26000213623047,1305.2000427246094
162,2018-01-12,2018-04-20,1120.0,201.44158164480228,2018-07-20,1145.0,203.5006862361467,65.26000213623047,1305.2000427246094
163,2018-01-12,2018-04-20,1160.0,167.47500000000002,2018-07-20,1160.0,194.49774380412967,65.26000213623047,1305.2000427246094
164,2018-01-12,2018-04-20,1180.0,151.125,2018-07-20,1200.0,163.975,65.26000213623047,1305.2000427246094
165,2018-01-12,2018-04-20,1200.0,135.75,2018-07-20,1240.0,138.04173226700118,65.26000213623047,1305.2000427246094
166,2018-01-12,2018-04-20,1220.0,121.15,2018-07-20,1260.0,125.18298183698826,65.26000213623047,1305.2000427246094
167,2018-01-12,2018-04-20,1240.0,107.52274474844539,2018-07-20,1280.0,114.575,65.26000213623047,1305.2000427246094
168,2018-01-12,2018-04-20,1260.0,94.82499999999999,2018-07-20,1300.0,103.975,65.26000213623047,1305.2000427246094
169,2018-01-12,2018-04-20,1280.0,83.05000000000001,2018-07-20,1320.0,94.05,65.26000213623047,1305.2000427246094
170,2018-01-12,2018-04-20,1300.0,72.3,2018-07-20,1340.0,84.82499999999999,65.26000213623047,1305.2000427246094
171,2018-01-12,2018-04-20,1320.0,61.925,2018-07-20,1360.0,76.20379434014764,65.26000213623047,1305.2000427246094
172,2018-01-12,2018-04-20,1340.0000000000002,53.175,2018-07-20,1379.9999999999998,68.4,65.26000213623047,1305.2000427246094
173,2018-01-12,2018-04-20,1360.0,45.150000000000006,2018-07-20,1400.0,61.24999999999999,65.26000213623047,1305.2000427246094
174,2018-01-12,2018-04-20,1399.9999999999998,32.1,2018-07-20,1419.9999999999998,54.24199647368428,65.26000213623047,1305.2000427246094
175,2018-01-12,2018-04-20,1420.0,26.371040957925786,2018-07-20,1440.0000000000002,48.95257780907785,65.26000213623047,1305.2000427246094
176,2018-01-12,2018-04-20,1440.0000000000002,22.325,2018-07-20,1460.0,43.125,65.26000213623047,1305.2000427246094
177,2018-01-12,2018-04-20,1500.0,12.725000000000001,2018-07-20,1480.0,38.14883826861392,65.26000213623047,1305.2000427246094
178,2018-01-12,2018-04-20,1519.9999999999998,10.524999999999999,2018-07-20,1500.0,33.775,65.26000213623047,1305.2000427246094
179,2018-01-12,2018-04-20,1600.0,5.1,2018-07-20,1780.0,6.075,65.26000213623047,1305.2000427246094
180,2018-01-16,2018-04-20,1100.0,223.65,2018-07-20,1040.0,293.875,65.24299621582031,1304.8599243164062
181,2018-01-16,2018-04-20,1160.0,172.39999999999995,2018-07-20,1140.0,212.10000000000002,65.24299621582031,1304.8599243164062
182,2018-01-16,2018-04-20,1180.0,156.5,2018-07-20,1180.0,182.5788147566406,65.24299621582031,1304.8599243164062
183,2018-01-16,2018-04-20,1200.0,141.2,2018-07-20,1200.0,169.05,65.24299621582031,1304.8599243164062
184,2018-01-16,2018-04-20,1220.0,126.1689048423811,2018-07-20,1240.0,143.2,65.24299621582031,1304.8599243164062
185,2018-01-16,2018-04-20,1240.0,113.17500000000001,2018-07-20,1260.0,131.325,65.24299621582031,1304.8599243164062
186,2018-01-16,2018-04-20,1260.0,102.30499677522388,2018-07-20,1280.0,118.51352656415048,65.24299621582031,1304.8599243164062
187,2018-01-16,2018-04-20,1280.0,88.775,2018-07-20,1300.0,109.375,65.24299621582031,1304.8599243164062
188,2018-01-16,2018-04-20,1300.0,77.875,2018-07-20,1320.0,99.4,65.24299621582031,1304.8599243164062
189,2018-01-16,2018-04-20,1319.9999999999998,67.82499999999999,2018-07-20,1340.0,90.17500000000001,65.24299621582031,1304.8599243164062
190,2018-01-16,2018-04-20,1340.0000000000002,58.875,2018-07-20,1359.9999999999998,81.55,65.24299621582031,1304.8599243164062
191,2018-01-16,2018-04-20,1360.0000000000002,50.725,2018-07-20,1380.0,73.29983743113537,65.24299621582031,1304.8599243164062
192,2018-01-16,2018-04-20,1380.0,43.550000000000004,2018-07-20,1400.0,66.15,65.24299621582031,1304.8599243164062
193,2018-01-16,2018-04-20,1400.0,37.025,2018-07-20,1420.0,58.92192262596379,65.24299621582031,1304.8599243164062
194,2018-01-16,2018-04-20,1440.0,26.575,2018-07-20,1440.0,53.099999999999994,65.24299621582031,1304.8599243164062
195,2018-01-16,2018-04-20,1460.0,22.310671813105564,2018-07-20,1460.0,46.87716975955556,65.24299621582031,1304.8599243164062
196,2018-01-16,2018-04-20,1500.0,15.75,2018-07-20,1479.9999999999998,42.3,65.24299621582031,1304.8599243164062
197,2018-01-16,2018-04-20,1540.0,11.1,2018-07-20,1500.0,37.6,65.24299621582031,1304.8599243164062
198,2018-01-16,2018-04-20,1620.0,5.6,2018-07-20,1520.0,33.45,65.24299621582031,1304.8599243164062
199,2018-01-16,2018-04-20,1800.0,1.755,2018-07-20,1540.0,29.8,65.24299621582031,1304.8599243164062
200,2018-01-17,2018-04-20,1100.0,215.1,2018-07-20,1100.0,235.89999999999998,64.75,1295.0
201,2018-01-17,2018-04-20,1160.0,164.875,2018-07-20,1200.0,164.49058765659584,64.75,1295.0
202,2018-01-17,2018-04-20,1180.0,149.27499999999998,2018-07-20,1210.0,155.35314267622357,64.75,1295.0
203,2018-01-17,2018-04-20,1200.0,134.425,2018-07-20,1220.0,149.625,64.75,1295.0
204,2018-01-17,2018-04-20,1220.0,119.40470275636909,2018-07-20,1260.0,125.74999999999999,64.75,1295.0
205,2018-01-17,2018-04-20,1240.0,108.01867715015597,2018-07-20,1280.0,114.67500000000001,64.75,1295.0
206,2018-01-17,2018-04-20,1260.0,94.4113227298835,2018-07-20,1300.0,104.4,64.75,1295.0
207,2018-01-17,2018-04-20,1280.0,83.275,2018-07-20,1320.0,94.75000000000001,64.75,1295.0
208,2018-01-17,2018-04-20,1300.0,72.825,2018-07-20,1340.0,84.3989775415789,64.75,1295.0
209,2018-01-17,2018-04-20,1320.0,63.05345287294304,2018-07-20,1360.0,77.06603075501158,64.75,1295.0
210,2018-01-17,2018-04-20,1340.0,54.75,2018-07-20,1379.9999999999998,69.82832629000436,64.75,1295.0
211,2018-01-17,2018-04-20,1360.0,47.05,2018-07-20,1400.0,62.599999999999994,64.75,1295.0
212,2018-01-17,2018-04-20,1380.0,39.7454385202894,2018-07-20,1440.0,49.89061662623873,64.75,1295.0
213,2018-01-17,2018-04-20,1399.9999999999998,34.05,2018-07-20,1460.0,44.900000000000006,64.75,1295.0
214,2018-01-17,2018-04-20,1420.0,28.825000000000003,2018-07-20,1480.0,40.025,64.75,1295.0
215,2018-01-17,2018-04-20,1440.0000000000002,24.275,2018-07-20,1500.0,35.6,64.75,1295.0
216,2018-01-17,2018-04-20,1480.0,16.62319088583994,2018-07-20,1519.9999999999998,31.624999999999996,64.75,1295.0
217,2018-01-17,2018-04-20,1500.0,14.35,2018-07-20,1540.0,28.11497621550396,64.75,1295.0
218,2018-01-17,2018-04-20,1540.0,10.1,2018-07-20,1560.0,24.857889323241935,64.75,1295.0
219,2018-01-17,2018-04-20,1600.0,6.1,2018-07-20,1680.0,12.0,64.75,1295.0
220,2018-01-18,2018-04-20,1100.0,210.875,2018-07-20,1100.0,231.82500000000002,64.66600036621094,1293.3200073242188
221,2018-01-18,2018-04-20,1180.0,144.97500000000002,2018-07-20,1240.0,134.625,64.66600036621094,1293.3200073242188
222,2018-01-18,2018-04-20,1200.0,130.375,2018-07-20,1260.0,123.05,64.66600036621094,1293.3200073242188
223,2018-01-18,2018-04-20,1220.0,116.44999999999999,2018-07-20,1280.0,112.225,64.66600036621094,1293.3200073242188
224,2018-01-18,2018-04-20,1240.0,100.50694102319055,2018-07-20,1300.0,102.15,64.66600036621094,1293.3200073242188
225,2018-01-18,2018-04-20,1280.0,79.8,2018-07-20,1320.0,92.625,64.66600036621094,1293.3200073242188
