,t0,T1,K1,C1_ask,C1_bid,T2,K2,C2_ask,C2_bid,Adj_S0
0,2021-10-21,2021-11-26,139.0,9.15,8.4,2021-12-03,148.0,3.25,2.78,141.31426620483398
1,2021-10-21,2021-11-26,140.0,8.80559483091181,8.50559483091181,2021-12-03,150.0,2.47,2.19,141.31426620483398
2,2021-10-21,2021-11-26,142.0,6.565205153814321,6.315205153814321,2021-12-03,155.0,1.13,0.9,141.31426620483398
3,2021-10-21,2021-11-26,143.0,6.358553027201036,6.158553027201036,2021-12-03,160.0,0.48000000000000004,0.37,141.31426620483398
4,2021-10-21,2021-11-26,144.0,5.073072058094182,4.8730720580941815,2021-12-03,165.0,0.26,0.15,141.31426620483398
5,2021-10-21,2021-11-26,145.0,4.49214747443911,4.292147474439111,2021-12-03,170.0,0.26878319301046544,-0.0012168069895345667,141.31426620483398
6,2021-10-21,2021-11-26,146.0,4.173001571710493,3.973001571710493,2021-12-03,175.0,0.16,0.02,141.31426620483398
7,2021-10-21,2021-11-26,147.0,3.6016330647701986,3.4016330647701984,,,,,141.31426620483398
8,2021-10-21,2021-11-26,148.0,2.8913910049484945,2.6913910049484944,,,,,141.31426620483398
9,2021-10-21,2021-11-26,149.0,2.5600000000000005,2.37,,,,,141.31426620483398
10,2021-10-21,2021-11-26,150.0,2.19,1.99,,,,,141.31426620483398
11,2021-10-21,2021-11-26,155.0,0.9,0.8,,,,,141.31426620483398
12,2021-10-21,2021-11-26,160.0,0.42,0.32,,,,,141.31426620483398
13,2021-10-21,2021-11-26,165.0,0.23000000000000004,0.1,,,,,141.31426620483398
14,2021-10-21,2021-11-26,170.0,0.17988937563395285,0.019889375633952825,,,,,141.31426620483398
15,2021-10-21,2021-11-26,175.0,0.15,0.05,,,,,141.31426620483398
16,2021-10-22,2021-11-26,135.0,14.1,13.75,2021-12-03,145.0,5.85,5.549999999999999,142.78698348999023
17,2021-10-22,2021-11-26,139.0,10.265023743745523,9.915023743745524,2021-12-03,146.0,4.825612996166099,4.5256129961661,142.78698348999023
18,2021-10-22,2021-11-26,140.0,9.970032117378612,9.67003211737861,2021-12-03,148.0,4.0,3.8,142.78698348999023
19,2021-10-22,2021-11-26,141.0,8.273835918468963,7.973835918468963,2021-12-03,149.0,3.3325199679714794,3.0825199679714794,142.78698348999023
20,2021-10-22,2021-11-26,143.0,7.160213422495515,6.910213422495514,2021-12-03,150.0,3.05,2.8599999999999994,142.78698348999023
21,2021-10-22,2021-11-26,145.0,5.6,5.35,2021-12-03,155.0,1.38,1.24,142.78698348999023
22,2021-10-22,2021-11-26,146.0,4.9,4.65,2021-12-03,160.0,0.64,0.5,142.78698348999023
23,2021-10-22,2021-11-26,147.0,4.203943722999018,4.003943722999018,2021-12-03,165.0,0.33000000000000007,0.23999999999999996,142.78698348999023
24,2021-10-22,2021-11-26,148.0,3.75,3.5,,,,,142.78698348999023
25,2021-10-22,2021-11-26,149.0,3.0995746916130296,2.949574691613029,,,,,142.78698348999023
26,2021-10-22,2021-11-26,150.0,2.75,2.61,,,,,142.78698348999023
27,2021-10-22,2021-11-26,155.0,1.17,1.05,,,,,142.78698348999023
28,2021-10-22,2021-11-26,160.0,0.52,0.41,,,,,142.78698348999023
29,2021-10-22,2021-11-26,165.0,0.29,0.19,,,,,142.78698348999023
30,2021-10-25,2021-11-26,138.0,12.750000000000002,12.55,2021-12-03,147.0,5.6,5.4,144.44261169433594
31,2021-10-25,2021-11-26,140.0,10.800490719034626,10.550490719034624,2021-12-03,148.0,4.8304910596995345,4.630491059699534,144.44261169433594
32,2021-10-25,2021-11-26,142.0,8.345508737921005,8.095508737921007,2021-12-03,150.0,3.9,3.7,144.44261169433594
33,2021-10-25,2021-11-26,143.0,8.37419835244469,8.17419835244469,2021-12-03,155.0,1.84,1.69,144.44261169433594
34,2021-10-25,2021-11-26,145.0,6.8,6.55,2021-12-03,160.0,0.83,0.7000000000000001,144.44261169433594
35,2021-10-25,2021-11-26,146.0,6.05,5.849999999999999,2021-12-03,165.0,0.43000000000000005,0.3,144.44261169433594
36,2021-10-25,2021-11-26,147.0,5.075856576054501,4.925856576054502,,,,,144.44261169433594
37,2021-10-25,2021-11-26,148.0,4.350826045665145,4.200826045665145,,,,,144.44261169433594
38,2021-10-25,2021-11-26,149.0,4.1,3.9,,,,,144.44261169433594
39,2021-10-25,2021-11-26,150.0,3.8721403682123423,3.722140368212342,,,,,144.44261169433594
40,2021-10-25,2021-11-26,155.00000000000003,1.57,1.48,,,,,144.44261169433594
41,2021-10-25,2021-11-26,160.0,0.64,0.6,,,,,144.44261169433594
42,2021-10-25,2021-11-26,164.99999999999997,0.3,0.26,,,,,144.44261169433594
43,2021-10-25,2021-11-26,174.99999999999997,0.21,0.05,,,,,144.44261169433594
44,2021-10-25,2021-11-26,185.0,0.11,0.06,,,,,144.44261169433594
45,2021-10-26,2021-11-26,140.0,9.85,9.5,2021-12-03,145.0,6.15,5.85,143.18163299560547
46,2021-10-26,2021-11-26,141.0,8.710225961970934,8.510225961970935,2021-12-03,149.0,3.551411332657179,3.401411332657179,143.18163299560547
47,2021-10-26,2021-11-26,143.0,7.4,7.05,2021-12-03,150.0,3.15,3.0,143.18163299560547
48,2021-10-26,2021-11-26,145.0,5.7297565123291045,5.529756512329106,2021-12-03,155.00000000000003,1.41,1.3,143.18163299560547
49,2021-10-26,2021-11-26,146.0,5.27167482630553,5.0716748263055305,2021-12-03,160.0,0.64,0.51,143.18163299560547
50,2021-10-26,2021-11-26,147.0,4.2750100663498305,4.07501006634983,2021-12-03,165.0,0.33,0.24,143.18163299560547
51,2021-10-26,2021-11-26,148.0,3.9,3.7,2021-12-03,170.0,0.44,0.03,143.18163299560547
52,2021-10-26,2021-11-26,149.0,3.35,3.15,,,,,143.18163299560547
53,2021-10-26,2021-11-26,150.0,2.85,2.71,,,,,143.18163299560547
54,2021-10-26,2021-11-26,155.0,1.2,1.12,,,,,143.18163299560547
55,2021-10-26,2021-11-26,159.99999999999997,0.49,0.45,,,,,143.18163299560547
56,2021-10-26,2021-11-26,165.0,0.25,0.22,,,,,143.18163299560547
57,2021-10-27,2021-11-26,145.0,5.028589726255421,4.82858972625542,2021-12-03,147.0,4.05,3.8499999999999996,142.00730895996094
58,2021-10-27,2021-11-26,146.0,4.3,4.1,2021-12-03,149.0,2.990336157394139,2.740336157394139,142.00730895996094
59,2021-10-27,2021-11-26,148.0,3.1585450785219598,3.0085450785219594,2021-12-03,150.0,2.6499999999999995,2.24,142.00730895996094
60,2021-10-27,2021-11-26,150.0,2.33,2.2,2021-12-03,155.0,1.24,0.99,142.00730895996094
61,2021-10-27,2021-11-26,155.0,0.93,0.87,2021-12-03,160.0,0.53,0.44,142.00730895996094
62,2021-10-27,2021-11-26,160.00000000000003,0.39,0.35,2021-12-03,165.0,0.31,0.2,142.00730895996094
63,2021-10-27,2021-11-26,165.00000000000003,0.22,0.16,2021-12-03,175.0,0.17,0.08999999999999998,142.00730895996094
64,2021-10-27,2021-11-26,185.0,0.11,0.0,,,,,142.00730895996094
65,2021-10-28,2021-11-26,140.0,9.401441289439719,9.151441289439719,2021-12-03,145.0,5.8,5.55,142.89286422729492
66,2021-10-28,2021-11-26,143.0,6.95,6.75,2021-12-03,146.0,4.803903929488526,4.653903929488526,142.89286422729492
67,2021-10-28,2021-11-26,145.0,5.5,5.25,2021-12-03,149.0,3.4,3.2,142.89286422729492
