,t0,T1,K1,C1_ask,C1_bid,T2,K2,C2_ask,C2_bid,Adj_S0
0,2022-11-17,2023-03-17,115.0,21.45,21.05,2023-04-21,130.0,11.95,11.7,127.91478729248048
1,2022-11-17,2023-03-17,120.0,15.76451699901998,15.564516999019983,2023-04-21,135.0,9.2,8.95,127.91478729248048
2,2022-11-17,2023-03-17,125.0,13.85,13.7,2023-04-21,150.0,3.65,3.35,127.91478729248048
3,2022-11-17,2023-03-17,130.0,10.65,10.45,2023-04-21,160.0,1.71,1.53,127.91478729248048
4,2022-11-17,2023-03-17,135.0,7.7596837432981385,7.609683743298137,,,,,127.91478729248048
5,2022-11-17,2023-03-17,140.0,5.650000000000001,5.45,,,,,127.91478729248048
6,2022-11-17,2023-03-17,145.0,3.9,3.75,,,,,127.91478729248048
7,2022-11-17,2023-03-17,150.0,2.57,2.46,,,,,127.91478729248048
8,2022-11-17,2023-03-17,155.0,1.648161748513215,1.5581617485132149,,,,,127.91478729248048
9,2022-11-17,2023-03-17,160.0,1.05,0.97,,,,,127.91478729248048
10,2022-11-17,2023-03-17,175.0,0.3,0.2,,,,,127.91478729248048
11,2022-11-18,2023-03-17,125.0,14.593548898405404,14.193548898405403,2023-04-21,130.0,12.55,12.2,129.16941833496094
12,2022-11-18,2023-03-17,130.0,11.25,11.0,2023-04-21,135.0,9.75,9.4,129.16941833496094
13,2022-11-18,2023-03-17,135.0,8.4,8.15,2023-04-21,145.0,4.971976952513445,4.7719769525134454,129.16941833496094
14,2022-11-18,2023-03-17,140.0,6.0,5.85,2023-04-21,150.0,3.8,3.65,129.16941833496094
15,2022-11-18,2023-03-17,145.0,4.15,3.95,2023-04-21,170.0,0.82,0.7,129.16941833496094
16,2022-11-18,2023-03-17,150.0,2.6918800628944672,2.5618800628944673,,,,,129.16941833496094
17,2022-11-18,2023-03-17,155.0,1.79,1.67,,,,,129.16941833496094
18,2022-11-18,2023-03-17,160.0,1.13,1.05,,,,,129.16941833496094
19,2022-11-18,2023-03-17,170.0,0.45,0.37000000000000005,,,,,129.16941833496094
20,2022-11-18,2023-03-17,175.0,0.3,0.22,,,,,129.16941833496094
21,2022-11-18,2023-03-17,180.0,0.19,0.12,,,,,129.16941833496094
22,2022-11-18,2023-03-17,185.0,0.15,0.060000000000000005,,,,,129.16941833496094
23,2022-11-18,2023-03-17,190.0,0.1,0.02,,,,,129.16941833496094
24,2022-11-18,2023-03-17,195.0,0.08,0.01,,,,,129.16941833496094
25,2022-11-21,2023-03-17,125.0,13.95,13.8,2023-04-21,130.0,12.0,11.8,128.406982421875
26,2022-11-21,2023-03-17,130.0,10.7,10.55,2023-04-21,135.0,9.125949139455559,8.97594913945556,128.406982421875
27,2022-11-21,2023-03-17,135.0,7.090395451684079,6.940395451684079,2023-04-21,140.0,6.85,6.7,128.406982421875
28,2022-11-21,2023-03-17,140.0,5.55,5.4,2023-04-21,145.0,4.949999999999999,4.8,128.406982421875
29,2022-11-21,2023-03-17,145.0,3.2241394347600885,3.074139434760088,2023-04-21,150.0,3.5,3.35,128.406982421875
30,2022-11-21,2023-03-17,150.0,2.42,2.35,2023-04-21,155.0,2.37,2.27,128.406982421875
31,2022-11-21,2023-03-17,155.0,1.53,1.47,2023-04-21,160.0,1.59,1.49,128.406982421875
32,2022-11-21,2023-03-17,160.0,0.95,0.8999999999999999,,,,,128.406982421875
33,2022-11-21,2023-03-17,165.0,0.6,0.53,,,,,128.406982421875
34,2022-11-21,2023-03-17,180.0,0.16,0.12,,,,,128.406982421875
35,2022-11-21,2023-03-17,190.0,0.08,0.03,,,,,128.406982421875
36,2022-11-21,2023-03-17,195.0,0.05,0.01,,,,,128.406982421875
37,2022-11-22,2023-03-17,115.0,23.25,22.85,2023-04-21,125.0,16.45,16.05,130.32752990722656
38,2022-11-22,2023-03-17,120.0,18.652872108065285,18.302872108065284,2023-04-21,130.0,13.003175759306657,12.703175759306657,130.32752990722656
39,2022-11-22,2023-03-17,125.0,15.491186735479964,15.241186735479964,2023-04-21,135.0,10.1,9.8,130.32752990722656
40,2022-11-22,2023-03-17,130.0,11.75,11.55,2023-04-21,140.0,7.5,7.35,130.32752990722656
41,2022-11-22,2023-03-17,135.0,8.75,8.55,2023-04-21,145.0,5.45,5.3,130.32752990722656
42,2022-11-22,2023-03-17,140.0,6.25,6.05,2023-04-21,150.0,3.85,3.65,130.32752990722656
43,2022-11-22,2023-03-17,145.0,4.013019453419533,3.863019453419532,2023-04-21,155.0,2.63,2.5,130.32752990722656
44,2022-11-22,2023-03-17,150.0,2.76,2.65,2023-04-21,160.0,1.75,1.63,130.32752990722656
45,2022-11-22,2023-03-17,155.0,1.73,1.65,2023-04-21,170.0,0.7599999999999999,0.66,130.32752990722656
46,2022-11-22,2023-03-17,160.0,1.06,0.99,,,,,130.32752990722656
47,2022-11-22,2023-03-17,190.0,0.12,0.02,,,,,130.32752990722656
48,2022-11-22,2023-03-17,195.0,0.1,0.0,,,,,130.32752990722656
49,2022-11-23,2023-03-17,120.0,19.95,19.65,2023-04-21,125.0,17.15,16.9,131.71730041503906
50,2022-11-23,2023-03-17,130.0,12.4,12.25,2023-04-21,135.0,10.55,10.4,131.71730041503906
51,2022-11-23,2023-03-17,135.0,8.926897859006232,8.776897859006231,2023-04-21,140.0,7.9,7.75,131.71730041503906
52,2022-11-23,2023-03-17,140.0,6.6000000000000005,6.45,2023-04-21,145.0,5.740961317349011,5.640961317349011,131.71730041503906
53,2022-11-23,2023-03-17,145.0,4.5,4.35,2023-04-21,150.00000000000003,4.0,3.85,131.71730041503906
54,2022-11-23,2023-03-17,150.0,2.92,2.82,2023-04-21,155.0,2.75,2.63,131.71730041503906
55,2022-11-23,2023-03-17,155.0,1.82,1.73,2023-04-21,160.0,1.8,1.71,131.71730041503906
56,2022-11-23,2023-03-17,160.0,1.0427511704901322,0.9627511704901321,,,,,131.71730041503906
57,2022-11-23,2023-03-17,165.0,0.66,0.56,,,,,131.71730041503906
58,2022-11-23,2023-03-17,185.0,0.14,0.03,,,,,131.71730041503906
59,2022-11-25,2023-03-17,115.0,24.3,24.0,2023-04-21,130.0,13.75,13.55,131.96823120117188
60,2022-11-25,2023-03-17,120.0,20.63178188157434,20.38178188157434,2023-04-21,135.0,10.533455266472863,10.333455266472864,131.96823120117188
61,2022-11-25,2023-03-17,125.0,15.571294506506668,15.371294506506667,2023-04-21,140.0,7.95,7.85,131.96823120117188
62,2022-11-25,2023-03-17,135.0,9.35,9.199999999999998,2023-04-21,145.00000000000003,5.8,5.65,131.96823120117188
63,2022-11-25,2023-03-17,140.0,6.7,6.55,2023-04-21,150.0,4.1,3.9,131.96823120117188
64,2022-11-25,2023-03-17,145.0,4.34931811649977,4.199318116499771,2023-04-21,155.0,2.77,2.68,131.96823120117188
65,2022-11-25,2023-03-17,150.0,2.97,2.87,2023-04-21,160.0,1.85,1.73,131.96823120117188
66,2022-11-25,2023-03-17,155.0,1.86,1.79,,,,,131.96823120117188
