,t0,T1,K1,C1_ask,C1_bid,T2,K2,C2_ask,C2_bid,Adj_S0
0,2021-05-14,2021-06-04,105.0,36.77585358850728,36.12585358850729,2021-07-02,138.0,3.6,3.3,128.89382934570312
1,2021-05-14,2021-06-04,129.0,9.65,9.3,2021-07-02,139.0,3.1,2.84,128.89382934570312
2,2021-05-14,2021-06-04,134.0,5.0,4.799999999999999,2021-07-02,140.0,2.53,2.4,128.89382934570312
3,2021-05-14,2021-06-04,137.0,2.77,2.67,2021-07-02,144.0,1.299755885150299,1.119755885150299,128.89382934570312
4,2021-05-14,2021-06-04,138.0,1.9788389324079685,1.8088389324079686,2021-07-02,145.0,1.15,0.94,128.89382934570312
5,2021-05-14,2021-06-04,139.0,1.8279668255525232,1.7479668255525234,,,,,128.89382934570312
6,2021-05-14,2021-06-04,140.0,1.2899999999999998,1.2,,,,,128.89382934570312
7,2021-05-14,2021-06-04,142.0,0.7300000000000001,0.66,,,,,128.89382934570312
8,2021-05-14,2021-06-04,145.0,0.31,0.23999999999999996,,,,,128.89382934570312
9,2021-05-17,2021-06-04,138.0,1.97,1.85,2021-07-02,138.0,3.4,3.1,128.63230895996094
10,2021-05-17,2021-06-04,139.0,1.48,1.39,2021-07-02,140.0,2.4,2.24,128.63230895996094
11,2021-05-17,2021-06-04,140.0,1.14,1.03,2021-07-02,141.0,2.14,1.85,128.63230895996094
12,2021-05-17,2021-06-04,142.0,0.61,0.52,2021-07-02,142.0,1.8357014185016551,1.3357014185016551,128.63230895996094
13,2021-05-18,2021-06-04,137.0,1.6900000000000002,1.6,2021-07-02,136.0,3.65,3.45,127.3154754638672
14,2021-05-18,2021-06-04,138.0,1.2209878199254625,1.0909878199254623,2021-07-02,139.0,2.28,2.06,127.3154754638672
15,2021-05-18,2021-06-04,140.0,0.64,0.59,2021-07-02,141.0,1.58,1.38,127.3154754638672
16,2021-05-18,2021-06-04,141.0,0.48,0.38,2021-07-02,142.0,1.27,1.16,127.3154754638672
17,2021-05-18,2021-06-04,142.00000000000003,0.36,0.27,2021-07-02,143.0,1.15,0.93,127.3154754638672
18,2021-05-18,2021-06-04,143.0,0.25,0.19,,,,,127.3154754638672
19,2021-05-19,2021-06-04,136.0,2.39,2.3,2021-07-02,137.0,3.3,2.96,127.5769500732422
20,2021-05-19,2021-06-04,139.0,0.97,0.94,2021-07-02,142.0,1.35,1.13,127.5769500732422
21,2021-05-19,2021-06-04,140.0,0.73,0.66,2021-07-02,144.0,0.94,0.73,127.5769500732422
22,2021-05-20,2021-06-04,129.0,9.65,8.8,2021-07-02,140.0,2.35,2.12,128.88450622558594
23,2021-05-20,2021-06-04,134.0,4.949999999999999,4.4,2021-07-02,142.0,1.78,1.48,128.88450622558594
24,2021-05-20,2021-06-04,135.0,4.120130360678592,3.8201303606785926,2021-07-02,144.0,1.21,0.87,128.88450622558594
25,2021-05-20,2021-06-04,136.0,3.2126200542437173,2.822620054243718,,,,,128.88450622558594
26,2021-05-20,2021-06-04,137.0,2.369162040487246,2.119162040487246,,,,,128.88450622558594
27,2021-05-20,2021-06-04,138.0,1.9274817207088029,1.6874817207088029,,,,,128.88450622558594
28,2021-05-20,2021-06-04,139.0,1.27,1.19,,,,,128.88450622558594
29,2021-05-20,2021-06-04,140.0,0.9512185570177265,0.8212185570177265,,,,,128.88450622558594
30,2021-05-20,2021-06-04,141.0,0.7,0.59,,,,,128.88450622558594
31,2021-05-20,2021-06-04,142.0,0.5,0.4000000000000001,,,,,128.88450622558594
32,2021-05-21,2021-06-04,129.0,9.5,9.15,2021-07-02,137.99999999999997,3.25,3.1,128.88450622558594
33,2021-05-21,2021-06-04,134.0,4.7,4.5,2021-07-02,139.0,2.68,2.53,128.88450622558594
34,2021-05-21,2021-06-04,135.0,3.8837508696380976,3.733750869638098,2021-07-02,144.0,1.05,0.92,128.88450622558594
35,2021-05-21,2021-06-04,137.0,2.1158110254417473,2.0158110254417467,2021-07-02,145.99999999999997,0.7,0.57,128.88450622558594
36,2021-05-21,2021-06-04,138.0,1.68,1.59,,,,,128.88450622558594
37,2021-05-21,2021-06-04,138.99999999999997,1.18,1.1,,,,,128.88450622558594
38,2021-05-21,2021-06-04,140.0,0.7005571223802193,0.6305571223802193,,,,,128.88450622558594
39,2021-05-21,2021-06-04,141.0,0.57,0.53,,,,,128.88450622558594
40,2021-05-21,2021-06-04,143.0,0.31,0.2,,,,,128.88450622558594
41,2021-05-21,2021-06-04,144.0,0.17468280626307053,0.10468280626307053,,,,,128.88450622558594
42,2021-05-21,2021-06-04,145.0,0.12,0.1,,,,,128.88450622558594
43,2021-05-21,2021-06-04,146.0,0.08999999999999998,0.07,,,,,128.88450622558594
44,2021-05-21,2021-06-04,150.0,0.03,0.0,,,,,128.88450622558594
45,2021-05-24,2021-06-04,128.0,10.25,9.95,2021-07-02,142.0,1.43,1.21,128.84713745117188
46,2021-05-24,2021-06-04,130.0,8.000874957147042,7.800874957147044,2021-07-02,146.0,0.64,0.49,128.84713745117188
47,2021-05-24,2021-06-04,138.0,1.33,1.24,,,,,128.84713745117188
48,2021-05-24,2021-06-04,139.0,0.87,0.82,,,,,128.84713745117188
49,2021-05-24,2021-06-04,140.0,0.56,0.49,,,,,128.84713745117188
50,2021-05-24,2021-06-04,141.0,0.33909370127966754,0.3090937012796675,,,,,128.84713745117188
51,2021-05-24,2021-06-04,142.0,0.24,0.17,,,,,128.84713745117188
52,2021-05-24,2021-06-04,143.0,0.16,0.08,,,,,128.84713745117188
53,2021-05-24,2021-06-04,145.00000000000003,0.06,0.05,,,,,128.84713745117188
54,2021-05-25,2021-06-04,128.0,10.45,10.1,2021-07-02,142.0,1.51,1.13,129.28607177734375
55,2021-05-25,2021-06-04,129.0,9.262714353124961,8.962714353124962,2021-07-02,145.0,0.69,0.49999999999999994,129.28607177734375
56,2021-05-25,2021-06-04,130.0,8.785464854735698,8.485464854735698,2021-07-02,146.0,0.5600000000000002,0.39,129.28607177734375
57,2021-05-25,2021-06-04,134.0,4.515814265401484,4.265814265401484,,,,,129.28607177734375
58,2021-05-25,2021-06-04,138.0,1.44,1.3800000000000001,,,,,129.28607177734375
59,2021-05-25,2021-06-04,139.0,0.94,0.88,,,,,129.28607177734375
60,2021-05-25,2021-06-04,140.0,0.5699999999999998,0.53,,,,,129.28607177734375
61,2021-05-25,2021-06-04,141.0,0.31752377553006517,0.24752377553006516,,,,,129.28607177734375
62,2021-05-25,2021-06-04,142.0,0.18000000000000002,0.16,,,,,129.28607177734375
63,2021-05-25,2021-06-04,143.0,0.1,0.09,,,,,129.28607177734375
64,2021-05-26,2021-06-04,130.0,8.3,8.05,2021-07-02,140.0,1.83,1.77,128.99658203125
