,t0,T1,K1,C1_ask,C1_bid,T2,K2,C2_ask,C2_bid,Adj_S0
0,2022-11-17,2023-06-16,230.0,33.5,32.3,2023-07-21,230.0,35.9,34.45,239.1136932373047
1,2022-11-17,2023-06-16,250.00000000000003,22.2,21.8,2023-07-21,235.0,32.4956434317366,30.5956434317366,239.1136932373047
2,2022-11-17,2023-06-16,255.00000000000003,18.286078061427414,17.936078061427416,2023-07-21,240.0,31.15,29.2,239.1136932373047
3,2022-11-17,2023-06-16,260.0,18.163137075495268,17.913137075495268,2023-07-21,250.0,26.211681145346354,24.261681145346355,239.1136932373047
4,2022-11-17,2023-06-16,265.0,14.577382877150598,14.277382877150599,2023-07-21,255.0,22.567922618224415,21.767922618224414,239.1136932373047
5,2022-11-17,2023-06-16,270.0,14.719678093479738,14.419678093479737,2023-07-21,270.0,16.191948363446677,15.241948363446676,239.1136932373047
6,2022-11-17,2023-06-16,275.0,11.969966686330874,11.669966686330875,2023-07-21,285.0,12.75,10.0,239.1136932373047
7,2022-11-17,2023-06-16,280.0,10.75,10.5,2023-07-21,340.0,3.55,1.5,239.1136932373047
8,2022-11-17,2023-06-16,290.0,8.25,8.0,,,,,239.1136932373047
9,2022-11-17,2023-06-16,300.0,6.293371974854242,6.043371974854242,,,,,239.1136932373047
10,2022-11-17,2023-06-16,305.0,5.024663292584742,4.7746632925847425,,,,,239.1136932373047
11,2022-11-17,2023-06-16,310.0,4.796573234997176,4.596573234997176,,,,,239.1136932373047
12,2022-11-17,2023-06-16,315.0,3.934909932134709,3.7349099321347095,,,,,239.1136932373047
13,2022-11-17,2023-06-16,320.0,3.3715909301060676,3.1215909301060676,,,,,239.1136932373047
14,2022-11-17,2023-06-16,335.0,2.34,2.13,,,,,239.1136932373047
15,2022-11-17,2023-06-16,340.0,2.120880674557772,1.9508806745577718,,,,,239.1136932373047
16,2022-11-17,2023-06-16,365.0,1.05,0.9,,,,,239.1136932373047
17,2022-11-17,2023-06-16,370.0,0.8815468559617174,0.7615468559617173,,,,,239.1136932373047
18,2022-11-17,2023-06-16,375.0,0.84,0.72,,,,,239.1136932373047
19,2022-11-17,2023-06-16,395.0,0.56,0.42,,,,,239.1136932373047
20,2022-11-18,2023-06-16,230.0,33.0,31.3,2023-07-21,240.0,29.65,27.7,238.65858459472656
21,2022-11-18,2023-06-16,240.0,23.927909790256592,22.977909790256593,2023-07-21,245.0,25.44737510446488,23.847375104464877,238.65858459472656
22,2022-11-18,2023-06-16,245.0,24.1,23.35,2023-07-21,270.0,15.4,14.5,238.65858459472656
23,2022-11-18,2023-06-16,249.99999999999997,21.6,21.05,2023-07-21,290.0,8.89970315079129,8.349703150791289,238.65858459472656
24,2022-11-18,2023-06-16,255.00000000000003,19.25,18.75,2023-07-21,295.0,8.45,7.749999999999999,238.65858459472656
25,2022-11-18,2023-06-16,260.0,15.970956603163913,15.420956603163917,2023-07-21,300.0,7.1,6.8,238.65858459472656
