,t0,T1,K1,C1,T2,K2,C2,S0
53,2018-01-02,2018-01-19,1065,125.22857717233776,2018-04-20,1595,0.2823720481386686,1189.010009765625
54,2018-01-02,2018-01-19,1070,120.27790451448917,2018-04-20,1400,15.925933690917734,1189.010009765625
55,2018-01-02,2018-01-19,1075,115.3411263256589,2018-04-20,1735,0.02194130044133088,1189.010009765625
56,2018-01-02,2018-01-19,1080,110.4217992697773,2018-04-20,1260,74.27264275092578,1189.010009765625
57,2018-01-02,2018-01-19,1085,105.52414000045317,2018-04-20,880,419.5991325198869,1189.010009765625
58,2018-01-02,2018-01-19,1090,100.65308071967196,2018-04-20,980,320.21521597637286,1189.010009765625
59,2018-01-02,2018-01-19,1095,95.81431306793961,2018-04-20,815,482.5135911055283,1189.010009765625
60,2018-01-02,2018-01-19,1100,91.01431620247168,2018-04-20,1665,0.3620979485648212,1189.010009765625
61,2018-01-02,2018-01-19,1105,86.2603650173971,2018-04-20,870,389.15575660568356,1189.010009765625
62,2018-01-02,2018-01-19,1110,81.56051482819927,2018-04-20,1055,228.86946326240954,1189.010009765625
63,2018-01-02,2018-01-19,1115,76.92355949572226,2018-04-20,1000,197.59856299330713,1189.010009765625
64,2018-01-02,2018-01-19,1120,72.35896089542199,2018-04-20,1720,0.06962650774018846,1189.010009765625
65,2018-01-02,2018-01-19,1125,67.8767488140907,2018-04-20,1600,1.6184357736498434,1189.010009765625
66,2018-01-02,2018-01-19,1130,63.487391724630925,2018-04-20,1535,4.2062201149826794,1189.010009765625
67,2018-01-02,2018-01-19,1135,59.20164037458901,2018-04-20,1615,1.28261161878184,1189.010009765625
68,2018-01-02,2018-01-19,1140,55.030347634980124,2018-04-20,1110,192.1586739390716,1189.010009765625
69,2018-01-02,2018-01-19,1145,50.984269492289144,2018-04-20,1335,11.494429956418095,1189.010009765625
70,2018-01-02,2018-01-19,1150,47.07385332691962,2018-04-20,825,426.5719186565409,1189.010009765625
71,2018-01-02,2018-01-19,1155,43.3090206118667,2018-04-20,1530,1.3160687659020147,1189.010009765625
72,2018-01-02,2018-01-19,1160,39.698951807645734,2018-04-20,1315,39.78046770691672,1189.010009765625
73,2018-01-02,2018-01-19,1165,36.25188146803913,2018-04-20,900,294.5929925222494,1189.010009765625
74,2018-01-02,2018-01-19,1170,32.974911378550324,2018-04-20,1060,195.94658451543415,1189.010009765625
75,2018-01-02,2018-01-19,1175,29.873848928741904,2018-04-20,1660,0.3477918858971078,1189.010009765625
76,2018-01-02,2018-01-19,1180,26.953076904865245,2018-04-20,1395,12.585242678700583,1189.010009765625
77,2018-01-02,2018-01-19,1185,24.21545954219234,2018-04-20,1035,202.60953795142427,1189.010009765625
78,2018-01-02,2018-01-19,1190,21.662288081932633,2018-04-20,1700,0.04069248293515469,1189.010009765625
79,2018-01-02,2018-01-19,1195,19.29326733593407,2018-04-20,1710,0.24672125837992034,1189.010009765625
80,2018-01-02,2018-01-19,1200,17.10654298147295,2018-04-20,1515,5.542904037810087,1189.010009765625
81,2018-01-02,2018-01-19,1205,15.098767595267875,2018-04-20,1690,0.25883912932960634,1189.010009765625
82,2018-01-02,2018-01-19,1210,13.265201888297975,2018-04-20,1030,183.96871114432108,1189.010009765625
83,2018-01-02,2018-01-19,1215,11.599846303031747,2018-04-20,1160,110.90068917451472,1189.010009765625
84,2018-01-02,2018-01-19,1220,10.095597143216867,2018-04-20,935,323.0384506853664,1189.010009765625
85,2018-01-02,2018-01-19,1225,8.744420760236519,2018-04-20,1405,10.39268451090602,1189.010009765625
86,2018-01-02,2018-01-19,1230,7.5375390310763875,2018-04-20,915,319.513665054681,1189.010009765625
87,2018-01-02,2018-01-19,1235,6.465619419220713,2018-04-20,1695,0.11912935050487292,1189.010009765625
88,2018-01-02,2018-01-19,1240,5.518963278614006,2018-04-20,1395,20.413880144851795,1189.010009765625
89,2018-01-02,2018-01-19,1245,4.687686692984519,2018-04-20,1630,0.36999892917518196,1189.010009765625
90,2018-01-02,2018-01-19,1250,3.9618889778134636,2018-04-20,1655,0.06847149216257856,1189.010009765625
91,2018-01-02,2018-01-19,1255,3.331804943662404,2018-04-20,1750,0.06830124920316062,1189.010009765625
92,2018-01-02,2018-01-19,1260,2.7879380603415322,2018-04-20,1485,3.7737295842250056,1189.010009765625
93,2018-01-02,2018-01-19,1265,2.3211727084835667,2018-04-20,945,365.310964641546,1189.010009765625
94,2018-01-02,2018-01-19,1270,1.9228647030573207,2018-04-20,1395,11.778068984194391,1189.010009765625
95,2018-01-02,2018-01-19,1275,1.5849101772140377,2018-04-20,1705,0.2907553928070024,1189.010009765625
96,2018-01-02,2018-01-19,1280,1.2997936913897172,2018-04-20,1440,11.30097359515249,1189.010009765625
97,2018-01-02,2018-01-19,1285,1.0606170608415997,2018-04-20,910,349.40181332043767,1189.010009765625
98,2018-01-02,2018-01-19,1290,0.8611108655616128,2018-04-20,1530,3.229187161842271,1189.010009765625
99,2018-01-02,2018-01-19,1295,0.6956309209592323,2018-04-20,1470,8.104657869002649,1189.010009765625
100,2018-01-02,2018-01-19,1300,0.5591421556815794,2018-04-20,1410,20.359957391136067,1189.010009765625
101,2018-01-02,2018-01-19,1305,0.4471923807780868,2018-04-20,1000,212.0273503159468,1189.010009765625
102,2018-01-02,2018-01-19,1310,0.3558783628163567,2018-04-20,1275,23.440291209926052,1189.010009765625
103,2018-01-02,2018-01-19,1315,0.2818064554972384,2018-04-20,1585,1.9336553526791467,1189.010009765625
104,2018-01-02,2018-01-19,1320,0.22204982319754987,2018-04-20,1660,0.20800048280012964,1189.010009765625
105,2018-01-02,2018-01-19,1325,0.17410402804668815,2018-04-20,1370,15.938516271280676,1189.010009765625
106,2018-01-02,2018-01-19,1330,0.13584246974679406,2018-04-20,1310,32.73828310367494,1189.010009765625
107,2018-01-02,2018-01-19,1335,0.10547288156321155,2018-04-20,975,277.79187811729275,1189.010009765625
108,2018-01-02,2018-01-19,1340,0.08149581055808129,2018-04-20,1715,0.08228838762397188,1189.010009765625
109,2018-01-02,2018-01-19,1345,0.06266575557908408,2018-04-20,1045,254.35978915377635,1189.010009765625
110,2018-01-02,2018-01-19,1350,0.047955409800335067,2018-04-20,1740,0.08643688744645345,1189.010009765625
111,2018-01-02,2018-01-19,1355,0.036523259816515254,2018-04-20,1395,19.617781767608072,1189.010009765625
112,2018-01-02,2018-01-19,1360,0.027684631949443483,2018-04-20,915,279.78743590754425,1189.010009765625
113,2018-01-02,2018-01-19,1365,0.020886148036077527,2018-04-20,1665,0.5355402338303399,1189.010009765625
114,2018-01-02,2018-01-19,1370,0.01568345549668075,2018-04-20,1470,2.2060888378067625,1189.010009765625
115,2018-01-02,2018-01-19,1375,0.011722026850551358,2018-04-20,1665,0.13087687015336583,1189.010009765625
116,2018-01-02,2018-01-19,1380,0.008720778352407603,2018-04-20,1305,57.611632671772284,1189.010009765625
117,2018-01-02,2018-01-19,1385,0.0064582320989075,2018-04-20,1470,2.3576883156036526,1189.010009765625
118,2018-01-02,2018-01-19,1390,0.004760936854010624,2018-04-20,875,434.5014362256024,1189.010009765625
119,2018-01-02,2018-01-19,1395,0.0034938662444920555,2018-04-20,1075,187.38550135397244,1189.010009765625
120,2018-01-02,2018-01-19,1400,0.002552525529721699,2018-04-20,1345,21.24754993545282,1189.010009765625
121,2018-01-02,2018-01-19,1405,0.0018565169494417866,2018-04-20,1300,36.478400501256644,1189.010009765625
122,2018-01-02,2018-01-19,1410,0.0013443362768004686,2018-04-20,1125,108.47934034032282,1189.010009765625
123,2018-01-02,2018-01-19,1415,0.0009691977061267826,2018-04-20,1605,0.8770956648580636,1189.010009765625
124,2018-01-02,2018-01-19,1420,0.0006957090870383072,2018-04-20,1730,0.03863763032895199,1189.010009765625
125,2018-01-02,2018-01-19,1425,0.0004972436784990682,2018-04-20,1095,207.25368162556876,1189.010009765625
126,2018-01-02,2018-01-19,1430,0.00035387728067808174,2018-04-20,1020,290.55511406536755,1189.010009765625
127,2018-01-02,2018-01-19,1435,0.00025078033362151885,2018-04-20,1025,212.05122660131693,1189.010009765625
128,2018-01-02,2018-01-19,1440,0.00017697309904015723,2018-04-20,950,360.34297974861215,1189.010009765625
129,2018-01-02,2018-01-19,1445,0.00012436828509710806,2018-04-20,1405,21.522839495866215,1189.010009765625
130,2018-01-02,2018-01-19,1450,8.70394783413954e-05,2018-04-20,1655,0.3791705759118608,1189.010009765625
131,2018-01-02,2018-01-19,1455,6.066564091516909e-05,2018-04-20,1255,29.137029675151755,1189.010009765625
132,2018-01-02,2018-01-19,1460,4.2111896555788944e-05,2018-04-20,930,285.28031909450544,1189.010009765625
133,2018-01-02,2018-01-19,1465,2.9115075080879178e-05,2018-04-20,970,330.1352535174095,1189.010009765625
134,2018-01-02,2018-01-19,1470,2.0049230348253784e-05,2018-04-20,1430,15.81735266558832,1189.010009765625
135,2018-01-02,2018-01-19,1475,1.3751805224304489e-05,2018-04-20,1700,0.18420946385383202,1189.010009765625
136,2018-01-02,2018-01-19,1480,9.39548990009876e-06,2018-04-20,1545,0.665764850946101,1189.010009765625
137,2018-01-02,2018-01-19,1485,6.39428960890124e-06,2018-04-20,805,446.4572412115146,1189.010009765625
138,2018-01-02,2018-01-19,1490,4.335046070387722e-06,2018-04-20,1420,12.514866824783178,1189.010009765625
139,2018-01-02,2018-01-19,1495,2.927783778452691e-06,2018-04-20,1200,58.000268738351345,1189.010009765625
140,2018-01-02,2018-01-19,1500,1.9698965026020556e-06,2018-04-20,1515,5.340056292861156,1189.010009765625
141,2018-01-02,2018-01-19,1505,1.3204505127820278e-06,2018-04-20,935,324.58562983894876,1189.010009765625
142,2018-01-02,2018-01-19,1510,8.818409661608724e-07,2018-04-20,1365,23.722731927473568,1189.010009765625
143,2018-01-02,2018-01-19,1515,5.867631872884244e-07,2018-04-20,1065,236.01191028337124,1189.010009765625
144,2018-01-02,2018-01-19,1520,3.890046915714733e-07,2018-04-20,1505,4.7226081582714885,1189.010009765625
145,2018-01-02,2018-01-19,1525,2.569691961810896e-07,2018-04-20,1130,140.18263497122615,1189.010009765625
146,2018-01-02,2018-01-19,1530,1.6914388592579545e-07,2018-04-20,1415,5.258562592599796,1189.010009765625
147,2018-01-02,2018-01-19,1535,1.1094180390869893e-07,2018-04-20,1290,39.970349657576286,1189.010009765625
148,2018-01-02,2018-01-19,1540,7.251241978559419e-08,2018-04-20,980,236.33642358327768,1189.010009765625
149,2018-01-02,2018-01-19,1545,4.723047396766543e-08,2018-04-20,1435,12.101706572192745,1189.010009765625
150,2018-01-02,2018-01-19,1550,3.0657682007964234e-08,2018-04-20,1035,276.2314677786807,1189.010009765625
151,2018-01-02,2018-01-19,1555,1.9832511028128733e-08,2018-04-20,1510,1.7995501569785894,1189.010009765625
152,2018-01-02,2018-01-19,1560,1.2786498716534649e-08,2018-04-20,1315,46.81629676185949,1189.010009765625
153,2018-01-02,2018-01-19,1565,8.216279078358424e-09,2018-04-20,825,432.33651445628055,1189.010009765625
154,2018-01-02,2018-01-19,1570,5.262138669984952e-09,2018-04-20,1400,8.642440204335806,1189.010009765625
155,2018-01-02,2018-01-19,1575,3.359129953363537e-09,2018-04-20,1080,221.55110768731114,1189.010009765625
156,2018-01-02,2018-01-19,1580,2.1373835934206536e-09,2018-04-20,1295,48.07655111854434,1189.010009765625
157,2018-01-02,2018-01-19,1585,1.355635442094982e-09,2018-04-20,920,274.86292725366616,1189.010009765625
158,2018-01-02,2018-01-19,1590,8.570805764516462e-10,2018-04-20,1595,1.2969265793973064,1189.010009765625
159,2018-01-02,2018-01-19,1595,5.401720307984623e-10,2018-04-20,1240,63.5586742187649,1189.010009765625
160,2018-01-02,2018-01-19,1600,3.3938100457918655e-10,2018-04-20,920,389.74733411339463,1189.010009765625
161,2018-01-02,2018-01-19,1605,2.1256959674102057e-10,2018-04-20,1535,1.6659691586530354,1189.010009765625
162,2018-01-02,2018-01-19,1610,1.3273517226958191e-10,2018-04-20,890,319.5603885867163,1189.010009765625
163,2018-01-02,2018-01-19,1615,8.263330002318768e-11,2018-04-20,1195,120.54377044618448,1189.010009765625
164,2018-01-02,2018-01-19,1620,5.128864581086271e-11,2018-04-20,970,328.37620609594836,1189.010009765625
165,2018-01-02,2018-01-19,1625,3.173928637712407e-11,2018-04-20,1065,236.69045512392879,1189.010009765625
166,2018-01-02,2018-01-19,1630,1.9583733695393995e-11,2018-04-20,1155,114.66253296572752,1189.010009765625
167,2018-01-02,2018-01-19,1635,1.2048382663352391e-11,2018-04-20,1575,0.936297501794491,1189.010009765625
168,2018-01-02,2018-01-19,1640,7.391104251499931e-12,2018-04-20,1665,0.5726902787545194,1189.010009765625
169,2018-01-02,2018-01-19,1645,4.521156151108495e-12,2018-04-20,1270,76.1838244387267,1189.010009765625
170,2018-01-02,2018-01-19,1650,2.75779171839667e-12,2018-04-20,965,334.517516938137,1189.010009765625
171,2018-01-02,2018-01-19,1655,1.6774796469901313e-12,2018-04-20,1710,0.1528734200592208,1189.010009765625
172,2018-01-02,2018-01-19,1660,1.0175338098710078e-12,2018-04-20,1360,19.03204881546275,1189.010009765625
173,2018-01-02,2018-01-19,1665,6.155283666935793e-13,2018-04-20,1580,0.39300461170582235,1189.010009765625
174,2018-01-02,2018-01-19,1670,3.713356648922862e-13,2018-04-20,1320,16.854421507261417,1189.010009765625
175,2018-01-02,2018-01-19,1675,2.2341701449654093e-13,2018-04-20,1460,10.991197209261541,1189.010009765625
176,2018-01-02,2018-01-19,1680,1.3406281371358306e-13,2018-04-20,1335,23.73595683930309,1189.010009765625
177,2018-01-02,2018-01-19,1685,8.023323953914247e-14,2018-04-20,1530,4.333986027817779,1189.010009765625
178,2018-01-02,2018-01-19,1690,4.7892282604595396e-14,2018-04-20,1460,5.011379649517953,1189.010009765625
179,2018-01-02,2018-01-19,1695,2.851367195343528e-14,2018-04-20,905,376.6346340225518,1189.010009765625
180,2018-01-02,2018-01-19,1700,1.693277942859641e-14,2018-04-20,1585,0.7503433660997594,1189.010009765625
181,2018-01-02,2018-01-19,1705,1.0030020598092257e-14,2018-04-20,1125,104.63296696310684,1189.010009765625
182,2018-01-02,2018-01-19,1710,5.926315203743437e-15,2018-04-20,1505,4.664160567923838,1189.010009765625
183,2018-01-02,2018-01-19,1715,3.492913165313104e-15,2018-04-20,1050,170.61040703520598,1189.010009765625
184,2018-01-02,2018-01-19,1720,2.053627266437935e-15,2018-04-20,1595,0.45120053891020995,1189.010009765625
185,2018-01-02,2018-01-19,1725,1.2044722879290232e-15,2018-04-20,1350,27.8829321721555,1189.010009765625
186,2018-01-02,2018-01-19,1730,7.047317306274283e-16,2018-04-20,940,312.34983493929224,1189.010009765625
187,2018-01-02,2018-01-19,1735,4.1135144576249846e-16,2018-04-20,1045,215.47732807590347,1189.010009765625
188,2018-01-02,2018-01-19,1740,2.3953814560333515e-16,2018-04-20,1735,0.03508480155605576,1189.010009765625
189,2018-01-02,2018-01-19,1745,1.391614537867025e-16,2018-04-20,1310,30.973589650801745,1189.010009765625
190,2018-01-02,2018-01-19,1750,8.065957276002648e-17,2018-04-20,1355,10.987969655572869,1189.010009765625
191,2018-01-03,2018-01-19,800,404.9615237547174,2018-04-20,910,305.0468725014709,1204.1999816894531
192,2018-01-03,2018-01-19,805,399.9662833926253,2018-04-20,1690,0.20522270672466825,1204.1999816894531
193,2018-01-03,2018-01-19,810,394.9710430305332,2018-04-20,1115,199.33003643437814,1204.1999816894531
194,2018-01-03,2018-01-19,815,389.97580266844113,2018-04-20,1605,0.5381844744087054,1204.1999816894531
195,2018-01-03,2018-01-19,820,384.980562306349,2018-04-20,1205,99.92119440971405,1204.1999816894531
196,2018-01-03,2018-01-19,825,379.9853219442569,2018-04-20,935,317.3023381479025,1204.1999816894531
197,2018-01-03,2018-01-19,830,374.9900815821648,2018-04-20,1070,231.86359194234058,1204.1999816894531
198,2018-01-03,2018-01-19,835,369.9948412200727,2018-04-20,1495,6.998804366327706,1204.1999816894531
199,2018-01-03,2018-01-19,840,364.99960085798074,2018-04-20,1065,191.30936265582662,1204.1999816894531
200,2018-01-03,2018-01-19,845,360.00436049588853,2018-04-20,1410,10.424432044454381,1204.1999816894531
201,2018-01-03,2018-01-19,850,355.00912013379644,2018-04-20,1680,0.26598217850941364,1204.1999816894531
202,2018-01-03,2018-01-19,855,350.01387977170435,2018-04-20,1560,0.3842457707178702,1204.1999816894531
203,2018-01-03,2018-01-19,860,345.0186394096122,2018-04-20,1320,44.66169931565275,1204.1999816894531
204,2018-01-03,2018-01-19,865,340.02339904752023,2018-04-20,1630,0.3516414508266093,1204.1999816894531
205,2018-01-03,2018-01-19,870,335.02815868542814,2018-04-20,1610,0.4947124805650804,1204.1999816894531
206,2018-01-03,2018-01-19,875,330.03291832333673,2018-04-20,1205,111.80912170230962,1204.1999816894531
207,2018-01-03,2018-01-19,880,325.03767796124555,2018-04-20,1740,0.15709212022985988,1204.1999816894531
208,2018-01-03,2018-01-19,885,320.0424375991563,2018-04-20,1565,1.923011837872901,1204.1999816894531
209,2018-01-03,2018-01-19,890,315.0471972370712,2018-04-20,960,349.99096782962846,1204.1999816894531
210,2018-01-03,2018-01-19,895,310.0519568749964,2018-04-20,940,341.86076999833904,1204.1999816894531
211,2018-01-03,2018-01-19,900,305.0567165129464,2018-04-20,880,329.47728361993774,1204.1999816894531
212,2018-01-03,2018-01-19,905,300.06147615095426,2018-04-20,1225,72.00355300219084,1204.1999816894531
213,2018-01-03,2018-01-19,910,295.06623578909546,2018-04-20,1700,0.29400452102078384,1204.1999816894531
214,2018-01-03,2018-01-19,915,290.07099542753593,2018-04-20,1685,0.28295760530031294,1204.1999816894531
215,2018-01-03,2018-01-19,920,285.0757550666355,2018-04-20,1105,197.83269784857427,1204.1999816894531
216,2018-01-03,2018-01-19,925,280.08051470715935,2018-04-20,1055,245.7255007613911,1204.1999816894531
217,2018-01-03,2018-01-19,930,275.0852743506992,2018-04-20,1635,0.09965288523576013,1204.1999816894531
218,2018-01-03,2018-01-19,935,270.0900340005052,2018-04-20,1640,0.12576172449303383,1204.1999816894531
219,2018-01-03,2018-01-19,940,265.09479366308545,2018-04-20,980,216.52596385265124,1204.1999816894531
220,2018-01-03,2018-01-19,945,260.09955335122453,2018-04-20,1120,194.6928446579034,1204.1999816894531
221,2018-01-03,2018-01-19,950,255.10431308956876,2018-04-20,1215,53.093450073012775,1204.1999816894531
222,2018-01-03,2018-01-19,955,250.10907292475738,2018-04-20,1540,3.0318658316969196,1204.1999816894531
223,2018-01-03,2018-01-19,960,245.11383294344395,2018-04-20,1385,13.31673611818854,1204.1999816894531
224,2018-01-03,2018-01-19,965,240.1185933037459,2018-04-20,1285,59.88931744527968,1204.1999816894531
225,2018-01-03,2018-01-19,970,235.1233542890767,2018-04-20,1675,0.4847029797910441,1204.1999816894531
226,2018-01-03,2018-01-19,975,230.12811639857023,2018-04-20,1485,6.192211164252898,1204.1999816894531
227,2018-01-03,2018-01-19,980,225.13288049613385,2018-04-20,845,453.8613133229104,1204.1999816894531
228,2018-01-03,2018-01-19,985,220.1376480516005,2018-04-20,1435,12.044290510123313,1204.1999816894531
229,2018-01-03,2018-01-19,990,215.14242152371264,2018-04-20,1010,272.6405137105766,1204.1999816894531
230,2018-01-03,2018-01-19,995,210.14720495724674,2018-04-20,810,399.01000199849176,1204.1999816894531
231,2018-01-03,2018-01-19,1000,205.152004897073,2018-04-20,1750,0.015270142699791087,1204.1999816894531
232,2018-01-03,2018-01-19,1005,200.1568317620379,2018-04-20,865,433.9630419559502,1204.1999816894531
233,2018-01-03,2018-01-19,1010,195.16170187266457,2018-04-20,805,453.79003945974574,1204.1999816894531
234,2018-01-03,2018-01-19,1015,190.16664038983072,2018-04-20,1745,0.016868470424009872,1204.1999816894531
235,2018-01-03,2018-01-19,1020,185.1716854968339,2018-04-20,820,373.9492234740683,1204.1999816894531
236,2018-01-03,2018-01-19,1025,180.17689424331894,2018-04-20,1570,0.4360171143856038,1204.1999816894531
237,2018-01-03,2018-01-19,1030,175.18235056317624,2018-04-20,1365,16.902254418936316,1204.1999816894531
238,2018-01-03,2018-01-19,1035,170.18817607410256,2018-04-20,1020,290.99109241196555,1204.1999816894531
239,2018-01-03,2018-01-19,1040,165.1945443554905,2018-04-20,1625,0.4035250192312135,1204.1999816894531
240,2018-01-03,2018-01-19,1045,160.2016994722174,2018-04-20,1155,74.23551255478434,1204.1999816894531
241,2018-01-03,2018-01-19,1050,155.20997955016892,2018-04-20,1480,6.6367226849473635,1204.1999816894531
242,2018-01-03,2018-01-19,1055,150.2198461982843,2018-04-20,1480,4.05371737904108,1204.1999816894531
243,2018-01-03,2018-01-19,1060,145.23192049343882,2018-04-20,1690,0.12120488105912305,1204.1999816894531
244,2018-01-03,2018-01-19,1065,140.24702608114777,2018-04-20,1540,0.7747280738663438,1204.1999816894531
245,2018-01-03,2018-01-19,1070,135.26623968194386,2018-04-20,1095,164.1661898338029,1204.1999816894531
246,2018-01-03,2018-01-19,1075,130.29094892080224,2018-04-20,1660,0.1433634631742048,1204.1999816894531
247,2018-01-03,2018-01-19,1080,125.32291691356392,2018-04-20,1390,25.334396573465636,1204.1999816894531
248,2018-01-03,2018-01-19,1085,120.36435245878417,2018-04-20,1085,217.48390279711137,1204.1999816894531
249,2018-01-03,2018-01-19,1090,115.4179840173287,2018-04-20,1345,33.93581197369377,1204.1999816894531
250,2018-01-03,2018-01-19,1095,110.4871349500455,2018-04-20,1695,0.04787751358634575,1204.1999816894531
251,2018-01-03,2018-01-19,1100,105.5757967738842,2018-04-20,1475,4.059381185384135,1204.1999816894531
252,2018-01-03,2018-01-19,1105,100.68869654760725,2018-04-20,855,339.1859848599263,1204.1999816894531
253,2018-01-03,2018-01-19,1110,95.83135397573199,2018-04-20,880,377.65516664269904,1204.1999816894531
254,2018-01-03,2018-01-19,1115,91.01012349129157,2018-04-20,1610,0.8082447370924576,1204.1999816894531
255,2018-01-03,2018-01-19,1120,86.23221650739795,2018-04-20,890,409.0911984603602,1204.1999816894531
256,2018-01-03,2018-01-19,1125,81.50569926556942,2018-04-20,1620,0.4398880675773845,1204.1999816894531
257,2018-01-03,2018-01-19,1130,76.83946228743463,2018-04-20,1120,194.1754063488325,1204.1999816894531
