,t0,T1,K1,C1,T2,K2,C2,S0,Adj_S0
86,2018-01-08,2018-01-19,1289.9999999999998,3.0849999999999995,2018-04-20,1500.0000000000002,5.573333204301723,62.34349822998047,1246.8699645996094
87,2018-01-08,2018-01-19,1300.0,2.255,2018-04-20,1520.0,4.421164093307545,62.34349822998047,1246.8699645996094
88,2018-01-08,2018-01-19,1320.0,1.255,2018-04-20,1540.0,3.968270232796576,62.34349822998047,1246.8699645996094
89,2018-01-08,2018-01-19,1330.0,1.03,2018-04-20,1560.0,3.15,62.34349822998047,1246.8699645996094
90,2018-01-08,2018-01-19,1350.0,0.7608052036546664,2018-04-20,1580.0,2.622431889684155,62.34349822998047,1246.8699645996094
91,2018-01-08,2018-01-19,1360.0,0.6199999999999999,2018-04-20,1600.0,2.295,62.34349822998047,1246.8699645996094
92,2018-01-08,2018-01-19,1370.0,0.51,2018-04-20,1620.0,1.98,62.34349822998047,1246.8699645996094
93,2018-01-08,2018-01-19,1399.9999999999998,0.355,2018-04-20,1700.0,1.2000000000000002,62.34349822998047,1246.8699645996094
94,2018-01-08,2018-01-19,1440.0,0.21,2018-04-20,1800.0,0.725,62.34349822998047,1246.8699645996094
95,2018-01-09,2018-01-19,1255.0,13.35,2018-04-20,1300.0,43.449999999999996,62.6349983215332,1252.699966430664
96,2018-01-09,2018-01-19,1257.5,12.200000000000001,2018-04-20,1320.0,31.595044248602356,62.6349983215332,1252.699966430664
97,2018-01-09,2018-01-19,1260.0,11.175,2018-04-20,1340.0,30.025,62.6349983215332,1252.699966430664
98,2018-01-09,2018-01-19,1262.5,10.175,2018-04-20,1360.0,23.503042618202283,62.6349983215332,1252.699966430664
99,2018-01-09,2018-01-19,1265.0,9.4100536799374,2018-04-20,1380.0,19.167204774265468,62.6349983215332,1252.699966430664
100,2018-01-09,2018-01-19,1270.0,7.8,2018-04-20,1399.9999999999998,16.630090901149917,62.6349983215332,1252.699966430664
101,2018-01-09,2018-01-19,1272.4999999999998,7.003470386719374,2018-04-20,1419.9999999999998,13.675102653903952,62.6349983215332,1252.699966430664
102,2018-01-09,2018-01-19,1275.0,6.311008688459556,2018-04-20,1440.0,10.375877514026042,62.6349983215332,1252.699966430664
103,2018-01-09,2018-01-19,1277.5,5.7,2018-04-20,1460.0,8.9,62.6349983215332,1252.699966430664
104,2018-01-09,2018-01-19,1280.0,5.175,2018-04-20,1480.0,7.239823607358988,62.6349983215332,1252.699966430664
105,2018-01-09,2018-01-19,1282.5,4.75,2018-04-20,1499.9999999999998,7.274532148808448,62.6349983215332,1252.699966430664
106,2018-01-09,2018-01-19,1285.0,4.324999999999999,2018-04-20,1519.9999999999998,4.875,62.6349983215332,1252.699966430664
107,2018-01-09,2018-01-19,1287.4999999999998,3.925,2018-04-20,1540.0,4.025,62.6349983215332,1252.699966430664
108,2018-01-09,2018-01-19,1290.0,3.5750000000000006,2018-04-20,1560.0000000000002,3.334636090421258,62.6349983215332,1252.699966430664
109,2018-01-09,2018-01-19,1292.5,3.275,2018-04-20,1600.0,2.3899999999999997,62.6349983215332,1252.699966430664
110,2018-01-09,2018-01-19,1300.0,2.48,2018-04-20,1660.0000000000002,1.5389689989351623,62.6349983215332,1252.699966430664
111,2018-01-09,2018-01-19,1310.0,1.81,2018-04-20,1680.0,1.385,62.6349983215332,1252.699966430664
112,2018-01-09,2018-01-19,1350.0,0.75,2018-04-20,1700.0,1.21,62.6349983215332,1252.699966430664
113,2018-01-09,2018-01-19,1399.9999999999998,0.29500000000000004,2018-04-20,1780.0,0.82,62.6349983215332,1252.699966430664
114,2018-01-10,2018-01-19,1255.0,13.35,2018-04-20,1300.0,45.0,62.71649932861328,1254.3299865722656
115,2018-01-10,2018-01-19,1257.5,12.200000000000001,2018-04-20,1320.0000000000002,37.675,62.71649932861328,1254.3299865722656
116,2018-01-10,2018-01-19,1260.0,11.137804985147508,2018-04-20,1340.0,30.26588973416283,62.71649932861328,1254.3299865722656
117,2018-01-10,2018-01-19,1262.5000000000002,10.1,2018-04-20,1360.0,24.675705362598144,62.71649932861328,1254.3299865722656
118,2018-01-10,2018-01-19,1265.0,9.125,2018-04-20,1380.0,21.25,62.71649932861328,1254.3299865722656
119,2018-01-10,2018-01-19,1270.0,7.425000000000001,2018-04-20,1400.0,17.843513718240327,62.71649932861328,1254.3299865722656
120,2018-01-10,2018-01-19,1274.9999999999998,6.074999999999998,2018-04-20,1420.0,13.296838325016152,62.71649932861328,1254.3299865722656
121,2018-01-10,2018-01-19,1277.5,5.475,2018-04-20,1440.0,11.575,62.71649932861328,1254.3299865722656
122,2018-01-10,2018-01-19,1280.0,4.95,2018-04-20,1460.0,9.45,62.71649932861328,1254.3299865722656
123,2018-01-10,2018-01-19,1282.4999999999998,4.425000000000001,2018-04-20,1480.0,7.4396514756222185,62.71649932861328,1254.3299865722656
124,2018-01-10,2018-01-19,1285.0,3.975,2018-04-20,1500.0,7.075104712931626,62.71649932861328,1254.3299865722656
125,2018-01-10,2018-01-19,1290.0,3.225,2018-04-20,1520.0,5.175,62.71649932861328,1254.3299865722656
126,2018-01-10,2018-01-19,1300.0,2.1799999999999997,2018-04-20,1540.0,4.300000000000001,62.71649932861328,1254.3299865722656
127,2018-01-10,2018-01-19,1310.0,1.52,2018-04-20,1560.0,3.5749999999999997,62.71649932861328,1254.3299865722656
128,2018-01-10,2018-01-19,1320.0,1.165,2018-04-20,1579.9999999999998,3.05,62.71649932861328,1254.3299865722656
129,2018-01-10,2018-01-19,1330.0,0.85,2018-04-20,1600.0,2.5999999999999996,62.71649932861328,1254.3299865722656
130,2018-01-10,2018-01-19,1335.0,0.7469890657352489,2018-04-20,1680.0,1.49,62.71649932861328,1254.3299865722656
