,t0,T1,cp_flag,K1,Pi1_ask,Pi1_bid,T2,K2,Pi2_ask,Pi2_bid,Adj_S0
0,2018-06-22,2018-07-06,C,132.0,4.5,4.1,2018-08-03,132.0,6.2,5.95,130.11976623535156
1,2018-06-22,2018-07-06,C,133.0,3.6,3.3,2018-08-03,135.0,4.3,4.05,130.11976623535156
2,2018-06-22,2018-07-06,C,134.0,2.7750198259167282,2.475019825916728,,,,,130.11976623535156
3,2018-06-22,2018-07-06,C,135.0,2.14,1.93,,,,,130.11976623535156
4,2018-06-22,2018-07-06,C,136.0,1.53,1.35,,,,,130.11976623535156
5,2018-06-22,2018-07-06,C,137.0,1.11,0.96,,,,,130.11976623535156
6,2018-06-22,2018-07-06,C,138.0,0.73,0.56,,,,,130.11976623535156
7,2018-06-22,2018-07-06,C,139.0,0.45,0.33,,,,,130.11976623535156
8,2018-06-22,2018-07-06,P,129.0,10.409999999999993,10.259999999999994,2018-08-03,134.0,2.920000000000001,2.6100000000000003,130.11976623535156
9,2018-06-22,2018-07-06,P,131.0,2.4649999999999967,2.3549999999999964,,,,,130.11976623535156
10,2018-06-22,2018-07-06,P,133.0,-1.2150000000000012,-1.345000000000001,,,,,130.11976623535156
11,2018-06-22,2018-07-06,P,134.0,-3.8999999999999995,-4.069999999999999,,,,,130.11976623535156
12,2018-06-22,2018-07-06,P,135.0,0.334999999999983,0.2649999999999829,,,,,130.11976623535156
13,2018-06-22,2018-07-06,P,137.0,2.399999999999994,2.2999999999999945,,,,,130.11976623535156
14,2018-06-22,2018-07-06,P,139.0,-0.28500000000002157,-0.35500000000002163,,,,,130.11976623535156
15,2018-06-25,2018-07-06,C,126.0,5.7,5.4,2018-08-03,128.0,6.25,5.35,125.88912963867188
16,2018-06-25,2018-07-06,C,130.0,2.56,2.3,2018-08-03,130.0,4.688236378620155,3.9382363786201537,125.88912963867188
17,2018-06-25,2018-07-06,C,132.0,1.52,1.18,2018-08-03,133.0,3.4,2.63,125.88912963867188
18,2018-06-25,2018-07-06,C,133.0,1.12344808889271,0.8034480888927101,2018-08-03,134.0,3.0,1.97,125.88912963867188
19,2018-06-25,2018-07-06,C,133.99999999999997,0.82,0.48,2018-08-03,135.0,2.448660577382526,2.078660577382526,125.88912963867188
20,2018-06-25,2018-07-06,C,135.0,0.66,0.43,2018-08-03,137.0,1.94,1.17,125.88912963867188
21,2018-06-25,2018-07-06,C,136.0,1.0510220996081756,-0.1289779003918244,2018-08-03,138.0,2.152157226782155,0.6021572267821552,125.88912963867188
22,2018-06-25,2018-07-06,C,137.0,0.59,0.17,2018-08-03,140.0,1.09,0.71,125.88912963867188
23,2018-06-25,2018-07-06,C,141.0,1.078358854354418,-0.7316411456455818,,,,,125.88912963867188
24,2018-06-25,2018-07-06,C,145.0,0.09,0.0,,,,,125.88912963867188
25,2018-06-25,2018-07-06,P,110.0,22.340000000000003,21.930000000000007,2018-08-03,120.0,12.004436607327557,10.954436607327557,125.88912963867188
26,2018-06-25,2018-07-06,P,125.0,5.724999999999996,5.564999999999996,2018-08-03,122.0,9.074999999999983,8.084999999999985,125.88912963867188
27,2018-06-25,2018-07-06,P,126.0,2.6300000000000052,2.390000000000005,2018-08-03,127.0,2.5600000000000027,1.590000000000003,125.88912963867188
28,2018-06-25,2018-07-06,P,128.0,-2.2849999999999864,-2.4949999999999863,2018-08-03,130.0,-4.239577241873336,-5.359577241873337,125.88912963867188
29,2018-06-25,2018-07-06,P,129.0,4.883764804855235,4.5337648048552355,2018-08-03,131.0,10.475000000000012,9.87500000000001,125.88912963867188
30,2018-06-25,2018-07-06,P,130.0,5.5800000000000125,5.0800000000000125,2018-08-03,132.0,-7.729999999999977,-8.319999999999977,125.88912963867188
31,2018-06-25,2018-07-06,P,132.0,-3.560000000000001,-3.7500000000000013,2018-08-03,138.0,2.7500000000000115,1.8500000000000112,125.88912963867188
32,2018-06-25,2018-07-06,P,133.0,5.035000000000016,4.585000000000017,,,,,125.88912963867188
33,2018-06-25,2018-07-06,P,134.0,-1.269999999999984,-1.6399999999999841,,,,,125.88912963867188
34,2018-06-25,2018-07-06,P,135.0,-18.875,-20.655,,,,,125.88912963867188
35,2018-06-26,2018-07-06,C,130.0,3.5,3.3,2018-08-03,128.0,7.15,6.8,127.4468002319336
36,2018-06-26,2018-07-06,C,131.0,2.682571271548957,2.402571271548957,2018-08-03,129.0,5.867418208139618,5.467418208139619,127.4468002319336
37,2018-06-26,2018-07-06,C,132.0,2.283449604779257,1.9734496047792571,2018-08-03,131.0,5.15,4.8,127.4468002319336
