,t0,T1,cp_flag,K1,Pi1_ask,Pi1_bid,T2,K2,Pi2_ask,Pi2_bid,Adj_S0
0,2018-06-22,2018-07-06,C,83.0,1.9074535864392526,1.8674535864392527,2018-08-03,79.5,5.9,5.75,76.92108535766602
1,2018-06-22,2018-07-06,C,83.5,1.7399999999999998,1.7000000000000002,2018-08-03,83.0,3.0373876903845223,2.8873876903845224,76.92108535766602
2,2018-06-22,2018-07-06,C,84.0,1.3999999999999997,1.3599999999999999,2018-08-03,83.5,2.9055694475320184,2.865569447532019,76.92108535766602
3,2018-06-22,2018-07-06,C,84.5,1.1,1.06,2018-08-03,84.0,2.36,2.33,76.92108535766602
4,2018-06-22,2018-07-06,C,84.99999999999999,0.84,0.8100000000000002,2018-08-03,84.5,1.8582267568857898,1.7182267568857896,76.92108535766602
5,2018-06-22,2018-07-06,C,85.5,0.6826302406920843,0.5826302406920844,2018-08-03,84.99999999999999,1.8,1.76,76.92108535766602
6,2018-06-22,2018-07-06,C,86.0,0.503309158067021,0.45330915806702105,2018-08-03,85.5,1.55,1.51,76.92108535766602
7,2018-06-22,2018-07-06,C,86.5,0.3400000000000001,0.3,2018-08-03,89.5,0.37999999999999995,0.3400000000000001,76.92108535766602
8,2018-06-22,2018-07-06,C,87.0,0.23999999999999996,0.21,,,,,76.92108535766602
9,2018-06-22,2018-07-06,C,87.5,0.17,0.15,,,,,76.92108535766602
10,2018-06-22,2018-07-06,P,82.0,2.7399999999999944,2.709999999999994,2018-08-03,79.0,3.472233175195577,3.3622331751955765,76.92108535766602
11,2018-06-22,2018-07-06,P,82.5,3.8150000000000115,3.7850000000000112,2018-08-03,79.5,0.7100799377131546,0.6300799377131545,76.92108535766602
12,2018-06-22,2018-07-06,P,83.0,2.534714399117058,2.4847143991170584,2018-08-03,80.0,2.0468322511524546,1.9468322511524547,76.92108535766602
13,2018-06-22,2018-07-06,P,83.5,3.976270499139606,3.936270499139606,2018-08-03,81.5,5.91499999999999,5.8549999999999915,76.92108535766602
14,2018-06-22,2018-07-06,P,84.0,0.679999999999992,0.649999999999992,2018-08-03,82.5,1.998841876720599,1.978841876720599,76.92108535766602
15,2018-06-22,2018-07-06,P,84.5,-0.5663551742440904,-0.6063551742440905,2018-08-03,83.0,3.655000000000005,3.615000000000005,76.92108535766602
16,2018-06-22,2018-07-06,P,84.99999999999999,2.645,2.605,2018-08-03,83.5,2.225694367095516,2.095694367095516,76.92108535766602
17,2018-06-22,2018-07-06,P,86.00000000000001,-0.7450000000000051,-0.7750000000000051,2018-08-03,84.5,0.6500000000000051,0.6200000000000051,76.92108535766602
18,2018-06-22,2018-07-06,P,86.50000000000001,-1.9037013049887395,-1.9437013049887395,2018-08-03,85.5,-3.908331745852887,-3.948331745852887,76.92108535766602
19,2018-06-22,2018-07-06,P,87.0,-2.475000000000009,-2.505000000000009,2018-08-03,86.50000000000001,-5.288205230258305,-5.368205230258305,76.92108535766602
20,2018-06-25,2018-07-06,C,84.0,2.95,2.82,2018-08-03,79.5,7.65,7.5,78.41742324829102
21,2018-06-25,2018-07-06,C,85.0,1.9906515070053243,1.9006515070053245,2018-08-03,84.5,3.2379643430493688,3.1379643430493687,78.41742324829102
22,2018-06-25,2018-07-06,C,85.5,1.7299999999999998,1.65,2018-08-03,85.0,2.8276840121882083,2.7276840121882087,78.41742324829102
23,2018-06-25,2018-07-06,C,86.0,1.5499790130392581,1.4799790130392585,2018-08-03,86.0,2.4689869440951457,2.418986944095146,78.41742324829102
24,2018-06-25,2018-07-06,C,86.5,1.0354440491101173,0.9554440491101174,2018-08-03,86.5,2.11,2.02,78.41742324829102
25,2018-06-25,2018-07-06,C,87.00000000000001,0.8974363009455775,0.8274363009455775,2018-08-03,89.0,0.96,0.91,78.41742324829102
26,2018-06-25,2018-07-06,C,87.5,0.62,0.57,2018-08-03,89.49999999999999,0.8115141273752235,0.7615141273752234,78.41742324829102
27,2018-06-25,2018-07-06,C,88.00000000000001,0.4199627741465381,0.36996277414653805,2018-08-03,90.00000000000001,0.67,0.63,78.41742324829102
28,2018-06-25,2018-07-06,C,88.5,0.33,0.29,2018-08-03,90.5,0.500673441165919,0.470673441165919,78.41742324829102
29,2018-06-25,2018-07-06,C,90.0,0.1,0.07,2018-08-03,95.0,0.1,0.06,78.41742324829102
30,2018-06-25,2018-07-06,P,80.0,6.487492502861024,6.407492502861024,2018-08-03,80.0,0.5535444591095114,0.5035444591095114,78.41742324829102
31,2018-06-25,2018-07-06,P,83.0,1.771965835689129,1.711965835689129,2018-08-03,80.5,5.022485828087548,4.972485828087548,78.41742324829102
32,2018-06-25,2018-07-06,P,83.5,3.804999999999991,3.714999999999991,2018-08-03,82.5,0.6599999999999955,0.5999999999999954,78.41742324829102
33,2018-06-25,2018-07-06,P,84.0,-0.6950000000000085,-0.7550000000000086,2018-08-03,84.0,3.1590033908329636,3.099003390832963,78.41742324829102
34,2018-06-25,2018-07-06,P,84.5,2.1627125586855875,2.0927125586855873,2018-08-03,84.5,1.1000000000000068,1.010000000000007,78.41742324829102
35,2018-06-25,2018-07-06,P,85.0,-1.0049999999999966,-1.0649999999999966,2018-08-03,85.0,3.6013457780319165,3.531345778031916,78.41742324829102
36,2018-06-25,2018-07-06,P,85.5,-0.903321119899906,-0.9833211198999061,2018-08-03,86.5,3.350000000000011,3.2500000000000115,78.41742324829102
37,2018-06-25,2018-07-06,P,86.0,-0.13587452580268347,-0.2158745258026835,2018-08-03,86.99999999999999,-4.664999999999997,-4.964999999999998,78.41742324829102
38,2018-06-25,2018-07-06,P,86.5,0.029999999999999416,-0.06000000000000055,2018-08-03,88.0,-1.4250000000000074,-1.4650000000000074,78.41742324829102
39,2018-06-25,2018-07-06,P,87.00000000000001,-5.364999999999996,-5.394999999999995,,,,,78.41742324829102
40,2018-06-26,2018-07-06,C,84.0,2.23,2.18,2018-08-03,85.0,2.4724113565290544,2.422411356529054,77.97306060791016
41,2018-06-26,2018-07-06,C,85.0,1.47,1.41,2018-08-03,86.0,1.92,1.8700000000000003,77.97306060791016
42,2018-06-26,2018-07-06,C,85.5,1.1113969757527693,1.0513969757527695,2018-08-03,86.50000000000001,1.66,1.61,77.97306060791016
43,2018-06-26,2018-07-06,C,86.0,0.9793309401227968,0.9493309401227967,2018-08-03,87.0,1.3603653192324132,1.310365319232413,77.97306060791016
44,2018-06-26,2018-07-06,C,86.5,0.6237816600327003,0.5737816600327003,2018-08-03,88.0,1.02,1.01,77.97306060791016
45,2018-06-26,2018-07-06,C,87.0,0.45,0.41999999999999993,2018-08-03,88.5,0.8801787439423439,0.8301787439423439,77.97306060791016
46,2018-06-26,2018-07-06,C,87.5,0.28390705621785245,0.2439070562178525,2018-08-03,89.0,0.7077669241597944,0.6677669241597944,77.97306060791016
47,2018-06-26,2018-07-06,C,88.0,0.23,0.19000000000000003,2018-08-03,90.5,0.39,0.36,77.97306060791016
48,2018-06-26,2018-07-06,C,88.49999999999999,0.15,0.11999999999999998,,,,,77.97306060791016
49,2018-06-26,2018-07-06,C,90.0,0.05,0.04,,,,,77.97306060791016
50,2018-06-26,2018-07-06,P,83.0,1.7279831588819632,1.6779831588819634,2018-08-03,86.5,3.620000000000008,3.550000000000008,77.97306060791016
51,2018-06-26,2018-07-06,P,83.5,2.6328584576487453,2.552858457648745,2018-08-03,87.99999999999999,4.545000000000019,4.445000000000019,77.97306060791016
52,2018-06-26,2018-07-06,P,84.0,-0.8406441343813174,-0.8806441343813174,2018-08-03,89.5,1.0449999999999817,0.9949999999999819,77.97306060791016
53,2018-06-26,2018-07-06,P,84.5,2.6733334358091496,2.62333343580915,,,,,77.97306060791016
54,2018-06-26,2018-07-06,P,85.0,1.0800000000000018,1.0100000000000016,,,,,77.97306060791016
55,2018-06-26,2018-07-06,P,85.5,0.24043542757026043,0.1804354275702605,,,,,77.97306060791016
56,2018-06-26,2018-07-06,P,86.0,2.0100000000000087,1.9400000000000084,,,,,77.97306060791016
57,2018-06-26,2018-07-06,P,86.50000000000001,-1.7550000000000108,-1.8150000000000108,,,,,77.97306060791016
58,2018-06-26,2018-07-06,P,87.0,2.085000000000002,2.0350000000000024,,,,,77.97306060791016
59,2018-06-26,2018-07-06,P,87.5,-1.5750000000000086,-1.6250000000000084,,,,,77.97306060791016
60,2018-06-27,2018-07-06,C,84.0,3.25,3.2000000000000006,2018-08-03,85.0,3.35,3.25,78.79831123352051
61,2018-06-27,2018-07-06,C,85.5,1.95,1.69,2018-08-03,86.5,2.32,2.27,78.79831123352051
62,2018-06-27,2018-07-06,C,86.0,1.6075502779243505,1.5575502779243502,2018-08-03,87.0,1.888221045704102,1.8382210457041022,78.79831123352051
63,2018-06-27,2018-07-06,C,86.5,1.1473941143531723,1.0973941143531722,2018-08-03,87.49999999999999,1.8541821700489336,1.7941821700489338,78.79831123352051
64,2018-06-27,2018-07-06,C,87.0,1.0596915167873666,1.0096915167873666,2018-08-03,87.99999999999999,1.53,1.47,78.79831123352051
65,2018-06-27,2018-07-06,C,87.5,0.68,0.65,2018-08-03,88.5,1.2308264448986024,1.1808264448986026,78.79831123352051
66,2018-06-27,2018-07-06,C,88.0,0.48,0.45,2018-08-03,89.0,1.1,1.05,78.79831123352051
67,2018-06-27,2018-07-06,C,88.5,0.34,0.31,2018-08-03,90.0,0.8351316050648262,0.7951316050648262,78.79831123352051
68,2018-06-27,2018-07-06,C,89.0,0.2285814006716694,0.2085814006716694,2018-08-03,95.0,0.11,0.08,78.79831123352051
69,2018-06-27,2018-07-06,C,89.5,0.23317464088991102,0.203174640889911,,,,,78.79831123352051
70,2018-06-27,2018-07-06,P,82.0,5.132045737574429,5.1020457375744295,2018-08-03,85.0,5.690000000000009,5.540000000000009,78.79831123352051
71,2018-06-27,2018-07-06,P,83.0,4.567814567285253,4.5378145672852535,2018-08-03,86.0,2.9050000000000145,2.845000000000014,78.79831123352051
72,2018-06-27,2018-07-06,P,83.5,2.4002862346141893,2.3602862346141893,2018-08-03,87.0,-0.22499999999999032,-0.26499999999999035,78.79831123352051
73,2018-06-27,2018-07-06,P,85.0,1.686059286734594,1.646059286734594,2018-08-03,87.5,0.6353527035803608,0.585352703580361,78.79831123352051
74,2018-06-27,2018-07-06,P,85.5,-2.1550000000000065,-2.175000000000006,2018-08-03,88.0,1.1789206107628907,1.1089206107628904,78.79831123352051
75,2018-06-27,2018-07-06,P,86.0,-3.3793127292858527,-3.3893127292858525,2018-08-03,89.5,1.7099999999999829,1.639999999999983,78.79831123352051
76,2018-06-27,2018-07-06,P,86.5,2.1761054756778493,1.976105475677849,,,,,78.79831123352051
77,2018-06-27,2018-07-06,P,87.0,-0.4496553457304304,-0.48965534573043046,,,,,78.79831123352051
78,2018-06-27,2018-07-06,P,87.5,-1.2949999999999882,-1.324999999999988,,,,,78.79831123352051
79,2018-06-27,2018-07-06,P,88.00000000000001,-3.0249999999999826,-3.044999999999982,,,,,78.79831123352051
80,2018-06-28,2018-07-06,C,84.0,2.09,2.05,2018-08-03,85.0,2.45,2.42,77.86423301696777
81,2018-06-28,2018-07-06,C,84.5,1.4297524449725965,1.359752444972597,2018-08-03,86.0,1.88,1.84,77.86423301696777
82,2018-06-28,2018-07-06,C,85.0,1.3810262487874814,1.3410262487874816,2018-08-03,86.5,1.4560029921112576,1.4260029921112576,77.86423301696777
83,2018-06-28,2018-07-06,C,86.0,0.72,0.69,2018-08-03,87.00000000000001,1.39,1.3600000000000003,77.86423301696777
84,2018-06-28,2018-07-06,C,86.5,0.49016439376478516,0.4601643937647851,2018-08-03,88.0,0.9999999999999999,0.97,77.86423301696777
85,2018-06-28,2018-07-06,C,87.0,0.35,0.32,2018-08-03,90.00000000000001,0.49,0.44,77.86423301696777
86,2018-06-28,2018-07-06,C,87.5,0.23,0.21,,,,,77.86423301696777
87,2018-06-28,2018-07-06,C,88.0,0.16,0.13,,,,,77.86423301696777
88,2018-06-28,2018-07-06,C,89.5,0.049999999999999996,0.029999999999999995,,,,,77.86423301696777
89,2018-06-28,2018-07-06,C,90.0,0.04,0.02,,,,,77.86423301696777
90,2018-06-28,2018-07-06,P,81.5,4.675000000000005,4.595000000000005,2018-08-03,79.5,2.1058772756549797,2.0658772756549797,77.86423301696777
91,2018-06-28,2018-07-06,P,82.0,3.753201803038349,3.633201803038349,2018-08-03,81.0,-0.7216310808102082,-0.7616310808102082,77.86423301696777
92,2018-06-28,2018-07-06,P,83.0,5.086228180332335,5.006228180332335,2018-08-03,83.5,3.4819386767816516,3.4519386767816522,77.86423301696777
93,2018-06-28,2018-07-06,P,84.0,2.794999999999994,2.6549999999999945,2018-08-03,84.0,0.705000000000012,0.6750000000000119,77.86423301696777
94,2018-06-28,2018-07-06,P,85.0,0.52,0.48,2018-08-03,84.5,0.46761813656679285,0.41761813656679303,77.86423301696777
95,2018-06-28,2018-07-06,P,85.5,2.117113301631636,2.0171133016316363,2018-08-03,86.0,2.8949999999999956,2.8649999999999953,77.86423301696777
96,2018-06-28,2018-07-06,P,86.0,-1.0849999999999995,-1.1349999999999993,2018-08-03,87.0,4.965000000000007,4.8650000000000055,77.86423301696777
97,2018-06-28,2018-07-06,P,86.5,-2.7649999999999917,-2.7849999999999913,2018-08-03,89.5,-0.9149999999999926,-0.9449999999999926,77.86423301696777
98,2018-06-28,2018-07-06,P,87.0,-4.025686737942281,-4.05568673794228,,,,,77.86423301696777
99,2018-06-28,2018-07-06,P,88.0,-2.620000000000005,-2.6500000000000052,,,,,77.86423301696777
100,2018-06-29,2018-07-06,C,84.0,1.8070101512778265,1.7670101512778267,2018-08-03,85.0,2.33,2.27,77.67378616333008
101,2018-06-29,2018-07-06,C,84.5,1.53,1.5,2018-08-03,86.00000000000001,1.7599999999999998,1.7199999999999998,77.67378616333008
102,2018-06-29,2018-07-06,C,85.0,1.15,1.12,2018-08-03,86.5,1.398459951899268,1.3384599518992681,77.67378616333008
103,2018-06-29,2018-07-06,C,85.5,0.741841835302648,0.7218418353026479,2018-08-03,88.5,0.75,0.71,77.67378616333008
104,2018-06-29,2018-07-06,C,86.0,0.55,0.53,2018-08-03,89.50000000000001,0.51,0.48000000000000004,77.67378616333008
105,2018-06-29,2018-07-06,C,86.5,0.35,0.33,,,,,77.67378616333008
106,2018-06-29,2018-07-06,C,87.0,0.22,0.19999999999999998,,,,,77.67378616333008
107,2018-06-29,2018-07-06,C,87.49999999999999,0.13,0.12,,,,,77.67378616333008
108,2018-06-29,2018-07-06,C,88.5,0.06,0.05,,,,,77.67378616333008
109,2018-06-29,2018-07-06,C,89.5,0.03,0.02,,,,,77.67378616333008
110,2018-06-29,2018-07-06,P,75.0,1.848226249692505,1.7782262496925052,2018-08-03,82.0,8.080000000000007,8.030000000000006,77.67378616333008
111,2018-06-29,2018-07-06,P,77.0,10.434073473139335,10.404073473139334,2018-08-03,85.0,4.390000000000004,4.320000000000004,77.67378616333008
112,2018-06-29,2018-07-06,P,83.0,2.090000000000017,2.060000000000017,2018-08-03,86.49999999999999,3.0650000000000057,2.9850000000000056,77.67378616333008
113,2018-06-29,2018-07-06,P,84.0,3.8672053806460167,3.8272053806460167,2018-08-03,87.5,1.6459772272070916,1.5659772272070915,77.67378616333008
114,2018-06-29,2018-07-06,P,85.0,0.8850000000000046,0.8550000000000045,2018-08-03,88.00000000000001,-3.004999999999996,-3.034999999999996,77.67378616333008
115,2018-06-29,2018-07-06,P,85.5,-1.7509257682066754,-1.7709257682066755,2018-08-03,89.5,-0.4149999999999887,-0.48499999999998855,77.67378616333008
116,2018-06-29,2018-07-06,P,86.0,1.300000000000011,1.2700000000000107,,,,,77.67378616333008
117,2018-06-29,2018-07-06,P,86.50000000000001,-10.510470921099778,-10.550470921099777,,,,,77.67378616333008
118,2018-06-29,2018-07-06,P,87.0,1.4699999999999744,1.4299999999999744,,,,,77.67378616333008
119,2018-06-29,2018-07-06,P,88.0,-1.6668203355033364,-1.6868203355033364,,,,,77.67378616333008
120,2018-07-02,2018-07-06,C,82.0,2.16,2.08,2018-08-03,82.0,3.2,3.1,76.17743682861328
121,2018-07-02,2018-07-06,C,83.0,1.29,1.25,2018-08-03,83.5,2.1852102370078668,2.1252102370078667,76.17743682861328
122,2018-07-02,2018-07-06,C,83.5,0.630837558825821,0.610837558825821,2018-08-03,84.0,1.8999999999999997,1.87,76.17743682861328
123,2018-07-02,2018-07-06,C,84.0,0.6020795621027126,0.5920795621027126,2018-08-03,85.0,1.41,1.36,76.17743682861328
124,2018-07-02,2018-07-06,C,84.5,0.38,0.37000000000000005,2018-08-03,85.49999999999999,1.1699198097862262,1.1299198097862262,76.17743682861328
125,2018-07-02,2018-07-06,C,85.0,0.23,0.22,2018-08-03,86.0,1.1714308920764502,1.1314308920764504,76.17743682861328
126,2018-07-02,2018-07-06,C,85.5,0.13,0.12,2018-08-03,86.49999999999999,0.821905088789056,0.791905088789056,76.17743682861328
127,2018-07-02,2018-07-06,C,86.0,0.07,0.06,2018-08-03,88.0,0.46,0.43,76.17743682861328
128,2018-07-02,2018-07-06,C,86.5,0.04,0.03,2018-08-03,88.5,0.4070052938358351,0.37700529383583514,76.17743682861328
129,2018-07-02,2018-07-06,C,87.99999999999999,0.02,0.01,2018-08-03,89.0,0.3,0.28,76.17743682861328
130,2018-07-02,2018-07-06,P,80.0,2.9131699028322844,2.9031699028322846,2018-08-03,78.5,0.6537532238488615,0.6337532238488615,76.17743682861328
131,2018-07-02,2018-07-06,P,81.0,2.5149999999999952,2.4949999999999957,2018-08-03,80.0,2.636668608315256,2.6166686083152566,76.17743682861328
132,2018-07-02,2018-07-06,P,82.5,1.6302125591580436,1.6202125591580439,2018-08-03,82.0,6.515756899599199,6.4157568995992,76.17743682861328
133,2018-07-02,2018-07-06,P,83.0,-0.07407018860420578,-0.08407018860420579,2018-08-03,82.5,5.262618576852463,5.162618576852464,76.17743682861328
134,2018-07-02,2018-07-06,P,83.5,1.385,1.365,2018-08-03,83.0,1.3000000000000063,1.2800000000000062,76.17743682861328
135,2018-07-02,2018-07-06,P,84.0,-2.3800000000000052,-2.390000000000005,2018-08-03,85.0,6.608694591458911,6.458694591458911,76.17743682861328
136,2018-07-02,2018-07-06,P,84.5,1.3900000000000041,1.3200000000000038,2018-08-03,86.5,4.769999999999993,4.619999999999993,76.17743682861328
137,2018-07-02,2018-07-06,P,85.00000000000001,-3.7600000000000104,-3.78000000000001,2018-08-03,87.49999999999999,-1.6250000000000004,-1.6550000000000007,76.17743682861328
138,2018-07-02,2018-07-06,P,86.0,3.1400000000000077,3.000000000000007,2018-08-03,88.0,-3.78393703545396,-3.8139370354539603,76.17743682861328
139,2018-07-02,2018-07-06,P,87.0,2.07000000000002,1.98000000000002,2018-08-03,89.5,1.055000000000016,1.035000000000016,76.17743682861328
140,2018-07-03,2018-07-06,C,82.0,2.67,2.59,2018-08-03,84.0,2.21,2.15,76.57646942138672
141,2018-07-03,2018-07-06,C,83.0,1.72,1.65,2018-08-03,85.0,1.66,1.59,76.57646942138672
142,2018-07-03,2018-07-06,C,83.5,1.2123102551087104,1.1623102551087103,2018-08-03,85.5,1.3699663668601132,1.3199663668601136,76.57646942138672
143,2018-07-03,2018-07-06,C,84.0,1.040075410973822,1.020075410973822,2018-08-03,86.99999999999999,0.8399999999999999,0.78,76.57646942138672
144,2018-07-03,2018-07-06,C,84.5,0.5391828646447462,0.5091828646447462,2018-08-03,87.5,0.6425027397042635,0.5925027397042636,76.57646942138672
145,2018-07-03,2018-07-06,C,85.0,0.33,0.31,2018-08-03,88.0,0.5732833651795586,0.5332833651795587,76.57646942138672
146,2018-07-03,2018-07-06,C,85.5,0.18,0.16,,,,,76.57646942138672
147,2018-07-03,2018-07-06,C,86.0,0.1,0.08,,,,,76.57646942138672
148,2018-07-03,2018-07-06,C,86.5,0.06,0.04,,,,,76.57646942138672
149,2018-07-03,2018-07-06,C,87.0,0.04,0.02,,,,,76.57646942138672
150,2018-07-03,2018-07-06,P,81.0,2.9485771669768415,2.928577166976842,2018-08-03,78.0,5.579229137391128,5.539229137391128,76.57646942138672
151,2018-07-03,2018-07-06,P,82.5,2.6199178291099936,2.5899178291099934,2018-08-03,79.0,-0.5372000758190404,-0.6072000758190405,76.57646942138672
152,2018-07-03,2018-07-06,P,83.0,1.5766933138587682,1.5466933138587684,2018-08-03,79.5,-0.19113242094809949,-0.24113242094809947,76.57646942138672
153,2018-07-03,2018-07-06,P,83.5,2.225,2.025,2018-08-03,80.0,0.5505287293273489,0.5305287293273488,76.57646942138672
154,2018-07-03,2018-07-06,P,84.0,-0.010724085253021945,-0.030724085253021935,2018-08-03,83.0,-2.340000000000004,-2.370000000000004,76.57646942138672
