,t0,T1,cp_flag,K1,Pi1_ask,Pi1_bid,T2,K2,Pi2_ask,Pi2_bid,Adj_S0
0,2020-02-13,2020-03-06,C,200.0,8.95,8.75,2020-04-03,207.5,5.95,5.5,201.64878845214844
1,2020-02-13,2020-03-06,C,202.5,6.990789072330281,6.79078907233028,2020-04-03,210.0,4.65,4.3,201.64878845214844
2,2020-02-13,2020-03-06,C,205.0,5.25,5.05,2020-04-03,212.5,3.4579670598580337,3.257967059858033,201.64878845214844
3,2020-02-13,2020-03-06,C,207.5,3.75,3.6,2020-04-03,215.0,2.72,2.48,201.64878845214844
4,2020-02-13,2020-03-06,C,210.00000000000003,2.62,2.47,2020-04-03,217.5,2.06,1.68,201.64878845214844
5,2020-02-13,2020-03-06,C,212.5,1.75,1.6500000000000001,2020-04-03,220.0,1.54,1.26,201.64878845214844
6,2020-02-13,2020-03-06,C,215.0,1.17,1.06,2020-04-03,222.5,1.3,0.8,201.64878845214844
7,2020-02-13,2020-03-06,C,217.49999999999997,0.78,0.66,,,,,201.64878845214844
8,2020-02-13,2020-03-06,C,220.0,0.51,0.41,,,,,201.64878845214844
9,2020-02-13,2020-03-06,C,222.5,0.34,0.28,,,,,201.64878845214844
10,2020-02-13,2020-03-06,P,185.0,17.950000000000003,17.790000000000006,2020-04-03,180.0,15.532309526068497,15.232309526068496,201.64878845214844
11,2020-02-13,2020-03-06,P,192.5,8.090851464491267,7.960851464491268,2020-04-03,182.5,3.1399999999999966,2.9299999999999966,201.64878845214844
12,2020-02-13,2020-03-06,P,195.0,13.453201331109067,13.303201331109069,2020-04-03,185.0,18.717791082549745,18.417791082549748,201.64878845214844
13,2020-02-13,2020-03-06,P,197.5,-1.8183208849973869,-1.858320884997387,2020-04-03,195.0,-10.774999999999988,-10.87499999999999,201.64878845214844
14,2020-02-13,2020-03-06,P,200.0,-1.33,-1.42,2020-04-03,200.0,-17.829702598676214,-17.969702598676214,201.64878845214844
15,2020-02-13,2020-03-06,P,202.5,4.360000000000028,4.140000000000029,2020-04-03,202.5,16.050000000000004,15.250000000000007,201.64878845214844
16,2020-02-13,2020-03-06,P,205.0,-10.371589066233016,-10.431589066233014,2020-04-03,207.5,-2.1700000000000013,-2.390000000000001,201.64878845214844
17,2020-02-13,2020-03-06,P,207.5,-19.024999999999984,-19.134999999999984,2020-04-03,215.0,2.2750000000000057,2.0250000000000057,201.64878845214844
18,2020-02-14,2020-03-06,C,202.5,8.95,8.85,2020-04-03,205.0,8.9,8.75,204.45864868164065
19,2020-02-14,2020-03-06,C,205.0,6.949999999999999,6.849999999999999,2020-04-03,207.5,7.209631239049415,7.009631239049416,204.45864868164065
20,2020-02-14,2020-03-06,C,207.5,5.2,5.05,2020-04-03,210.0,5.75,5.6,204.45864868164065
21,2020-02-14,2020-03-06,C,210.0,3.6999999999999997,3.6,2020-04-03,212.50000000000003,4.5,4.35,204.45864868164065
22,2020-02-14,2020-03-06,C,212.5,2.51,2.43,2020-04-03,215.0,3.5,3.3000000000000003,204.45864868164065
23,2020-02-14,2020-03-06,C,215.0,1.6700000000000002,1.6,2020-04-03,217.49999999999997,2.66,2.48,204.45864868164065
24,2020-02-14,2020-03-06,C,217.5,1.08,1.02,2020-04-03,220.00000000000003,2.01,1.84,204.45864868164065
25,2020-02-14,2020-03-06,C,220.0,0.69,0.64,2020-04-03,225.0,1.07,1.0,204.45864868164065
26,2020-02-14,2020-03-06,C,222.49999999999997,0.46,0.43000000000000005,2020-04-03,227.5,0.79,0.73,204.45864868164065
27,2020-02-14,2020-03-06,C,227.50000000000003,0.2,0.17,2020-04-03,230.00000000000003,0.64,0.51,204.45864868164065
28,2020-02-14,2020-03-06,P,185.0,12.62499999999999,12.58499999999999,2020-04-03,182.5,28.25000000000001,28.100000000000012,204.45864868164065
29,2020-02-14,2020-03-06,P,192.5,12.755000000000027,12.685000000000027,2020-04-03,195.0,1.2600000000000229,1.1900000000000226,204.45864868164065
30,2020-02-14,2020-03-06,P,195.0,17.58904476123946,17.43904476123946,2020-04-03,197.5,-13.838503947388277,-13.928503947388277,204.45864868164065
31,2020-02-14,2020-03-06,P,197.5,13.448144570706138,13.348144570706136,2020-04-03,200.0,2.009999999999999,1.9299999999999988,204.45864868164065
32,2020-02-14,2020-03-06,P,200.0,0.7100000000000022,0.6600000000000024,2020-04-03,205.0,3.2499999999999547,3.0999999999999543,204.45864868164065
33,2020-02-14,2020-03-06,P,202.5,5.76010126609717,5.6901012660971695,2020-04-03,207.5,-6.235665330882399,-6.295665330882399,204.45864868164065
34,2020-02-14,2020-03-06,P,205.0,-10.944999999999999,-10.995,2020-04-03,210.0,2.8844635008704356,2.734463500870436,204.45864868164065
35,2020-02-14,2020-03-06,P,207.5,-20.194999999999972,-20.30499999999997,2020-04-03,215.0,7.900000000000011,7.700000000000012,204.45864868164065
36,2020-02-14,2020-03-06,P,210.0,-4.220000000000004,-4.270000000000005,,,,,204.45864868164065
37,2020-02-14,2020-03-06,P,212.5,-12.87000000000001,-12.92000000000001,,,,,204.45864868164065
38,2020-02-18,2020-03-06,C,190.0,21.55,21.2,2020-04-03,202.5,11.9,11.35,205.3433837890625
39,2020-02-18,2020-03-06,C,202.5,9.65,9.5,2020-04-03,210.0,6.7,6.3,205.3433837890625
40,2020-02-18,2020-03-06,C,205.0,7.6,7.450000000000001,2020-04-03,212.5,5.3,5.05,205.3433837890625
41,2020-02-18,2020-03-06,C,207.5,5.8,5.6,2020-04-03,215.0,4.15,3.85,205.3433837890625
42,2020-02-18,2020-03-06,C,210.0,4.2,4.05,2020-04-03,217.49999999999997,3.065022795568965,2.8450227955689646,205.3433837890625
43,2020-02-18,2020-03-06,C,212.5,2.91,2.86,2020-04-03,220.0,2.526400500564439,2.376400500564439,205.3433837890625
44,2020-02-18,2020-03-06,C,215.0,1.9600000000000002,1.92,2020-04-03,222.5,1.9000000000000001,1.66,205.3433837890625
45,2020-02-18,2020-03-06,C,217.5,1.29,1.25,2020-04-03,224.99999999999997,1.4,1.23,205.3433837890625
46,2020-02-18,2020-03-06,C,220.0,0.8599999999999999,0.81,2020-04-03,230.0,0.86,0.63,205.3433837890625
47,2020-02-18,2020-03-06,C,222.5,0.58,0.53,2020-04-03,235.0,0.5,0.37,205.3433837890625
48,2020-02-18,2020-03-06,P,180.0,20.481803733006153,20.431803733006156,2020-04-03,190.0,15.918979120475877,15.618979120475876,205.3433837890625
49,2020-02-18,2020-03-06,P,190.0,20.209232459131332,20.07923245913133,2020-04-03,192.5,1.36999999999995,0.9899999999999499,205.3433837890625
50,2020-02-18,2020-03-06,P,192.5,0.7480443260674281,0.688044326067428,2020-04-03,195.0,6.292575236265853,5.872575236265853,205.3433837890625
51,2020-02-18,2020-03-06,P,195.0,10.379999999999999,10.309999999999999,2020-04-03,197.5,14.04999999999995,13.749999999999948,205.3433837890625
52,2020-02-18,2020-03-06,P,197.5,-17.481856052111038,-17.521856052111037,2020-04-03,200.0,-2.5194713530827073,-2.7694713530827073,205.3433837890625
53,2020-02-18,2020-03-06,P,200.0,4.158555742146688,4.098555742146687,2020-04-03,202.5,7.675000000000011,7.425000000000011,205.3433837890625
54,2020-02-18,2020-03-06,P,202.5,5.9249999999999865,5.854999999999986,2020-04-03,205.0,1.2137215833004962,0.9037215833004961,205.3433837890625
55,2020-02-18,2020-03-06,P,205.0,-8.679999999999984,-8.729999999999984,2020-04-03,207.5,-13.434999999999988,-13.654999999999987,205.3433837890625
56,2020-02-18,2020-03-06,P,207.5,-8.145932289435404,-8.185932289435403,2020-04-03,210.0,-7.180000000000007,-7.430000000000007,205.3433837890625
57,2020-02-18,2020-03-06,P,210.0,-17.009999999999998,-17.119999999999997,,,,,205.3433837890625
58,2020-02-19,2020-03-06,C,205.0,9.25,9.1,2020-04-03,210.0,7.744760775098615,7.494760775098616,207.39488220214844
59,2020-02-19,2020-03-06,C,207.5,7.161622970899082,7.011622970899082,2020-04-03,212.5,6.2,6.0,207.39488220214844
60,2020-02-19,2020-03-06,C,210.0,5.35,5.25,2020-04-03,215.0,4.95,4.7,207.39488220214844
61,2020-02-19,2020-03-06,C,212.5,3.7999999999999994,3.7,2020-04-03,217.5,3.8697335397049293,3.56973353970493,207.39488220214844
62,2020-02-19,2020-03-06,C,215.0,2.54,2.48,2020-04-03,219.99999999999997,3.0169860305860112,2.7569860305860114,207.39488220214844
63,2020-02-19,2020-03-06,C,217.5,1.64,1.58,2020-04-03,222.5,2.36,2.04,207.39488220214844
64,2020-02-19,2020-03-06,C,220.00000000000003,1.06,1.0,2020-04-03,225.0,1.72,1.47,207.39488220214844
65,2020-02-19,2020-03-06,C,222.5,0.67,0.61,2020-04-03,227.5,1.3,1.17,207.39488220214844
66,2020-02-19,2020-03-06,C,225.0,0.45,0.39,2020-04-03,235.0,0.56,0.42999999999999994,207.39488220214844
67,2020-02-19,2020-03-06,C,227.5,0.3,0.26,2020-04-03,240.0,0.39,0.29,207.39488220214844
68,2020-02-19,2020-03-06,P,180.0,22.89326619971193,22.86326619971193,2020-04-03,190.0,23.924999999999983,23.424999999999983,207.39488220214844
69,2020-02-19,2020-03-06,P,187.5,25.052354031595648,25.00235403159565,2020-04-03,197.5,11.057160310977611,10.95716031097761,207.39488220214844
70,2020-02-19,2020-03-06,P,195.0,14.91470722276394,14.874707222763941,2020-04-03,200.0,11.63864956101259,11.438649561012591,207.39488220214844
71,2020-02-19,2020-03-06,P,200.0,-19.625,-19.685000000000002,2020-04-03,205.0,2.4599999999999964,2.3599999999999968,207.39488220214844
72,2020-02-19,2020-03-06,P,202.5,6.208541139489961,6.1585411394899605,2020-04-03,207.5,-4.370000000000001,-4.440000000000001,207.39488220214844
73,2020-02-19,2020-03-06,P,205.0,-4.234062044121336,-4.254062044121335,2020-04-03,210.0,8.777749238733197,8.427749238733195,207.39488220214844
74,2020-02-19,2020-03-06,P,207.5,-1.2600000000000011,-1.3000000000000012,2020-04-03,212.5,-17.945000000000018,-18.01500000000002,207.39488220214844
75,2020-02-19,2020-03-06,P,210.0,9.489999999999986,9.289999999999987,2020-04-03,215.0,13.925000000000011,13.425000000000011,207.39488220214844
76,2020-02-19,2020-03-06,P,212.5,-22.069999999999993,-22.129999999999995,2020-04-03,222.5,-14.015000000000022,-14.125000000000021,207.39488220214844
