,t0,T1,cp_flag,K1,Pi1_ask,Pi1_bid,T2,K2,Pi2_ask,Pi2_bid,Adj_S0
0,2022-12-23,2023-01-06,C,142.0,3.1,3.0,2023-02-03,150.00000000000003,1.46,1.22,141.12938690185547
1,2022-12-23,2023-01-06,C,143.0,2.39,2.34,,,,,141.12938690185547
2,2022-12-23,2023-01-06,C,144.0,1.8,1.76,,,,,141.12938690185547
3,2022-12-23,2023-01-06,C,145.0,1.31,1.28,,,,,141.12938690185547
4,2022-12-23,2023-01-06,C,146.0,0.8970404783122443,0.8570404783122442,,,,,141.12938690185547
5,2022-12-23,2023-01-06,C,147.0,0.62,0.59,,,,,141.12938690185547
6,2022-12-23,2023-01-06,C,149.0,0.26,0.25,,,,,141.12938690185547
7,2022-12-23,2023-01-06,C,150.0,0.18,0.17,,,,,141.12938690185547
8,2022-12-23,2023-01-06,C,152.5,0.08,0.07,,,,,141.12938690185547
9,2022-12-23,2023-01-06,C,155.0,0.04,0.03,,,,,141.12938690185547
10,2022-12-23,2023-01-06,P,132.0,8.030070578378863,8.010070578378864,2023-02-03,130.0,13.6,13.339999999999998,141.12938690185547
11,2022-12-23,2023-01-06,P,136.0,5.149999999999986,5.129999999999987,2023-02-03,143.0,-9.789999999999996,-9.969999999999995,141.12938690185547
12,2022-12-23,2023-01-06,P,137.0,7.275,7.225,,,,,141.12938690185547
13,2022-12-23,2023-01-06,P,139.0,0.44999999999999774,0.4299999999999977,,,,,141.12938690185547
14,2022-12-23,2023-01-06,P,140.0,3.609999999999975,3.569999999999975,,,,,141.12938690185547
15,2022-12-23,2023-01-06,P,141.0,1.7600000000000047,1.7300000000000044,,,,,141.12938690185547
16,2022-12-23,2023-01-06,P,142.0,-3.9413894879486078,-3.9513894879486076,,,,,141.12938690185547
17,2022-12-23,2023-01-06,P,143.0,-9.469999999999994,-9.479999999999995,,,,,141.12938690185547
18,2022-12-23,2023-01-06,P,144.0,-6.119999999999972,-6.1299999999999715,,,,,141.12938690185547
19,2022-12-23,2023-01-06,P,145.0,2.3399999999999976,2.289999999999998,,,,,141.12938690185547
20,2022-12-27,2023-01-06,C,142.0,2.9499999999999997,2.89,2023-02-03,145.0,3.35,3.2,141.16867446899414
21,2022-12-27,2023-01-06,C,143.0,2.26,2.23,2023-02-03,150.0,1.36,1.28,141.16867446899414
22,2022-12-27,2023-01-06,C,144.0,1.68,1.65,,,,,141.16867446899414
23,2022-12-27,2023-01-06,C,145.0,1.2,1.17,,,,,141.16867446899414
24,2022-12-27,2023-01-06,C,146.0,0.81,0.78,,,,,141.16867446899414
25,2022-12-27,2023-01-06,C,147.0,0.4968778769988195,0.4768778769988195,,,,,141.16867446899414
26,2022-12-27,2023-01-06,C,148.0,0.33,0.32,,,,,141.16867446899414
27,2022-12-27,2023-01-06,C,149.0,0.21,0.19,,,,,141.16867446899414
28,2022-12-27,2023-01-06,C,150.0,0.13,0.12000000000000001,,,,,141.16867446899414
29,2022-12-27,2023-01-06,C,152.5,0.05,0.04,,,,,141.16867446899414
30,2022-12-27,2023-01-06,P,130.0,10.024999999999986,10.004999999999987,2023-02-03,130.0,8.460000000000012,8.36000000000001,141.16867446899414
31,2022-12-27,2023-01-06,P,133.0,4.0454809474720195,4.03548094747202,2023-02-03,138.0,-6.409999999999993,-6.449999999999992,141.16867446899414
32,2022-12-27,2023-01-06,P,135.0,7.070000000000002,7.0500000000000025,2023-02-03,140.0,2.0400000000000373,1.9400000000000375,141.16867446899414
33,2022-12-27,2023-01-06,P,137.0,7.225569867354337,7.195569867354338,,,,,141.16867446899414
34,2022-12-27,2023-01-06,P,139.0,4.192938692286886,4.162938692286887,,,,,141.16867446899414
35,2022-12-27,2023-01-06,P,140.0,5.485000000000003,5.445000000000004,,,,,141.16867446899414
36,2022-12-27,2023-01-06,P,142.0,-6.010000000000015,-6.020000000000015,,,,,141.16867446899414
37,2022-12-27,2023-01-06,P,143.0,-2.7199999999999944,-2.729999999999994,,,,,141.16867446899414
38,2022-12-27,2023-01-06,P,144.0,-9.26500000000001,-9.275000000000011,,,,,141.16867446899414
39,2022-12-27,2023-01-06,P,145.0,-12.749999999999995,-12.759999999999996,,,,,141.16867446899414
40,2022-12-28,2023-01-06,C,140.0,2.62,2.5600000000000005,2023-02-03,141.0,4.3,4.1,138.69495391845703
41,2022-12-28,2023-01-06,C,141.0,1.99,1.93,2023-02-03,142.0,3.687377318585294,3.5373773185852935,138.69495391845703
