,t0,T1,cp_flag,K1,Pi1_ask,Pi1_bid,T2,K2,Pi2_ask,Pi2_bid,Adj_S0
0,2019-11-21,2019-12-06,C,355.0,12.0,11.8,2020-01-03,330.0,36.75,33.9,354.82998847961426
1,2019-11-21,2019-12-06,C,357.5,10.8,10.6,2020-01-03,342.5,28.65,25.899999999999995,354.82998847961426
2,2019-11-21,2019-12-06,C,360.00000000000006,9.75,9.55,2020-01-03,350.0,24.35,21.7,354.82998847961426
3,2019-11-21,2019-12-06,C,367.5,7.050000000000001,6.85,2020-01-03,352.5,22.98001835148271,20.43001835148271,354.82998847961426
4,2019-11-21,2019-12-06,C,369.99999999999994,6.3,6.150000000000001,2020-01-03,355.0,21.75,19.2,354.82998847961426
5,2019-11-21,2019-12-06,C,375.0,5.0,4.9,2020-01-03,360.0,19.3,16.95,354.82998847961426
6,2019-11-21,2019-12-06,C,380.0,4.05,3.95,2020-01-03,362.50000000000006,18.25,15.85,354.82998847961426
7,2019-11-21,2019-12-06,C,385.0,3.2500000000000004,3.15,2020-01-03,399.99999999999994,7.1499999999999995,5.45,354.82998847961426
8,2019-11-21,2019-12-06,C,400.0,1.7499999999999998,1.68,2020-01-03,410.0,5.6,4.05,354.82998847961426
9,2019-11-21,2019-12-06,C,420.0,0.86,0.83,2020-01-03,415.0,4.95,3.9,354.82998847961426
10,2019-11-21,2019-12-06,P,300.0,60.42500000000005,60.225000000000044,2020-01-03,270.0,1.690000000000009,0.7900000000000091,354.82998847961426
11,2019-11-21,2019-12-06,P,310.0,8.344999999999985,8.314999999999984,2020-01-03,290.0,13.050000000000011,11.800000000000011,354.82998847961426
12,2019-11-21,2019-12-06,P,312.5,3.4190014552938326,3.399001455293833,2020-01-03,300.0,8.599999999999977,7.949999999999978,354.82998847961426
13,2019-11-21,2019-12-06,P,315.0,13.654999999999948,13.584999999999948,2020-01-03,305.0,15.120034270484666,13.620034270484666,354.82998847961426
14,2019-11-21,2019-12-06,P,317.5,-6.235,-6.265,2020-01-03,315.0,47.24505908565338,44.895059085653386,354.82998847961426
15,2019-11-21,2019-12-06,P,325.0,27.22908792397619,27.079087923976193,2020-01-03,320.0,8.049999999999944,6.4499999999999424,354.82998847961426
16,2019-11-21,2019-12-06,P,327.5,-12.485,-12.515,2020-01-03,332.5,41.89999999999996,40.04999999999997,354.82998847961426
17,2019-11-21,2019-12-06,P,330.0,-26.96499999999996,-26.994999999999962,2020-01-03,355.0,26.199999999999967,23.749999999999964,354.82998847961426
18,2019-11-21,2019-12-06,P,350.0,-15.84999999999999,-15.919999999999991,2020-01-03,360.0,-3.8750000000000115,-5.725000000000011,354.82998847961426
19,2019-11-21,2019-12-06,P,359.99999999999994,-15.700000000000022,-15.750000000000023,2020-01-03,362.5,-47.849999999999994,-48.66999999999999,354.82998847961426
20,2019-11-22,2019-12-06,C,325.0,14.05,13.85,2020-01-03,300.0,39.7,39.25,333.0400085449219
