,t0,T1,cp_flag,K1,Pi1_ask,Pi1_bid,T2,K2,Pi2_ask,Pi2_bid,Adj_S0
0,2020-08-13,2020-09-04,C,3100.0,138.35,135.95,2020-10-02,3115.0,191.5,182.5,3161.0198974609375
1,2020-08-13,2020-09-04,C,3150.0,111.1,108.65,2020-10-02,3200.0,149.75,141.9,3161.0198974609375
2,2020-08-13,2020-09-04,C,3169.9999999999995,101.35,99.34999999999998,,,,,3161.0198974609375
3,2020-08-13,2020-09-04,C,3195.0,90.32209958592915,87.72209958592916,,,,,3161.0198974609375
4,2020-08-13,2020-09-04,C,3200.0000000000005,87.85397666621985,85.95397666621986,,,,,3161.0198974609375
5,2020-08-13,2020-09-04,C,3210.0000000000005,83.95,81.75,,,,,3161.0198974609375
6,2020-08-13,2020-09-04,C,3300.0000000000005,53.6,51.74999999999999,,,,,3161.0198974609375
7,2020-08-13,2020-09-04,C,3400.0,32.1,30.0,,,,,3161.0198974609375
8,2020-08-13,2020-09-04,C,3550.0,15.3,14.25,,,,,3161.0198974609375
9,2020-08-13,2020-09-04,C,3999.9999999999995,3.3499999999999996,2.36,,,,,3161.0198974609375
10,2020-08-13,2020-09-04,P,2850.0,69.39999999999927,67.69999999999928,2020-10-02,3000.0,167.99999999999955,161.74999999999955,3161.0198974609375
11,2020-08-13,2020-09-04,P,2860.0,70.6999999999999,68.74999999999991,2020-10-02,3070.0,54.650000000000006,49.599999999999994,3161.0198974609375
12,2020-08-13,2020-09-04,P,2900.0,-23.949999999999456,-25.499999999999453,2020-10-02,3205.0000000000005,194.5,185.25,3161.0198974609375
13,2020-08-13,2020-09-04,P,2910.0,117.99999999999973,115.84999999999972,,,,,3161.0198974609375
14,2020-08-13,2020-09-04,P,2950.0,235.09999999999928,232.49999999999926,,,,,3161.0198974609375
15,2020-08-13,2020-09-04,P,2990.0,114.07499999999945,111.62499999999946,,,,,3161.0198974609375
16,2020-08-13,2020-09-04,P,3000.0,146.49999999999991,144.1999999999999,,,,,3161.0198974609375
17,2020-08-13,2020-09-04,P,3060.0,-44.42500000000018,-46.42500000000018,,,,,3161.0198974609375
18,2020-08-13,2020-09-04,P,3100.0,-28.874999999999456,-31.074999999999452,,,,,3161.0198974609375
19,2020-08-13,2020-09-04,P,3150.0,-186.475,-188.025,,,,,3161.0198974609375
20,2020-08-14,2020-09-04,C,3150.0,96.75,94.7,2020-10-02,3145.0,162.6,154.1,3148.02001953125
21,2020-08-14,2020-09-04,C,3175.0,84.6673057804037,82.5673057804037,2020-10-02,3155.0,157.7,149.15,3148.02001953125
22,2020-08-14,2020-09-04,C,3180.0,82.65,80.15,2020-10-02,3200.0,136.13871548823022,128.58871548823024,3148.02001953125
23,2020-08-14,2020-09-04,C,3200.0,75.0,72.4,2020-10-02,3210.0,130.8,125.2,3148.02001953125
24,2020-08-14,2020-09-04,C,3300.0,42.6,40.2,2020-10-02,3265.0000000000005,111.35000000000001,104.2,3148.02001953125
25,2020-08-14,2020-09-04,C,3399.9999999999995,23.3,21.6,,,,,3148.02001953125
26,2020-08-14,2020-09-04,C,3500.0000000000005,13.3,12.2,,,,,3148.02001953125
27,2020-08-14,2020-09-04,C,3600.0,8.35,7.500000000000001,,,,,3148.02001953125
28,2020-08-14,2020-09-04,C,3700.0,5.65,4.7,,,,,3148.02001953125
29,2020-08-14,2020-09-04,C,4000.0000000000005,2.29,1.5,,,,,3148.02001953125
30,2020-08-14,2020-09-04,P,2950.0,230.5750000000002,228.77500000000018,2020-10-02,2990.0,200.9000000000002,193.45000000000016,3148.02001953125
31,2020-08-14,2020-09-04,P,3000.0,141.97499999999945,139.72499999999945,2020-10-02,3000.0,84.30000000000027,78.60000000000028,3148.02001953125
32,2020-08-14,2020-09-04,P,3035.0,57.79999999999946,54.64999999999945,2020-10-02,3100.0,35.79999999999991,29.899999999999906,3148.02001953125
33,2020-08-14,2020-09-04,P,3040.0,143.30571703183995,141.15571703183997,2020-10-02,3159.9999999999995,165.9000000000002,157.45000000000016,3148.02001953125
34,2020-08-14,2020-09-04,P,3080.0,-62.77500000000018,-63.82500000000018,,,,,3148.02001953125
35,2020-08-14,2020-09-04,P,3100.0,-23.974999999999817,-26.17499999999982,,,,,3148.02001953125
36,2020-08-14,2020-09-04,P,3130.0,99.10442437226638,96.90442437226639,,,,,3148.02001953125
37,2020-08-14,2020-09-04,P,3140.0,-10.324999999999637,-13.474999999999635,,,,,3148.02001953125
38,2020-08-14,2020-09-04,P,3149.9999999999995,103.12499999999963,101.42499999999964,,,,,3148.02001953125
39,2020-08-14,2020-09-04,P,3155.0,25.37499999999973,23.224999999999724,,,,,3148.02001953125
40,2020-08-17,2020-09-04,C,3170.0,96.95,94.3,2020-10-02,3145.0,174.81093851979958,164.9109385197996,3182.4099731445312
