,t0,T1,cp_flag,K1,Pi1_ask,Pi1_bid,T2,K2,Pi2_ask,Pi2_bid,Adj_S0
0,2022-10-14,2022-11-04,C,135.0,30.251082832864512,29.30108283286451,2022-12-02,170.0,3.3000000000000003,2.77,157.39772033691406
1,2022-10-14,2022-11-04,C,150.0,17.088456272818615,16.688456272818616,,,,,157.39772033691406
2,2022-10-14,2022-11-04,C,169.99999999999997,1.76,1.51,,,,,157.39772033691406
3,2022-10-14,2022-11-04,C,175.0,0.64,0.47,,,,,157.39772033691406
4,2022-10-14,2022-11-04,P,140.0,15.599408142816554,15.449408142816555,2022-12-02,90.0,23.840165687826442,23.75016568782644,157.39772033691406
5,2022-10-14,2022-11-04,P,155.0,-13.306389091952664,-13.876389091952664,2022-12-02,110.0,11.710482754208648,11.570482754208648,157.39772033691406
6,2022-10-17,2022-11-04,C,130.0,37.572341258007306,36.672341258007314,2022-12-02,165.0,6.550000000000001,6.0,159.4362335205078
7,2022-10-17,2022-11-04,C,160.0,8.5,8.25,2022-12-02,175.0,2.16,1.51,159.4362335205078
8,2022-10-17,2022-11-04,C,162.5,8.356264307145707,8.106264307145707,2022-12-02,180.0,0.8,0.55,159.4362335205078
9,2022-10-17,2022-11-04,C,165.0,4.9,4.55,2022-12-02,200.0,0.49,0.0,159.4362335205078
10,2022-10-17,2022-11-04,C,167.50000000000003,3.35,3.1000000000000005,,,,,159.4362335205078
11,2022-10-17,2022-11-04,C,170.00000000000003,2.16,1.99,,,,,159.4362335205078
12,2022-10-17,2022-11-04,C,172.49999999999997,1.3,1.18,,,,,159.4362335205078
13,2022-10-17,2022-11-04,C,175.0,0.6899999999999998,0.63,,,,,159.4362335205078
14,2022-10-17,2022-11-04,C,190.0,0.2885124263130118,0.03851242631301184,,,,,159.4362335205078
15,2022-10-17,2022-11-04,C,192.5,0.32999999999999996,0.0,,,,,159.4362335205078
16,2022-10-17,2022-11-04,P,135.0,2.0853104215628364,1.7753104215628366,2022-12-02,90.0,24.491041858303664,24.421041858303663,159.4362335205078
17,2022-10-17,2022-11-04,P,150.0,5.379999999999988,5.269999999999989,2022-12-02,110.0,-12.71390954657191,-12.84390954657191,159.4362335205078
18,2022-10-17,2022-11-04,P,152.5,7.627703192769315,7.477703192769314,,,,,159.4362335205078
19,2022-10-17,2022-11-04,P,155.0,11.205281241432527,10.995281241432526,,,,,159.4362335205078
20,2022-10-17,2022-11-04,P,160.0,8.849999999999994,8.599999999999994,,,,,159.4362335205078
21,2022-10-17,2022-11-04,P,162.5,1.618266327827306,1.448266327827306,,,,,159.4362335205078
22,2022-10-17,2022-11-04,P,165.0,-12.385,-12.615,,,,,159.4362335205078
23,2022-10-17,2022-11-04,P,167.5,-11.399999999999995,-11.549999999999994,,,,,159.4362335205078
24,2022-10-18,2022-11-04,C,165.0,3.85,3.55,2022-12-02,165.0,5.6000000000000005,5.05,158.88113403320312
25,2022-10-18,2022-11-04,C,167.49999999999997,2.37,2.25,2022-12-02,169.99999999999997,3.05,2.54,158.88113403320312
26,2022-10-18,2022-11-04,C,170.0,1.38,1.27,2022-12-02,175.0,1.52,1.01,158.88113403320312
27,2022-10-18,2022-11-04,C,172.5,0.73,0.61,2022-12-02,180.0,0.71,0.41,158.88113403320312
28,2022-10-18,2022-11-04,C,175.00000000000003,0.3499999999999999,0.3,,,,,158.88113403320312
29,2022-10-18,2022-11-04,C,177.50000000000003,0.18,0.13,,,,,158.88113403320312
30,2022-10-18,2022-11-04,C,180.0,0.1,0.03,,,,,158.88113403320312
31,2022-10-18,2022-11-04,C,182.5,0.10241724543043007,-0.0075827545695699265,,,,,158.88113403320312
32,2022-10-18,2022-11-04,C,185.0,0.06,0.01,,,,,158.88113403320312
33,2022-10-18,2022-11-04,P,145.0,14.992857050981588,14.892857050981586,2022-12-02,110.00000000000001,4.241206368093896,4.121206368093897,158.88113403320312
34,2022-10-18,2022-11-04,P,150.0,12.862655993514629,12.75265599351463,2022-12-02,150.0,6.155000000000001,5.655000000000001,158.88113403320312
35,2022-10-18,2022-11-04,P,152.5,15.190647048171831,14.990647048171832,2022-12-02,155.0,-3.335000000000001,-3.7250000000000014,158.88113403320312
36,2022-10-18,2022-11-04,P,155.0,10.447273495489911,10.287273495489911,,,,,158.88113403320312
37,2022-10-18,2022-11-04,P,157.5,-2.316507401845021,-2.3365074018450205,,,,,158.88113403320312
38,2022-10-18,2022-11-04,P,160.0,-8.885097385796495,-8.985097385796497,,,,,158.88113403320312
