,t0,T1,cp_flag,K1,Pi1_ask,Pi1_bid,T2,K2,Pi2_ask,Pi2_bid,Adj_S0
0,2021-05-14,2021-06-04,C,217.5,11.6,11.05,2021-07-02,225.0,8.85,8.2,222.3506622314453
1,2021-05-14,2021-06-04,C,222.5,7.6,7.2,2021-07-02,247.5,1.51,0.85,222.3506622314453
2,2021-05-14,2021-06-04,C,227.50000000000003,4.35,4.1,,,,,222.3506622314453
3,2021-05-14,2021-06-04,C,230.0,3.2,2.92,,,,,222.3506622314453
4,2021-05-14,2021-06-04,C,232.49999999999997,2.11,2.03,,,,,222.3506622314453
5,2021-05-14,2021-06-04,C,235.0,1.5,1.35,,,,,222.3506622314453
6,2021-05-14,2021-06-04,C,237.5,1.357775729622336,0.6677757296223362,,,,,222.3506622314453
7,2021-05-14,2021-06-04,C,240.0,0.73,0.48,,,,,222.3506622314453
8,2021-05-14,2021-06-04,C,245.00000000000003,0.36,0.24,,,,,222.3506622314453
9,2021-05-14,2021-06-04,P,205.0,13.325000000000005,12.915000000000004,2021-07-02,215.0,11.25000000000001,10.350000000000012,222.3506622314453
10,2021-05-14,2021-06-04,P,215.0,6.42684625771527,5.706846257715269,2021-07-02,222.5,-2.0999999999999934,-2.539999999999993,222.3506622314453
11,2021-05-14,2021-06-04,P,217.5,19.449999999999996,18.999999999999993,2021-07-02,227.5,7.7500000000000115,7.100000000000011,222.3506622314453
12,2021-05-14,2021-06-04,P,220.0,9.675000000000006,9.375000000000005,2021-07-02,230.0,8.800000000000006,8.500000000000005,222.3506622314453
13,2021-05-14,2021-06-04,P,222.5,2.7900000000000182,2.670000000000018,,,,,222.3506622314453
14,2021-05-14,2021-06-04,P,227.50000000000003,-17.725000000000005,-17.955000000000002,,,,,222.3506622314453
15,2021-05-14,2021-06-04,P,235.00000000000003,-10.674999999999981,-10.864999999999982,,,,,222.3506622314453
16,2021-05-17,2021-06-04,C,225.0,5.55,5.3,2021-07-02,225.0,8.4,7.9,221.8607940673828
17,2021-05-17,2021-06-04,C,227.49999999999997,4.05,3.7999999999999994,2021-07-02,245.0,1.53,1.21,221.8607940673828
18,2021-05-17,2021-06-04,C,230.0,2.84,2.69,2021-07-02,255.00000000000003,0.76,0.39,221.8607940673828
19,2021-05-17,2021-06-04,C,235.0,1.32,1.26,,,,,221.8607940673828
20,2021-05-17,2021-06-04,C,240.00000000000003,0.61,0.49000000000000005,,,,,221.8607940673828
21,2021-05-17,2021-06-04,C,245.0,0.29,0.24,,,,,221.8607940673828
22,2021-05-17,2021-06-04,C,249.99999999999997,0.22,0.09,,,,,221.8607940673828
23,2021-05-17,2021-06-04,P,190.0,25.039388604393785,24.929388604393786,2021-07-02,195.0,10.650785892314293,10.360785892314293,221.8607940673828
24,2021-05-17,2021-06-04,P,205.0,7.918983000607346,7.718983000607347,2021-07-02,200.0,4.079406216301477,2.739406216301477,221.8607940673828
25,2021-05-17,2021-06-04,P,212.5,8.864999999999995,8.334999999999994,2021-07-02,202.5,26.75000000000003,26.00000000000003,221.8607940673828
26,2021-05-17,2021-06-04,P,215.0,11.333229858432485,11.183229858432487,2021-07-02,205.0,-2.8499999999999748,-3.579999999999975,221.8607940673828
27,2021-05-17,2021-06-04,P,220.0,-12.77999999999998,-12.949999999999982,2021-07-02,212.5,2.748885128959588,2.118885128959588,221.8607940673828
28,2021-05-17,2021-06-04,P,222.5,-29.536392099301203,-29.956392099301205,2021-07-02,217.5,3.8000000000000407,2.110000000000041,221.8607940673828
29,2021-05-17,2021-06-04,P,225.0,1.2049999999999987,0.734999999999999,2021-07-02,227.5,-24.92499999999998,-25.24499999999998,221.8607940673828
30,2021-05-18,2021-06-04,C,220.0,8.4,7.949999999999999,2021-07-02,225.0,7.8,7.4,221.0083923339844
31,2021-05-18,2021-06-04,C,225.0,4.95,4.6,2021-07-02,227.49999999999997,6.5,6.2,221.0083923339844
32,2021-05-18,2021-06-04,C,227.5,3.6,3.3,2021-07-02,240.0,2.51,1.9199999999999997,221.0083923339844
33,2021-05-18,2021-06-04,C,229.99999999999997,2.56,2.45,2021-07-02,242.5,2.07,1.4,221.0083923339844
34,2021-05-18,2021-06-04,C,232.5,1.73,1.59,2021-07-02,250.0,1.04,0.76,221.0083923339844
35,2021-05-18,2021-06-04,C,234.99999999999997,1.22,1.1,,,,,221.0083923339844
36,2021-05-18,2021-06-04,C,237.5,0.84,0.71,,,,,221.0083923339844
37,2021-05-18,2021-06-04,C,240.0,0.55,0.38,,,,,221.0083923339844
38,2021-05-18,2021-06-04,C,242.5,0.39,0.16,,,,,221.0083923339844
39,2021-05-18,2021-06-04,C,245.00000000000003,0.31,0.24,,,,,221.0083923339844
40,2021-05-18,2021-06-04,P,207.5,18.30455016625705,18.004550166257054,2021-07-02,190.0,1.1496305195331138,0.8796305195331138,221.0083923339844
41,2021-05-18,2021-06-04,P,210.0,18.579291642814372,18.22929164281437,2021-07-02,195.0,16.252270212289588,15.472270212289587,221.0083923339844
42,2021-05-18,2021-06-04,P,212.5,6.198883150258844,5.808883150258843,2021-07-02,205.0,1.9599999999999738,1.659999999999974,221.0083923339844
43,2021-05-18,2021-06-04,P,215.0,-6.300000000000004,-6.690000000000005,2021-07-02,207.5,2.395776523383242,1.6257765233832424,221.0083923339844
44,2021-05-18,2021-06-04,P,217.5,-3.249999999999992,-3.579999999999992,2021-07-02,210.0,-12.259999999999993,-12.569999999999991,221.0083923339844
45,2021-05-18,2021-06-04,P,220.0,-2.2581561887404678,-2.798156188740468,2021-07-02,225.0,6.899999999999989,6.4999999999999885,221.0083923339844
46,2021-05-18,2021-06-04,P,222.5,-9.540000000000028,-9.96000000000003,,,,,221.0083923339844
47,2021-05-18,2021-06-04,P,225.0,-0.9195795919874195,-1.4395795919874195,,,,,221.0083923339844
48,2021-05-18,2021-06-04,P,227.5,7.694999999999976,7.044999999999976,,,,,221.0083923339844
49,2021-05-18,2021-06-04,P,229.99999999999997,-0.8250000000000157,-1.2650000000000161,,,,,221.0083923339844
50,2021-05-19,2021-06-04,C,220.0,7.286353977064609,6.936353977064609,2021-07-02,225.0,7.1499999999999995,6.8,220.0482177734375
51,2021-05-19,2021-06-04,C,222.5,5.683634897107395,5.383634897107396,2021-07-02,227.5,5.95,5.6,220.0482177734375
52,2021-05-19,2021-06-04,C,224.99999999999997,4.1,3.85,2021-07-02,230.0,4.95,4.4,220.0482177734375
53,2021-05-19,2021-06-04,C,227.5,2.9,2.62,2021-07-02,232.5,4.25,3.55,220.0482177734375
54,2021-05-19,2021-06-04,C,230.00000000000003,2.01,1.84,,,,,220.0482177734375
55,2021-05-19,2021-06-04,C,232.50000000000003,1.34,1.25,,,,,220.0482177734375
56,2021-05-19,2021-06-04,C,235.0,0.8800000000000001,0.64,,,,,220.0482177734375
57,2021-05-19,2021-06-04,C,237.49999999999997,0.542411681919753,0.4924116819197531,,,,,220.0482177734375
58,2021-05-19,2021-06-04,C,240.00000000000003,0.4,0.3,,,,,220.0482177734375
59,2021-05-19,2021-06-04,C,255.00000000000003,0.43,0.02,,,,,220.0482177734375
60,2021-05-19,2021-06-04,P,200.0,22.715091557261008,22.365091557261007,2021-07-02,160.0,55.089025386292555,54.88902538629255,220.0482177734375
61,2021-05-19,2021-06-04,P,205.0,0.8300000000000284,0.6700000000000285,2021-07-02,202.5,7.344937359944115,6.774937359944115,220.0482177734375
62,2021-05-19,2021-06-04,P,207.5,8.429936576531537,7.919936576531536,2021-07-02,207.5,-2.2549999999999852,-2.964999999999985,220.0482177734375
63,2021-05-19,2021-06-04,P,210.0,18.810766047488492,18.260766047488495,2021-07-02,210.0,17.75000000000003,17.00000000000003,220.0482177734375
64,2021-05-19,2021-06-04,P,212.5,14.110972022824024,13.560972022824023,2021-07-02,212.5,10.653642464669582,9.853642464669582,220.0482177734375
65,2021-05-19,2021-06-04,P,215.0,-3.269999999999959,-3.569999999999959,2021-07-02,215.0,-0.22500000000005116,-0.7250000000000512,220.0482177734375
66,2021-05-19,2021-06-04,P,220.0,-4.355000000000009,-4.875000000000009,2021-07-02,220.0,-1.625000000000017,-2.2750000000000172,220.0482177734375
67,2021-05-19,2021-06-04,P,222.5,-18.285,-18.525000000000002,2021-07-02,225.0,-56.65000000000004,-57.130000000000045,220.0482177734375
68,2021-05-19,2021-06-04,P,224.99999999999997,-0.17999999999999527,-0.5799999999999956,,,,,220.0482177734375
69,2021-05-19,2021-06-04,P,227.5,-13.719999999999997,-14.159999999999998,,,,,220.0482177734375
70,2021-05-20,2021-06-04,C,222.5,6.9,6.15,2021-07-02,225.0,8.25,7.75,221.8607940673828
71,2021-05-20,2021-06-04,C,225.0,4.95,4.65,2021-07-02,230.0,5.882365467346784,4.882365467346784,221.8607940673828
72,2021-05-20,2021-06-04,C,227.5,3.5,3.2,2021-07-02,232.49999999999997,4.9,4.2,221.8607940673828
73,2021-05-20,2021-06-04,C,230.0,2.42,2.22,2021-07-02,245.00000000000003,1.8900000000000001,1.18,221.8607940673828
74,2021-05-20,2021-06-04,C,232.5,1.56,1.33,,,,,221.8607940673828
75,2021-05-20,2021-06-04,C,235.0,1.07,0.8900000000000001,,,,,221.8607940673828
76,2021-05-20,2021-06-04,C,237.49999999999997,0.82,0.55,,,,,221.8607940673828
77,2021-05-20,2021-06-04,C,239.99999999999997,0.41,0.36,,,,,221.8607940673828
78,2021-05-20,2021-06-04,P,205.0,20.40627149079078,19.956271490790776,2021-07-02,210.0,2.8400000000000056,2.2100000000000057,221.8607940673828
79,2021-05-20,2021-06-04,P,210.0,0.8000000000000307,0.5700000000000307,2021-07-02,215.0,13.6,13.15,221.8607940673828
80,2021-05-20,2021-06-04,P,215.0,6.235000000000006,5.815000000000006,2021-07-02,225.0,9.00000000000001,8.600000000000012,221.8607940673828
81,2021-05-20,2021-06-04,P,220.0,-2.9493819451321097,-3.30938194513211,2021-07-02,227.50000000000003,-4.7,-5.3,221.8607940673828
82,2021-05-20,2021-06-04,P,225.0,5.95,5.55,,,,,221.8607940673828
83,2021-05-20,2021-06-04,P,227.49999999999997,-18.45000000000004,-18.84000000000004,,,,,221.8607940673828
84,2021-05-21,2021-06-04,C,220.0,8.6,8.15,2021-07-02,225.0,7.8999999999999995,7.45,222.18414306640625
85,2021-05-21,2021-06-04,C,222.5,6.423270423539411,6.0732704235394115,2021-07-02,265.0,0.37,0.13,222.18414306640625
86,2021-05-21,2021-06-04,C,225.0,4.7,4.5,,,,,222.18414306640625
87,2021-05-21,2021-06-04,C,227.5,3.35,3.15,,,,,222.18414306640625
