,t0,T1,K1,C1_ask,C1_bid,T2,K2,C2_ask,C2_bid,Adj_S0
0,2020-02-13,2020-03-06,115.0,4.547094116564554,4.247094116564553,2020-04-03,116.0,4.6,4.05,109.88778305053712
1,2020-02-13,2020-03-06,116.0,4.274800178725874,3.874800178725874,,,,,109.88778305053712
2,2020-02-13,2020-03-06,117.0,3.35,3.15,,,,,109.88778305053712
3,2020-02-13,2020-03-06,117.99999999999999,2.8,2.51,,,,,109.88778305053712
4,2020-02-13,2020-03-06,119.0,2.2449306691508024,1.9049306691508023,,,,,109.88778305053712
5,2020-02-13,2020-03-06,120.0,1.8298297025929104,1.479829702592911,,,,,109.88778305053712
6,2020-02-13,2020-03-06,120.99999999999999,1.63,1.34,,,,,109.88778305053712
7,2020-02-13,2020-03-06,122.0,1.5156792723571135,1.2156792723571135,,,,,109.88778305053712
8,2020-02-13,2020-03-06,123.0,1.396277713023142,0.8362777130231421,,,,,109.88778305053712
9,2020-02-13,2020-03-06,124.0,0.939869931664005,0.609869931664005,,,,,109.88778305053712
10,2020-02-13,2020-03-06,125.0,0.75,0.36,,,,,109.88778305053712
11,2020-02-13,2020-03-06,130.0,0.18,0.11,,,,,109.88778305053712
12,2020-02-14,2020-03-06,114.0,5.8,4.9,2020-04-03,116.0,4.9,4.3,110.30884552001952
13,2020-02-14,2020-03-06,115.0,4.955400167340023,4.155400167340023,2020-04-03,117.0,4.3,3.75,110.30884552001952
14,2020-02-14,2020-03-06,116.0,3.7442515454542784,3.3442515454542785,2020-04-03,117.99999999999999,3.7,3.25,110.30884552001952
15,2020-02-14,2020-03-06,117.0,3.77306876532617,3.37306876532617,2020-04-03,119.00000000000001,3.3023687782862075,2.8023687782862075,110.30884552001952
16,2020-02-14,2020-03-06,118.00000000000001,3.0,2.83,2020-04-03,120.0,2.9006465664382644,2.630646566438264,110.30884552001952
17,2020-02-14,2020-03-06,119.00000000000001,2.6,2.46,2020-04-03,123.99999999999999,1.3,1.07,110.30884552001952
18,2020-02-14,2020-03-06,120.0,2.4018431474025097,1.9718431474025093,2020-04-03,125.0,1.2,0.85,110.30884552001952
19,2020-02-14,2020-03-06,121.0,1.8799045374390364,1.3199045374390368,2020-04-03,128.0,0.57,0.42,110.30884552001952
20,2020-02-14,2020-03-06,122.0,1.5427820231415337,1.0127820231415336,2020-04-03,130.0,0.59,0.25,110.30884552001952
21,2020-02-14,2020-03-06,123.0,1.66,0.79,,,,,110.30884552001952
22,2020-02-14,2020-03-06,123.99999999999999,0.93,0.65,,,,,110.30884552001952
23,2020-02-14,2020-03-06,124.99999999999999,0.7736000574995482,0.6136000574995483,,,,,110.30884552001952
24,2020-02-14,2020-03-06,125.99999999999999,0.63,0.36,,,,,110.30884552001952
25,2020-02-14,2020-03-06,126.99999999999999,0.54,0.25,,,,,110.30884552001952
26,2020-02-14,2020-03-06,128.0,0.531778943218657,0.16177894321865707,,,,,110.30884552001952
27,2020-02-14,2020-03-06,129.0,0.4,0.17,,,,,110.30884552001952
28,2020-02-14,2020-03-06,130.0,0.29586371103867853,0.24586371103867855,,,,,110.30884552001952
29,2020-02-14,2020-03-06,131.0,0.49999999999999994,0.04,,,,,110.30884552001952
30,2020-02-18,2020-03-06,110.0,11.191054671041687,8.191054671041687,2020-04-03,110.0,10.4,9.7,111.93697357177734
