,t0,T1,K1,C1_ask,C1_bid,T2,K2,C2_ask,C2_bid,Adj_S0
0,2021-05-13,2021-06-04,2220.0,62.0,60.3,2021-07-02,2290.0,61.6,54.4,2229.040069580078
1,2021-05-13,2021-06-04,2225.0,59.186866279303096,57.386866279303085,2021-07-02,2330.0,46.3,40.8,2229.040069580078
2,2021-05-13,2021-06-04,2230.0,56.3,54.6,2021-07-02,2350.0,39.7,34.6,2229.040069580078
3,2021-05-13,2021-06-04,2235.0,53.90904042036011,51.80904042036011,2021-07-02,2490.0,12.2,8.9,2229.040069580078
4,2021-05-13,2021-06-04,2255.0,43.2,41.300000000000004,2021-07-02,2500.0,11.1,8.2,2229.040069580078
5,2021-05-13,2021-06-04,2265.0,38.5,36.7,,,,,2229.040069580078
6,2021-05-13,2021-06-04,2285.0,30.1,28.4,,,,,2229.040069580078
7,2021-05-13,2021-06-04,2295.0,26.172794119103504,24.7727941191035,,,,,2229.040069580078
8,2021-05-13,2021-06-04,2300.0,24.6,23.3,,,,,2229.040069580078
9,2021-05-13,2021-06-04,2307.5,22.1,20.8,,,,,2229.040069580078
10,2021-05-13,2021-06-04,2315.0,19.892993994859232,18.592993994859235,,,,,2229.040069580078
11,2021-05-13,2021-06-04,2320.0,18.5,17.2,,,,,2229.040069580078
12,2021-05-13,2021-06-04,2322.4999999999995,17.87362125410798,16.673621254107985,,,,,2229.040069580078
13,2021-05-13,2021-06-04,2330.0,15.900000000000002,14.8,,,,,2229.040069580078
14,2021-05-13,2021-06-04,2335.0,14.799435017575465,13.599435017575464,,,,,2229.040069580078
15,2021-05-13,2021-06-04,2340.0,13.7,12.6,,,,,2229.040069580078
16,2021-05-13,2021-06-04,2342.5,13.235112644369517,12.235112644369519,,,,,2229.040069580078
17,2021-05-13,2021-06-04,2350.0,11.7,10.7,,,,,2229.040069580078
18,2021-05-13,2021-06-04,2400.0,5.2,4.5,,,,,2229.040069580078
19,2021-05-13,2021-06-04,2420.0,3.7,3.0,,,,,2229.040069580078
20,2021-05-14,2021-06-04,2265.0,59.1,54.8,2021-07-02,2290.0,76.8,71.9,2278.3799743652344
21,2021-05-14,2021-06-04,2275.0,53.2,49.1,2021-07-02,2350.0,49.3,45.2,2278.3799743652344
22,2021-05-14,2021-06-04,2300.0,40.1,35.4,2021-07-02,2440.0,22.3,20.2,2278.3799743652344
23,2021-05-14,2021-06-04,2310.0,35.26102446947107,31.661024469471066,2021-07-02,2500.0,12.5,11.1,2278.3799743652344
24,2021-05-14,2021-06-04,2317.5,31.3,28.5,,,,,2278.3799743652344
25,2021-05-14,2021-06-04,2330.0,26.1,24.2,,,,,2278.3799743652344
26,2021-05-14,2021-06-04,2345.0,21.163264398646913,18.76326439864691,,,,,2278.3799743652344
27,2021-05-14,2021-06-04,2347.5,20.5,18.099999999999998,,,,,2278.3799743652344
28,2021-05-14,2021-06-04,2350.0,20.354379465438686,17.954379465438688,,,,,2278.3799743652344
29,2021-05-14,2021-06-04,2370.0,14.1,12.7,,,,,2278.3799743652344
30,2021-05-14,2021-06-04,2375.0,13.0,11.5,,,,,2278.3799743652344
31,2021-05-14,2021-06-04,2400.0,8.6,7.4,,,,,2278.3799743652344
32,2021-05-14,2021-06-04,2402.5,8.2,7.1000000000000005,,,,,2278.3799743652344
33,2021-05-14,2021-06-04,2479.9999999999995,2.35,1.55,,,,,2278.3799743652344
34,2021-05-14,2021-06-04,2500.0,1.75,1.0,,,,,2278.3799743652344
35,2021-05-17,2021-06-04,2150.0,153.2,149.5,2021-07-02,2350.0,54.2,50.7,2288.919982910156
36,2021-05-17,2021-06-04,2250.0,74.7,70.0,2021-07-02,2399.9999999999995,36.00000000000001,33.4,2288.919982910156
37,2021-05-17,2021-06-04,2255.0,71.2,67.0,2021-07-02,2500.0,14.4,12.8,2288.919982910156
38,2021-05-17,2021-06-04,2270.0,61.38493731274193,57.384937312741926,2021-07-02,2510.0,13.1,11.5,2288.919982910156
39,2021-05-17,2021-06-04,2277.5,56.9,53.0,2021-07-02,2590.0,6.2,5.1,2288.919982910156
40,2021-05-17,2021-06-04,2300.0000000000005,44.4,39.8,2021-07-02,2700.0,2.7,1.75,2288.919982910156
41,2021-05-17,2021-06-04,2307.5,40.8,37.2,2021-07-02,2710.0,2.5416941526499026,1.591694152649903,2288.919982910156
42,2021-05-17,2021-06-04,2330.0,30.6,27.5,2021-07-02,2730.0000000000005,2.25,1.35,2288.919982910156
43,2021-05-17,2021-06-04,2335.0,28.688321415533924,25.58832141553393,2021-07-02,2739.9999999999995,2.15,1.25,2288.919982910156
