,t0,T1,K1,C1_ask,C1_bid,T2,K2,C2_ask,C2_bid,Adj_S0
0,2022-12-23,2023-01-06,200.0,7.7,7.5,2023-02-03,205.0,9.45,8.85,203.8282928466797
1,2022-12-23,2023-01-06,202.5,5.696443513254469,5.496443513254469,2023-02-03,210.00000000000003,6.85,6.3,203.8282928466797
2,2022-12-23,2023-01-06,205.0,4.25,4.1,2023-02-03,215.00000000000003,4.75,4.3,203.8282928466797
3,2022-12-23,2023-01-06,207.5,2.9,2.79,2023-02-03,230.0,1.32,0.96,203.8282928466797
4,2022-12-23,2023-01-06,210.0,1.88,1.79,,,,,203.8282928466797
5,2022-12-23,2023-01-06,212.5,1.15,1.08,,,,,203.8282928466797
6,2022-12-23,2023-01-06,215.00000000000003,0.67,0.62,,,,,203.8282928466797
7,2022-12-23,2023-01-06,217.5,0.38,0.34,,,,,203.8282928466797
8,2022-12-23,2023-01-06,220.0,0.2,0.19,,,,,203.8282928466797
9,2022-12-23,2023-01-06,222.5,0.13,0.11000000000000001,,,,,203.8282928466797
10,2022-12-23,2023-01-06,225.0,0.09,0.06,,,,,203.8282928466797
11,2022-12-23,2023-01-06,230.0,0.05,0.03,,,,,203.8282928466797
12,2022-12-23,2023-01-06,240.0,0.030000000000000002,0.01,,,,,203.8282928466797
13,2022-12-27,2023-01-06,187.5,19.3,19.0,2023-02-03,210.00000000000003,6.800000000000001,6.4,204.2838134765625
14,2022-12-27,2023-01-06,200.0,7.75,7.6,2023-02-03,215.0,4.9,4.45,204.2838134765625
15,2022-12-27,2023-01-06,205.0,4.15,4.05,2023-02-03,230.0,1.27,0.93,204.2838134765625
16,2022-12-27,2023-01-06,207.50000000000003,2.77,2.71,2023-02-03,234.99999999999997,0.78,0.52,204.2838134765625
17,2022-12-27,2023-01-06,209.99999999999997,1.72,1.67,,,,,204.2838134765625
18,2022-12-27,2023-01-06,212.5,1.01,0.95,,,,,204.2838134765625
19,2022-12-27,2023-01-06,215.0,0.55,0.51,,,,,204.2838134765625
20,2022-12-27,2023-01-06,217.5,0.29,0.27,,,,,204.2838134765625
21,2022-12-27,2023-01-06,220.0,0.16,0.14,,,,,204.2838134765625
22,2022-12-27,2023-01-06,222.50000000000003,0.09,0.08,,,,,204.2838134765625
23,2022-12-27,2023-01-06,225.0,0.06,0.05,,,,,204.2838134765625
24,2022-12-27,2023-01-06,227.50000000000003,0.04,0.029999999999999995,,,,,204.2838134765625
25,2022-12-27,2023-01-06,232.49999999999997,0.03,0.01,,,,,204.2838134765625
26,2022-12-27,2023-01-06,235.0,0.02,0.01,,,,,204.2838134765625
27,2022-12-28,2023-01-06,187.5,18.15,17.8,2023-02-03,210.0,6.45,5.9,202.9964599609375
28,2022-12-28,2023-01-06,200.0,6.7,6.55,2023-02-03,225.00000000000003,1.9,1.5,202.9964599609375
29,2022-12-28,2023-01-06,205.0,3.4,3.2500000000000004,2023-02-03,230.00000000000003,1.19,0.86,202.9964599609375
30,2022-12-28,2023-01-06,207.5,2.16,2.1,,,,,202.9964599609375
31,2022-12-28,2023-01-06,210.00000000000003,1.31,1.25,,,,,202.9964599609375
32,2022-12-28,2023-01-06,212.50000000000003,0.74,0.7,,,,,202.9964599609375
33,2022-12-28,2023-01-06,215.0,0.41,0.38,,,,,202.9964599609375
34,2022-12-28,2023-01-06,217.49999999999997,0.22,0.21000000000000002,,,,,202.9964599609375
35,2022-12-28,2023-01-06,220.00000000000003,0.13,0.11999999999999998,,,,,202.9964599609375
36,2022-12-28,2023-01-06,222.5,0.08,0.07,,,,,202.9964599609375
