,t0,T1,K1,C1_ask,C1_bid,T2,K2,C2_ask,C2_bid,Adj_S0
0,2021-05-13,2021-06-04,550.0,50.35,49.9,2021-07-02,570.0,57.55,55.199999999999996,571.6900177001953
1,2021-05-13,2021-06-04,575.0,35.85,35.45,2021-07-02,575.0,55.157560323001334,52.55756032300134,571.6900177001953
2,2021-05-13,2021-06-04,590.0000000000001,28.6,28.25,2021-07-02,577.5,53.75000000000001,51.45,571.6900177001953
3,2021-05-13,2021-06-04,595.0,26.4,26.1,2021-07-02,585.0,50.3,47.75,571.6900177001953
4,2021-05-13,2021-06-04,600.0,24.35,24.05,2021-07-02,590.0,47.75,45.7,571.6900177001953
5,2021-05-13,2021-06-04,605.0,22.449999999999996,22.15,2021-07-02,597.5000000000001,44.55,42.2,571.6900177001953
6,2021-05-13,2021-06-04,610.0,20.65,20.35,2021-07-02,600.0,43.532847837820555,41.082847837820566,571.6900177001953
7,2021-05-13,2021-06-04,620.0,17.35,17.1,2021-07-02,610.0000000000001,39.15,37.2,571.6900177001953
8,2021-05-13,2021-06-04,640.0,12.15,11.9,2021-07-02,675.0,19.55,18.0,571.6900177001953
9,2021-05-13,2021-06-04,650.0,10.149999999999999,9.9,2021-07-02,699.9999999999999,14.75,13.4,571.6900177001953
10,2021-05-13,2021-06-04,670.0,7.0,6.8,2021-07-02,720.0,11.8,10.6,571.6900177001953
11,2021-05-13,2021-06-04,680.0,5.8500000000000005,5.65,2021-07-02,730.0,10.55,9.4,571.6900177001953
12,2021-05-13,2021-06-04,685.0000000000001,5.35,5.15,2021-07-02,740.0,9.45,8.35,571.6900177001953
13,2021-05-13,2021-06-04,700.0,4.1,3.95,2021-07-02,750.0,8.497860092210647,7.597860092210647,571.6900177001953
14,2021-05-13,2021-06-04,710.0,3.45,3.3,2021-07-02,760.0,7.65,6.75,571.6900177001953
15,2021-05-13,2021-06-04,712.5,3.3,3.15,2021-07-02,779.9999999999999,6.25,5.35,571.6900177001953
16,2021-05-13,2021-06-04,750.0,1.81,1.72,2021-07-02,800.0,5.15,4.3,571.6900177001953
17,2021-05-13,2021-06-04,760.0,1.59,1.52,2021-07-02,900.0,2.3200000000000003,1.53,571.6900177001953
18,2021-05-13,2021-06-04,800.0000000000001,0.99,0.8999999999999999,2021-07-02,1000.0,1.35,0.78,571.6900177001953
19,2021-05-13,2021-06-04,870.0000000000001,0.54,0.44,2021-07-02,1050.0,1.22,0.68,571.6900177001953
