,t0,T1,K1,C1_ask,C1_bid,T2,K2,C2_ask,C2_bid,Adj_S0
0,2022-12-22,2023-01-06,117.0,13.95,13.7,2023-02-03,139.0,2.0,1.39,126.10039520263672
1,2022-12-22,2023-01-06,121.0,9.877783468049342,9.677783468049341,,,,,126.10039520263672
2,2022-12-22,2023-01-06,123.0,8.186397387573244,7.886397387573245,,,,,126.10039520263672
3,2022-12-22,2023-01-06,126.0,6.635395999918433,6.535395999918433,,,,,126.10039520263672
4,2022-12-22,2023-01-06,127.0,4.8,4.7,,,,,126.10039520263672
5,2022-12-22,2023-01-06,129.0,3.1925230323735634,3.0425230323735635,,,,,126.10039520263672
6,2022-12-22,2023-01-06,130.0,3.001435068889113,2.9114350688891126,,,,,126.10039520263672
7,2022-12-22,2023-01-06,131.0,2.140219489487787,2.0602194894877863,,,,,126.10039520263672
8,2022-12-22,2023-01-06,132.0,1.742515321863692,1.6625153218636923,,,,,126.10039520263672
9,2022-12-22,2023-01-06,133.0,1.3,1.22,,,,,126.10039520263672
10,2022-12-22,2023-01-06,134.0,0.98,0.9,,,,,126.10039520263672
11,2022-12-22,2023-01-06,135.0,0.69,0.65,,,,,126.10039520263672
12,2022-12-22,2023-01-06,136.0,0.52,0.46,,,,,126.10039520263672
13,2022-12-22,2023-01-06,137.0,0.3201923508264436,0.2801923508264436,,,,,126.10039520263672
14,2022-12-22,2023-01-06,138.0,0.27,0.25,,,,,126.10039520263672
15,2022-12-22,2023-01-06,140.0,0.17368383354505143,0.16368383354505142,,,,,126.10039520263672
16,2022-12-22,2023-01-06,141.0,0.11,0.09,,,,,126.10039520263672
17,2022-12-22,2023-01-06,142.0,0.08,0.07,,,,,126.10039520263672
18,2022-12-22,2023-01-06,143.0,0.06,0.05,,,,,126.10039520263672
19,2022-12-22,2023-01-06,145.0,0.04000000000000001,0.03,,,,,126.10039520263672
20,2022-12-23,2023-01-06,110.0,21.5,21.25,2023-02-03,128.0,6.8,6.55,126.69876861572266
21,2022-12-23,2023-01-06,120.0,11.6,11.4,2023-02-03,132.0,4.5,4.35,126.69876861572266
22,2022-12-23,2023-01-06,124.0,7.742535883614284,7.542535883614284,2023-02-03,140.0,1.5657586968882395,1.4357586968882396,126.69876861572266
23,2022-12-23,2023-01-06,125.0,7.517074689178559,7.267074689178558,2023-02-03,141.0,1.37,1.24,126.69876861572266
24,2022-12-23,2023-01-06,126.0,6.338316962943575,6.088316962943575,,,,,126.69876861572266
25,2022-12-23,2023-01-06,127.0,5.015197112957803,4.915197112957803,,,,,126.69876861572266
26,2022-12-23,2023-01-06,130.0,2.86,2.79,,,,,126.69876861572266
