,t0,T1,K1,C1_ask,C1_bid,T2,K2,C2_ask,C2_bid,Adj_S0
0,2020-05-22,2020-06-12,140.0,6.05,5.7,2020-07-02,162.5,0.3,0.09,130.3912353515625
1,2020-05-22,2020-06-12,143.0,3.95,3.6500000000000004,,,,,130.3912353515625
2,2020-05-22,2020-06-12,144.0,3.7613915446568593,3.5113915446568593,,,,,130.3912353515625
3,2020-05-22,2020-06-12,146.0,2.424587206630578,1.984587206630578,,,,,130.3912353515625
4,2020-05-22,2020-06-12,147.0,1.99,1.67,,,,,130.3912353515625
5,2020-05-22,2020-06-12,150.0,1.1,0.81,,,,,130.3912353515625
6,2020-05-22,2020-06-12,155.0,0.42,0.13,,,,,130.3912353515625
7,2020-05-22,2020-06-12,157.5,0.32,0.04,,,,,130.3912353515625
8,2020-05-22,2020-06-12,160.0,0.18,0.05,,,,,130.3912353515625
9,2020-05-26,2020-06-12,140.0,6.5,5.65,2020-07-02,145.0,4.05,3.7,130.56283569335938
10,2020-05-26,2020-06-12,142.0,4.998982369183597,4.248982369183597,2020-07-02,149.99999999999997,2.17,1.53,130.56283569335938
11,2020-05-26,2020-06-12,144.99999999999997,2.94,2.54,2020-07-02,152.5,1.6131178617878894,0.6931178617878891,130.56283569335938
12,2020-05-26,2020-06-12,146.0,2.743850271363892,2.0138502713638915,2020-07-02,155.0,1.13,0.43,130.56283569335938
13,2020-05-26,2020-06-12,147.0,2.5964456910656035,1.7764456910656035,2020-07-02,160.0,0.47,0.15,130.56283569335938
14,2020-05-26,2020-06-12,148.0,1.87,1.24,,,,,130.56283569335938
15,2020-05-26,2020-06-12,149.0,1.32,0.98,,,,,130.56283569335938
16,2020-05-26,2020-06-12,150.0,1.0243057499406052,0.8843057499406052,,,,,130.56283569335938
17,2020-05-26,2020-06-12,152.5,0.41,0.18,,,,,130.56283569335938
18,2020-05-26,2020-06-12,155.0,0.41,0.08,,,,,130.56283569335938
19,2020-05-27,2020-06-12,141.0,5.500000000000001,4.85,2020-07-02,144.0,4.000672750794677,3.7506727507946778,130.8608856201172
20,2020-05-27,2020-06-12,143.0,4.1,3.55,2020-07-02,145.0,4.05,3.7,130.8608856201172
21,2020-05-27,2020-06-12,144.0,3.2,2.91,2020-07-02,150.0,1.81,1.56,130.8608856201172
22,2020-05-27,2020-06-12,145.0,2.65,2.31,2020-07-02,157.5,0.43,0.31,130.8608856201172
23,2020-05-27,2020-06-12,147.0,1.578291277969944,1.158291277969944,2020-07-02,160.0,0.29,0.12,130.8608856201172
24,2020-05-27,2020-06-12,148.0,1.36,1.06,2020-07-02,162.5,0.3,0.05,130.8608856201172
25,2020-05-27,2020-06-12,150.0,0.9179261918122753,0.7779261918122752,,,,,130.8608856201172
26,2020-05-27,2020-06-12,152.5,0.55,0.23,,,,,130.8608856201172
27,2020-05-27,2020-06-12,157.5,0.16,0.03,,,,,130.8608856201172
28,2020-05-28,2020-06-12,143.0,5.679576390651597,5.229576390651596,2020-07-02,144.0,6.05,5.35,132.739501953125
29,2020-05-28,2020-06-12,144.0,4.6,4.25,2020-07-02,145.0,5.130952599991614,4.480952599991614,132.739501953125
30,2020-05-28,2020-06-12,145.0,4.0,3.55,2020-07-02,147.0,4.758297975786021,4.108297975786021,132.739501953125
31,2020-05-28,2020-06-12,146.0,3.0425980165194764,2.712598016519477,2020-07-02,148.0,3.575485828162686,2.9754858281626864,132.739501953125
32,2020-05-28,2020-06-12,147.0,2.988662838661035,2.6186628386610353,2020-07-02,152.5,1.8399999999999999,1.28,132.739501953125
33,2020-05-28,2020-06-12,148.0,2.490018116696454,2.000018116696454,2020-07-02,155.0,1.05,0.71,132.739501953125
34,2020-05-28,2020-06-12,149.0,1.7323121150429,1.4423121150429,2020-07-02,157.5,0.7399999999999999,0.36,132.739501953125
35,2020-05-28,2020-06-12,150.0,1.26,1.14,,,,,132.739501953125
36,2020-05-28,2020-06-12,152.5,0.5899999999999999,0.4,,,,,132.739501953125
37,2020-05-28,2020-06-12,155.0,0.27,0.21,,,,,132.739501953125
38,2020-05-28,2020-06-12,157.5,0.14,0.09,,,,,132.739501953125
39,2020-05-29,2020-06-12,145.0,5.317821203153847,5.017821203153846,2020-07-02,133.0,17.4,15.9,134.3471221923828
40,2020-05-29,2020-06-12,146.0,4.650000000000001,4.35,2020-07-02,147.0,4.47653731794071,3.8765373179407083,134.3471221923828
41,2020-05-29,2020-06-12,147.0,4.366213590316387,4.116213590316388,2020-07-02,149.0,4.25,3.5,134.3471221923828
42,2020-05-29,2020-06-12,148.0,3.7701041162443705,3.5001041162443705,2020-07-02,150.0,3.6000000000000005,3.25,134.3471221923828
43,2020-05-29,2020-06-12,148.99999999999997,2.446413739834693,2.0964137398346936,2020-07-02,154.99999999999997,1.5,1.12,134.3471221923828
44,2020-05-29,2020-06-12,150.0,2.1292910333095403,2.0392910333095404,2020-07-02,157.49999999999997,1.19,0.47,134.3471221923828
45,2020-05-29,2020-06-12,152.5,1.02,0.9,2020-07-02,160.00000000000003,0.58,0.33,134.3471221923828
46,2020-05-29,2020-06-12,155.0,0.45,0.38000000000000006,2020-07-02,162.5,0.45,0.1,134.3471221923828
47,2020-05-29,2020-06-12,157.5,0.19,0.15,,,,,134.3471221923828
48,2020-05-29,2020-06-12,160.0,0.14999999999999997,0.04,,,,,134.3471221923828
49,2020-06-01,2020-06-12,146.0,3.2,2.88,2020-07-02,95.0,53.814683822627465,49.71468382262747,132.9381866455078
50,2020-06-01,2020-06-12,147.0,2.5299999999999994,2.45,2020-07-02,100.0,49.05227291038624,45.15227291038624,132.9381866455078
51,2020-06-01,2020-06-12,148.0,2.0075392738761186,1.9375392738761188,2020-07-02,146.0,6.368164876506646,5.868164876506647,132.9381866455078
52,2020-06-01,2020-06-12,148.99999999999997,1.5595568647864855,1.4295568647864854,2020-07-02,147.0,5.808601969352238,5.458601969352237,132.9381866455078
53,2020-06-01,2020-06-12,150.0,1.4157244086598075,1.3757244086598075,2020-07-02,148.0,3.3517394766674067,2.951739476667407,132.9381866455078
54,2020-06-01,2020-06-12,152.5,0.53,0.49,2020-07-02,149.0,3.15,2.77,132.9381866455078
55,2020-06-01,2020-06-12,155.0,0.22,0.19,2020-07-02,150.0,2.76,2.51,132.9381866455078
56,2020-06-02,2020-06-12,142.0,6.13134680054083,5.93134680054083,2020-07-02,146.0,4.971638760078447,4.571638760078447,133.8955535888672
57,2020-06-02,2020-06-12,143.0,6.158624536547008,5.908624536547008,2020-07-02,147.0,4.45,4.1,133.8955535888672
58,2020-06-02,2020-06-12,144.0,5.1,4.85,2020-07-02,148.0,3.8500000000000005,3.5,133.8955535888672
59,2020-06-02,2020-06-12,145.0,4.084265607027543,3.834265607027543,2020-07-02,149.00000000000003,3.3,2.95,133.8955535888672
60,2020-06-02,2020-06-12,146.0,3.5500000000000003,3.35,2020-07-02,150.0,2.82,2.61,133.8955535888672
61,2020-06-02,2020-06-12,147.0,3.18989544568722,3.09989544568722,2020-07-02,155.0,1.02,0.8999999999999999,133.8955535888672
62,2020-06-02,2020-06-12,148.0,2.22,2.1,,,,,133.8955535888672
63,2020-06-02,2020-06-12,148.99999999999997,1.3549318729206035,1.2849318729206038,,,,,133.8955535888672
64,2020-06-02,2020-06-12,150.0,1.2199999999999998,1.15,,,,,133.8955535888672
65,2020-06-02,2020-06-12,152.5,0.49,0.46,,,,,133.8955535888672
66,2020-06-02,2020-06-12,155.0,0.19000000000000003,0.16,,,,,133.8955535888672
67,2020-06-02,2020-06-12,157.5,0.13,0.02,,,,,133.8955535888672
68,2020-06-03,2020-06-12,144.0,5.068747814030341,4.268747814030341,2020-07-02,130.0,20.550000000000004,17.75,134.25682067871094
69,2020-06-03,2020-06-12,145.0,4.827718899942901,4.427718899942901,2020-07-02,146.0,5.044584673141646,4.394584673141647,134.25682067871094
70,2020-06-03,2020-06-12,146.0,3.9,3.7499999999999996,2020-07-02,147.0,4.75,4.3,134.25682067871094
71,2020-06-03,2020-06-12,147.0,3.2,3.0499999999999994,2020-07-02,148.0,4.333521898147548,3.983521898147548,134.25682067871094
72,2020-06-03,2020-06-12,148.0,2.58,2.4499999999999997,2020-07-02,150.0,3.044883382064642,2.754883382064642,134.25682067871094
73,2020-06-03,2020-06-12,149.0,1.8115843097605595,1.7115843097605592,2020-07-02,152.5,2.07,1.65,134.25682067871094
74,2020-06-03,2020-06-12,150.0,1.55,1.45,2020-07-02,155.0,1.0807629674130694,0.8407629674130697,134.25682067871094
75,2020-06-03,2020-06-12,152.49999999999997,0.7,0.6399999999999999,2020-07-02,160.0,0.45,0.28,134.25682067871094
76,2020-06-03,2020-06-12,155.0,0.3,0.24000000000000002,2020-07-02,162.5,0.29,0.08,134.25682067871094
77,2020-06-03,2020-06-12,157.49999999999997,0.13,0.11,,,,,134.25682067871094
78,2020-06-03,2020-06-12,159.99999999999997,0.05,0.04,,,,,134.25682067871094
79,2020-06-04,2020-06-12,140.0,6.8,6.35,2020-07-02,130.0,17.4,16.0,132.52272033691406
80,2020-06-04,2020-06-12,144.0,2.8607095424855595,2.710709542485559,2020-07-02,145.0,4.5,4.35,132.52272033691406
81,2020-06-04,2020-06-12,145.0,2.7508990290683664,2.6208990290683665,2020-07-02,146.0,3.933484593492829,3.583484593492829,132.52272033691406
82,2020-06-04,2020-06-12,146.0,2.13,2.03,2020-07-02,147.0,3.6709948222333195,3.42099482223332,132.52272033691406
83,2020-06-04,2020-06-12,147.0,1.7503812560415821,1.690381256041582,2020-07-02,149.0,2.54,2.21,132.52272033691406
84,2020-06-04,2020-06-12,148.0,1.17,1.1,2020-07-02,150.0,2.0577992423297267,1.9177992423297263,132.52272033691406
85,2020-06-04,2020-06-12,149.0,0.721615030112123,0.661615030112123,2020-07-02,152.5,1.25,1.09,132.52272033691406
86,2020-06-04,2020-06-12,150.0,0.57,0.54,2020-07-02,155.0,1.1380623454265506,0.9280623454265506,132.52272033691406
87,2020-06-04,2020-06-12,152.5,0.21,0.19,2020-07-02,160.00000000000003,0.26,0.17000000000000004,132.52272033691406
88,2020-06-04,2020-06-12,155.0,0.14022008186569854,0.07022008186569854,,,,,132.52272033691406
89,2020-06-04,2020-06-12,157.5,0.19,0.02,,,,,132.52272033691406
90,2020-06-04,2020-06-12,160.0,0.6040392983246345,-0.39596070167536546,,,,,132.52272033691406
91,2020-06-05,2020-06-12,140.0,7.45,6.949999999999999,2020-07-02,143.0,6.35,5.75,133.03753662109375
92,2020-06-05,2020-06-12,142.0,5.539103101649687,4.8391031016496875,2020-07-02,145.0,5.543625840141373,4.943625840141372,133.03753662109375
93,2020-06-05,2020-06-12,143.0,4.9511954649444565,4.601195464944456,2020-07-02,146.0,3.8900707796781724,3.3400707796781726,133.03753662109375
