,t0,T1,K1,C1,T2,K2,C2,Adj_S0
0,2022-09-23,2023-02-17,275.0,43.825,2023-03-17,200.0,94.22500000000001,275.3299865722656
1,2022-09-23,2023-02-17,280.0,40.7,2023-03-17,266.67,51.20742702357656,275.3299865722656
2,2022-09-23,2023-02-17,285.0,37.18233052838615,2023-03-17,270.0,50.2,275.3299865722656
3,2022-09-23,2023-02-17,290.0,35.44992180140964,2023-03-17,300.0,36.45,275.3299865722656
4,2022-09-23,2023-02-17,300.0,32.025,2023-03-17,310.0,32.575,275.3299865722656
5,2022-09-23,2023-02-17,305.0,29.475,2023-03-17,313.33,31.037035017095594,275.3299865722656
6,2022-09-23,2023-02-17,320.0,25.051554744137455,2023-03-17,316.67,30.23362070216708,275.3299865722656
7,2022-09-23,2023-02-17,325.0,23.405163122712572,2023-03-17,320.0,29.05,275.3299865722656
8,2022-09-23,2023-02-17,350.0,16.75,2023-03-17,333.33,24.9,275.3299865722656
9,2022-09-23,2023-02-17,360.0,13.355436811429481,2023-03-17,350.0,20.4,275.3299865722656
10,2022-09-23,2023-02-17,375.0,10.775,2023-03-17,366.66999999999996,15.582869924928735,275.3299865722656
11,2022-09-23,2023-02-17,395.0,8.026970749347973,2023-03-17,383.33,13.65,275.3299865722656
12,2022-09-23,2023-02-17,410.0,6.942891265074114,2023-03-17,400.0,11.175,275.3299865722656
13,2022-09-23,2023-02-17,415.0,6.818885812231496,2023-03-17,416.67,9.2,275.3299865722656
14,2022-09-23,2023-02-17,420.0,6.521243968412386,2023-03-17,433.33,7.575,275.3299865722656
15,2022-09-23,2023-02-17,425.0,6.15,2023-03-17,450.0,6.25,275.3299865722656
16,2022-09-23,2023-02-17,430.0,5.87764666015211,2023-03-17,466.67,5.225,275.3299865722656
17,2022-09-23,2023-02-17,440.0,5.077468136134863,2023-03-17,500.0,3.7,275.3299865722656
18,2022-09-23,2023-02-17,470.0,3.4499999999999997,2023-03-17,666.67,0.9450000000000001,275.3299865722656
19,2022-09-23,2023-02-17,500.00000000000006,2.39,2023-03-17,825.0,0.385,275.3299865722656
20,2022-09-26,2023-02-17,270.0,47.31818107010257,2023-03-17,250.0,62.0,276.010009765625
21,2022-09-26,2023-02-17,275.0,44.71314507815364,2023-03-17,260.0,56.224999999999994,276.010009765625
22,2022-09-26,2023-02-17,280.0,42.45,2023-03-17,280.0,45.875,276.010009765625
23,2022-09-26,2023-02-17,300.0,33.125,2023-03-17,300.0,36.22371223978424,276.010009765625
24,2022-09-26,2023-02-17,360.0,14.375,2023-03-17,310.0,33.15,276.010009765625
25,2022-09-26,2023-02-17,385.0,10.05,2023-03-17,370.0,16.375,276.010009765625
26,2022-09-26,2023-02-17,395.0,9.05,2023-03-17,400.0,11.350000000000001,276.010009765625
27,2022-09-26,2023-02-17,399.99999999999994,8.483590719008713,2023-03-17,416.67,9.428893918446056,276.010009765625
28,2022-09-26,2023-02-17,410.0,7.544956003261228,2023-03-17,433.33,7.643374259216887,276.010009765625
29,2022-09-26,2023-02-17,420.0,6.75,2023-03-17,441.67,7.05,276.010009765625
30,2022-09-26,2023-02-17,425.0,6.31833078083321,2023-03-17,450.0,6.333081508166915,276.010009765625
31,2022-09-26,2023-02-17,430.0,5.782639237547933,2023-03-17,458.3299999999999,5.825,276.010009765625
32,2022-09-26,2023-02-17,435.0,5.825061158002089,2023-03-17,466.67,5.334384121117008,276.010009765625
33,2022-09-26,2023-02-17,440.0,5.291146271420527,2023-03-17,475.0,4.875,276.010009765625
