,t0,T1,K1,C1,T2,K2,C2,Adj_S0
0,2021-07-23,2021-08-06,135.0,5.375,2021-09-03,138.0,4.4,131.3773651123047
1,2021-07-23,2021-08-06,137.0,3.7750000000000004,2021-09-03,140.0,3.1700000000000004,131.3773651123047
2,2021-07-23,2021-08-06,138.0,3.251516909920785,,,,131.3773651123047
3,2021-07-23,2021-08-06,139.0,2.363336223436321,,,,131.3773651123047
4,2021-07-23,2021-08-06,140.0,1.9956091442901451,,,,131.3773651123047
5,2021-07-23,2021-08-06,141.0,1.3900000000000001,,,,131.3773651123047
6,2021-07-23,2021-08-06,142.0,1.02,,,,131.3773651123047
7,2021-07-23,2021-08-06,143.0,0.7250000000000001,,,,131.3773651123047
8,2021-07-23,2021-08-06,144.0,0.4370008427107899,,,,131.3773651123047
9,2021-07-23,2021-08-06,145.0,0.3325698758363428,,,,131.3773651123047
10,2021-07-23,2021-08-06,147.0,0.23,,,,131.3773651123047
11,2021-07-26,2021-08-06,137.0,4.15,2021-09-03,132.0,9.225,131.83786010742188
12,2021-07-26,2021-08-06,139.0,2.68,2021-09-03,142.0,2.2499999999999996,131.83786010742188
13,2021-07-26,2021-08-06,140.0,2.08,,,,131.83786010742188
14,2021-07-26,2021-08-06,141.0,1.555,,,,131.83786010742188
15,2021-07-26,2021-08-06,142.0,1.145,,,,131.83786010742188
16,2021-07-26,2021-08-06,143.0,0.8049999999999999,,,,131.83786010742188
17,2021-07-26,2021-08-06,144.0,0.575,,,,131.83786010742188
18,2021-07-26,2021-08-06,145.0,0.38,,,,131.83786010742188
19,2021-07-26,2021-08-06,146.0,0.26,,,,131.83786010742188
20,2021-07-26,2021-08-06,147.0,0.185,,,,131.83786010742188
21,2021-07-26,2021-08-06,148.0,0.135,,,,131.83786010742188
22,2021-07-27,2021-08-06,132.0,9.2,2021-09-03,138.0,4.949999999999999,132.3736114501953
23,2021-07-27,2021-08-06,137.0,4.408636712122309,2021-09-03,141.0,3.125,132.3736114501953
24,2021-07-27,2021-08-06,138.0,3.8936772123497057,2021-09-03,147.0,0.8999999999999999,132.3736114501953
25,2021-07-27,2021-08-06,139.0,2.9830279354776694,,,,132.3736114501953
26,2021-07-27,2021-08-06,140.0,2.4299999999999997,,,,132.3736114501953
27,2021-07-27,2021-08-06,141.0,1.87,,,,132.3736114501953
28,2021-07-27,2021-08-06,142.0,1.4083367710851127,,,,132.3736114501953
29,2021-07-27,2021-08-06,143.0,1.005,,,,132.3736114501953
30,2021-07-27,2021-08-06,144.0,0.7066909102903441,,,,132.3736114501953
31,2021-07-27,2021-08-06,145.0,0.49,,,,132.3736114501953
32,2021-07-27,2021-08-06,145.99999999999997,0.32499999999999996,,,,132.3736114501953
33,2021-07-27,2021-08-06,150.0,0.06999999999999999,,,,132.3736114501953
34,2021-07-28,2021-08-06,138.0,2.1891889726525093,2021-09-03,139.0,3.0049999999999994,130.40936279296875
35,2021-07-28,2021-08-06,139.0,1.71,2021-09-03,145.0,1.9000000000000001,130.40936279296875
36,2021-07-28,2021-08-06,140.00000000000003,1.285,2021-09-03,148.0,1.2433640291265047,130.40936279296875
37,2021-07-28,2021-08-06,141.0,0.9199999999999999,2021-09-03,155.0,0.4207601982273688,130.40936279296875
38,2021-07-28,2021-08-06,142.0,0.635,,,,130.40936279296875
39,2021-07-28,2021-08-06,143.0,0.435,,,,130.40936279296875
40,2021-07-28,2021-08-06,144.0,0.30387059888332324,,,,130.40936279296875
41,2021-07-28,2021-08-06,145.0,0.22999999999999998,,,,130.40936279296875
42,2021-07-28,2021-08-06,146.0,0.19,,,,130.40936279296875
43,2021-07-28,2021-08-06,152.50000000000003,0.06,,,,130.40936279296875
44,2021-07-28,2021-08-06,155.0,0.05500000000000001,,,,130.40936279296875
45,2021-07-29,2021-08-06,138.0,2.5149999999999997,2021-09-03,145.0,0.945,131.08602905273438
46,2021-07-29,2021-08-06,139.0,1.6580795421532726,,,,131.08602905273438
47,2021-07-29,2021-08-06,140.0,1.4166501476869517,,,,131.08602905273438
48,2021-07-29,2021-08-06,141.0,0.9750000000000001,,,,131.08602905273438
49,2021-07-29,2021-08-06,142.0,0.6799999999999999,,,,131.08602905273438
50,2021-07-29,2021-08-06,143.0,0.45999999999999996,,,,131.08602905273438
51,2021-07-29,2021-08-06,144.0,0.28236303051254286,,,,131.08602905273438
52,2021-07-29,2021-08-06,145.00000000000003,0.235,,,,131.08602905273438
53,2021-07-29,2021-08-06,146.0,0.16999999999999996,,,,131.08602905273438
54,2021-07-29,2021-08-06,147.0,0.14,,,,131.08602905273438
55,2021-07-29,2021-08-06,148.0,0.10412928858289314,,,,131.08602905273438
56,2021-07-29,2021-08-06,150.0,0.08,,,,131.08602905273438
57,2021-07-29,2021-08-06,152.5,0.06,,,,131.08602905273438
58,2021-07-29,2021-08-06,155.0,0.055,,,,131.08602905273438
59,2021-07-30,2021-08-06,137.0,5.1265621130185846,2021-09-03,138.0,5.175,133.6705322265625
60,2021-07-30,2021-08-06,138.0,4.45,2021-09-03,141.0,3.180448363662755,133.6705322265625
61,2021-07-30,2021-08-06,139.0,3.4811354729848394,2021-09-03,142.0,2.775,133.6705322265625
62,2021-07-30,2021-08-06,140.0,2.8711831898441313,2021-09-03,143.0,2.2649999999999997,133.6705322265625
63,2021-07-30,2021-08-06,141.0,1.8399999999999999,2021-09-03,144.0,1.745,133.6705322265625
64,2021-07-30,2021-08-06,142.0,1.2449999999999999,2021-09-03,145.0,1.435,133.6705322265625
65,2021-07-30,2021-08-06,143.0,0.74,2021-09-03,146.0,1.12,133.6705322265625
