,t0,T1,K1,C1,T2,K2,C2,Adj_S0
0,2022-10-13,2022-11-04,108.0,9.3,2022-12-02,108.0,11.399999999999999,112.52999877929688
1,2022-10-13,2022-11-04,109.0,8.635802508376152,2022-12-02,110.0,10.03359584583037,112.52999877929688
2,2022-10-13,2022-11-04,110.0,8.075,2022-12-02,111.0,9.7,112.52999877929688
3,2022-10-13,2022-11-04,111.0,7.456826769613383,2022-12-02,112.0,8.669860180655817,112.52999877929688
4,2022-10-13,2022-11-04,112.0,6.95,2022-12-02,113.0,8.742676880197552,112.52999877929688
5,2022-10-13,2022-11-04,114.0,5.9,2022-12-02,114.00000000000001,8.225,112.52999877929688
6,2022-10-13,2022-11-04,115.0,5.4,2022-12-02,114.99999999999999,7.437780634842732,112.52999877929688
7,2022-10-13,2022-11-04,118.99999999999999,3.7250000000000005,2022-12-02,116.0,7.096332903512494,112.52999877929688
8,2022-10-13,2022-11-04,119.99999999999999,3.375,2022-12-02,119.99999999999999,5.35,112.52999877929688
9,2022-10-13,2022-11-04,121.0,2.980159559949677,2022-12-02,124.0,4.1,112.52999877929688
10,2022-10-13,2022-11-04,121.99999999999999,2.7350000000000003,2022-12-02,124.99999999999999,3.675,112.52999877929688
11,2022-10-13,2022-11-04,122.99999999999999,2.455,2022-12-02,130.0,2.39,112.52999877929688
12,2022-10-13,2022-11-04,125.0,1.965,2022-12-02,135.0,1.48,112.52999877929688
13,2022-10-13,2022-11-04,127.00000000000001,1.5550000000000002,2022-12-02,140.0,1.0499999999999998,112.52999877929688
14,2022-10-13,2022-11-04,130.0,1.09,2022-12-02,145.0,0.645,112.52999877929688
15,2022-10-13,2022-11-04,132.0,0.86,2022-12-02,150.0,0.35,112.52999877929688
16,2022-10-13,2022-11-04,134.0,0.6799999999999999,,,,112.52999877929688
17,2022-10-13,2022-11-04,135.0,0.6,,,,112.52999877929688
18,2022-10-13,2022-11-04,140.0,0.33999999999999997,,,,112.52999877929688
19,2022-10-13,2022-11-04,155.0,0.07,,,,112.52999877929688
20,2022-10-14,2022-11-04,107.0,6.175,2022-12-02,108.00000000000001,7.725,106.9000015258789
21,2022-10-14,2022-11-04,108.0,5.672643593552168,2022-12-02,110.0,6.75,106.9000015258789
22,2022-10-14,2022-11-04,110.00000000000001,4.75,2022-12-02,114.00000000000001,4.986508436382715,106.9000015258789
23,2022-10-14,2022-11-04,111.00000000000001,4.35,2022-12-02,115.00000000000001,4.675,106.9000015258789
24,2022-10-14,2022-11-04,112.00000000000001,3.911185981423397,2022-12-02,119.99999999999999,3.115,106.9000015258789
25,2022-10-14,2022-11-04,113.0,3.575,2022-12-02,124.99999999999999,2.02,106.9000015258789
26,2022-10-14,2022-11-04,114.00000000000001,3.225,2022-12-02,127.0,1.6679779744955352,106.9000015258789
27,2022-10-14,2022-11-04,115.0,2.9050000000000002,2022-12-02,130.0,1.29,106.9000015258789
28,2022-10-14,2022-11-04,119.99999999999999,1.665,2022-12-02,135.0,0.8300000000000001,106.9000015258789
