,t0,T1,K1,C1,T2,K2,C2,Adj_S0
0,2022-07-07,2023-06-16,120.0,10.75,2023-07-21,135.0,5.825,109.73485565185548
1,2022-07-07,2023-06-16,125.0,8.649999999999999,2023-07-21,145.0,3.5250000000000004,109.73485565185548
2,2022-07-07,2023-06-16,135.0,5.375,,,,109.73485565185548
3,2022-07-07,2023-06-16,140.0,4.225,,,,109.73485565185548
4,2022-07-08,2023-06-16,100.0,21.8,2023-07-21,105.0,19.0,109.3905029296875
5,2022-07-08,2023-06-16,110.0,15.524999999999999,2023-07-21,140.0,4.375,109.3905029296875
6,2022-07-08,2023-06-16,115.0,12.825,,,,109.3905029296875
7,2022-07-08,2023-06-16,130.0,6.6,,,,109.3905029296875
8,2022-07-08,2023-06-16,140.0,4.025,,,,109.3905029296875
9,2022-07-11,2023-06-16,105.0,17.4,2023-07-21,130.0,6.449999999999999,107.95567321777344
10,2022-07-11,2023-06-16,114.99999999999999,11.9,,,,107.95567321777344
11,2022-07-11,2023-06-16,120.0,9.65,,,,107.95567321777344
12,2022-07-11,2023-06-16,130.0,6.025,,,,107.95567321777344
13,2022-07-11,2023-06-16,240.0,0.06,,,,107.95567321777344
14,2022-07-12,2023-06-16,85.0,31.777097729458234,2023-07-21,115.0,12.524999999999999,108.06089782714844
15,2022-07-12,2023-06-16,90.0,27.95,,,,108.06089782714844
16,2022-07-12,2023-06-16,105.0,17.625,,,,108.06089782714844
17,2022-07-12,2023-06-16,110.0,14.056923658411609,,,,108.06089782714844
18,2022-07-12,2023-06-16,115.0,12.125,,,,108.06089782714844
19,2022-07-12,2023-06-16,135.0,4.9,,,,108.06089782714844
20,2022-07-12,2023-06-16,145.0,2.915,,,,108.06089782714844
21,2022-07-12,2023-06-16,175.0,0.62,,,,108.06089782714844
22,2022-07-12,2023-06-16,240.0,0.055,,,,108.06089782714844
23,2022-07-13,2023-06-16,105.0,16.839995759802,2023-07-21,110.0,14.725,107.04696655273438
24,2022-07-13,2023-06-16,110.0,14.250000000000002,2023-07-21,115.00000000000001,12.024999999999999,107.04696655273438
25,2022-07-13,2023-06-16,130.0,6.050000000000001,2023-07-21,145.0,3.0300000000000002,107.04696655273438
26,2022-07-13,2023-06-16,140.0,3.5749999999999997,,,,107.04696655273438
27,2022-07-13,2023-06-16,155.0,1.575,,,,107.04696655273438
28,2022-07-13,2023-06-16,240.0,0.055,,,,107.04696655273438
29,2022-07-14,2023-06-16,100.0,17.35,2023-07-21,70.0,40.150000000000006,103.30687713623048
30,2022-07-14,2023-06-16,105.0,14.055475830550018,2023-07-21,105.0,13.865672665602395,103.30687713623048
31,2022-07-14,2023-06-16,110.0,11.825,2023-07-21,110.0,12.588619483919857,103.30687713623048
32,2022-07-14,2023-06-16,115.00000000000001,8.578918659932178,2023-07-21,114.99999999999999,9.875,103.30687713623048
33,2022-07-14,2023-06-16,120.0,7.574999999999999,2023-07-21,135.0,3.725,103.30687713623048
34,2022-07-14,2023-06-16,130.0,4.575,2023-07-21,145.0,2.175,103.30687713623048
35,2022-07-14,2023-06-16,135.0,3.5250000000000004,,,,103.30687713623048
36,2022-07-14,2023-06-16,145.0,1.95,,,,103.30687713623048
37,2022-07-14,2023-06-16,150.0,1.46,,,,103.30687713623048
38,2022-07-14,2023-06-16,175.0,0.375,,,,103.30687713623048
39,2022-07-14,2023-06-16,200.0,0.17,,,,103.30687713623048
40,2022-07-14,2023-06-16,240.00000000000003,0.075,,,,103.30687713623048
41,2022-07-15,2023-06-16,100.0,20.549999999999997,2023-07-21,110.0,14.825,108.04177856445312
42,2022-07-15,2023-06-16,105.0,17.375,2023-07-21,115.0,12.325,108.04177856445312
43,2022-07-15,2023-06-16,110.0,14.5,2023-07-21,130.0,6.4,108.04177856445312
44,2022-07-15,2023-06-16,115.0,11.668100283203604,,,,108.04177856445312
45,2022-07-15,2023-06-16,120.0,9.65,,,,108.04177856445312
46,2022-07-15,2023-06-16,130.0,6.075,,,,108.04177856445312
47,2022-07-15,2023-06-16,135.0,4.775,,,,108.04177856445312
48,2022-07-15,2023-06-16,140.0,3.65,,,,108.04177856445312
49,2022-07-15,2023-06-16,145.0,2.3112546316929174,,,,108.04177856445312
50,2022-07-15,2023-06-16,150.0,2.12,,,,108.04177856445312
51,2022-07-15,2023-06-16,180.0,0.45999999999999996,,,,108.04177856445312
52,2022-07-15,2023-06-16,200.0,0.21,,,,108.04177856445312
53,2022-07-15,2023-06-16,239.99999999999997,0.10500000000000001,,,,108.04177856445312
54,2022-07-18,2023-06-16,119.99999999999999,8.85,2023-07-21,150.0,2.0,106.93218231201172
55,2022-07-18,2023-06-16,125.0,7.025,,,,106.93218231201172
56,2022-07-18,2023-06-16,130.0,5.425,,,,106.93218231201172
57,2022-07-18,2023-06-16,150.0,1.795,,,,106.93218231201172
58,2022-07-18,2023-06-16,240.0,0.05500000000000001,,,,106.93218231201172
59,2022-07-19,2023-06-16,110.0,15.025,2023-07-21,110.0,15.5,109.58180236816406
60,2022-07-19,2023-06-16,119.99999999999999,10.0,2023-07-21,115.0,12.763088575546613,109.58180236816406
61,2022-07-19,2023-06-16,130.0,6.325,2023-07-21,120.0,10.425,109.58180236816406
62,2022-07-19,2023-06-16,140.0,3.6999999999999997,2023-07-21,125.00000000000001,8.475,109.58180236816406
63,2022-07-19,2023-06-16,160.0,1.195,2023-07-21,130.0,6.725,109.58180236816406
64,2022-07-19,2023-06-16,175.0,0.5249999999999999,2023-07-21,140.0,4.05,109.58180236816406
65,2022-07-19,2023-06-16,239.99999999999997,0.065,,,,109.58180236816406
66,2022-07-21,2023-06-16,100.0,22.025,2023-07-21,115.0,13.149999999999999,110.30878448486328
67,2022-07-21,2023-06-16,110.0,15.524999999999999,2023-07-21,145.0,3.13,110.30878448486328
68,2022-07-21,2023-06-16,120.0,10.325,,,,110.30878448486328
69,2022-07-21,2023-06-16,125.00000000000001,8.225000000000001,,,,110.30878448486328
70,2022-07-21,2023-06-16,130.0,6.4,,,,110.30878448486328
71,2022-07-21,2023-06-16,135.0,5.0,,,,110.30878448486328
72,2022-07-21,2023-06-16,140.0,3.7750000000000004,,,,110.30878448486328
73,2022-07-21,2023-06-16,150.0,2.14,,,,110.30878448486328
74,2022-07-21,2023-06-16,160.0,1.275,,,,110.30878448486328
75,2022-07-21,2023-06-16,175.0,0.5,,,,110.30878448486328
76,2022-07-21,2023-06-16,210.0,0.11,,,,110.30878448486328
77,2022-07-21,2023-06-16,240.0,0.085,,,,110.30878448486328
78,2022-07-25,2023-06-16,80.0,37.775000000000006,2023-07-21,115.0,13.100000000000001,110.213134765625
79,2022-07-25,2023-06-16,115.0,12.775,,,,110.213134765625
80,2022-07-25,2023-06-16,119.99999999999999,10.325,,,,110.213134765625
81,2022-07-25,2023-06-16,150.0,2.215,,,,110.213134765625
82,2022-07-25,2023-06-16,170.0,0.6950000000000001,,,,110.213134765625
83,2022-07-25,2023-06-16,239.99999999999997,0.085,,,,110.213134765625
84,2022-07-26,2023-06-16,105.0,17.25,2023-07-21,115.0,12.05,108.49134826660156
85,2022-07-26,2023-06-16,120.00000000000001,9.375,2023-07-21,120.0,9.775,108.49134826660156
86,2022-07-26,2023-06-16,130.0,5.775,,,,108.49134826660156
87,2022-07-26,2023-06-16,140.0,3.375,,,,108.49134826660156
88,2022-07-26,2023-06-16,150.0,1.9250000000000003,,,,108.49134826660156
89,2022-07-27,2023-06-16,120.0,10.3,2023-07-21,130.0,6.725,110.23224639892578
90,2022-07-27,2023-06-16,140.0,3.8000000000000003,2023-07-21,140.0,4.1,110.23224639892578
91,2022-07-27,2023-06-16,150.0,2.1799999999999997,,,,110.23224639892578
92,2022-07-29,2023-06-16,105.0,18.275,2023-07-21,115.0,12.725000000000001,110.3470458984375
93,2022-07-29,2023-06-16,110.0,15.005469467475256,2023-07-21,140.0,3.7999999999999994,110.3470458984375
94,2022-07-29,2023-06-16,115.0,12.325,,,,110.3470458984375
95,2022-07-29,2023-06-16,120.00000000000001,9.95,,,,110.3470458984375
96,2022-07-29,2023-06-16,130.0,6.075,,,,110.3470458984375
97,2022-07-29,2023-06-16,150.0,1.9800000000000002,,,,110.3470458984375
98,2022-07-29,2023-06-16,165.0,0.79,,,,110.3470458984375
99,2022-08-01,2023-06-16,105.0,17.6,2023-07-21,130.0,6.1,109.2470245361328
100,2022-08-01,2023-06-16,115.0,11.8,2023-07-21,135.0,4.65,109.2470245361328
101,2022-08-01,2023-06-16,120.0,9.45,2023-07-21,140.0,3.6000000000000005,109.2470245361328
102,2022-08-01,2023-06-16,145.0,2.4699999999999998,2023-07-21,145.0,2.71,109.2470245361328
103,2022-08-01,2023-06-16,150.0,1.8199999999999998,,,,109.2470245361328
104,2022-08-02,2023-06-16,100.0,19.5,2023-07-21,115.0,11.075,107.54437255859376
105,2022-08-02,2023-06-16,115.0,10.7,2023-07-21,130.0,5.35,107.54437255859376
106,2022-08-02,2023-06-16,120.0,8.475,,,,107.54437255859376
107,2022-08-02,2023-06-16,125.00000000000001,6.575,,,,107.54437255859376
108,2022-08-02,2023-06-16,140.0,2.8600000000000003,,,,107.54437255859376
109,2022-08-02,2023-06-16,155.0,1.145,,,,107.54437255859376
110,2022-08-03,2023-06-16,105.0,17.1,2023-07-21,140.0,3.4,108.67308807373048
111,2022-08-03,2023-06-16,115.0,11.375,,,,108.67308807373048
112,2022-08-03,2023-06-16,135.0,4.15,,,,108.67308807373048
113,2022-08-03,2023-06-16,140.0,3.075,,,,108.67308807373048
114,2022-08-03,2023-06-16,145.0,2.3,,,,108.67308807373048
115,2022-08-03,2023-06-16,150.0,1.67,,,,108.67308807373048
116,2022-08-03,2023-06-16,170.0,0.51,,,,108.67308807373048
117,2022-08-03,2023-06-16,200.0,0.12499999999999999,,,,108.67308807373048
118,2022-08-04,2023-06-16,85.0,30.725,2023-07-21,145.0,2.3550000000000004,107.47740936279295
119,2022-08-04,2023-06-16,100.0,19.4,,,,107.47740936279295
120,2022-08-04,2023-06-16,105.0,16.174999999999997,,,,107.47740936279295
121,2022-08-04,2023-06-16,110.0,12.55539073694729,,,,107.47740936279295
122,2022-08-04,2023-06-16,114.99999999999999,11.373859786176507,,,,107.47740936279295
123,2022-08-04,2023-06-16,120.0,8.425,,,,107.47740936279295
124,2022-08-04,2023-06-16,130.0,5.025,,,,107.47740936279295
125,2022-08-04,2023-06-16,135.0,3.7999999999999994,,,,107.47740936279295
126,2022-08-04,2023-06-16,140.0,2.842703624144352,,,,107.47740936279295
127,2022-08-04,2023-06-16,150.0,1.565,,,,107.47740936279295
128,2022-08-04,2023-06-16,155.0,1.1600000000000001,,,,107.47740936279295
129,2022-08-04,2023-06-16,165.0,0.6384286576734511,,,,107.47740936279295
130,2022-08-04,2023-06-16,170.0,0.42500000000000004,,,,107.47740936279295
131,2022-08-04,2023-06-16,200.0,0.135,,,,107.47740936279295
132,2022-08-05,2023-06-16,105.0,18.475,2023-07-21,120.0,10.45,110.72966003417967
133,2022-08-05,2023-06-16,115.0,12.525,2023-07-21,130.0,6.5,110.72966003417967
134,2022-08-05,2023-06-16,120.0,10.05,2023-07-21,135.0,5.05,110.72966003417967
135,2022-08-05,2023-06-16,125.0,7.179724188131633,,,,110.72966003417967
136,2022-08-05,2023-06-16,130.0,6.199999999999999,,,,110.72966003417967
137,2022-08-05,2023-06-16,135.0,4.725,,,,110.72966003417967
138,2022-08-05,2023-06-16,140.0,3.6,,,,110.72966003417967
139,2022-08-05,2023-06-16,145.0,2.6799999999999997,,,,110.72966003417967
140,2022-08-05,2023-06-16,150.0,1.995,,,,110.72966003417967
141,2022-08-05,2023-06-16,185.0,0.28500000000000003,,,,110.72966003417967
142,2022-08-08,2023-06-16,100.0,20.875,2023-07-21,115.0,12.225,109.38092803955078
143,2022-08-08,2023-06-16,105.0,17.525,2023-07-21,130.0,6.1,109.38092803955078
144,2022-08-08,2023-06-16,120.0,9.425,,,,109.38092803955078
145,2022-08-08,2023-06-16,125.0,6.997072077382887,,,,109.38092803955078
146,2022-08-08,2023-06-16,130.0,5.725,,,,109.38092803955078
147,2022-08-08,2023-06-16,135.0,4.375,,,,109.38092803955078
148,2022-08-08,2023-06-16,150.0,1.805,,,,109.38092803955078
149,2022-08-08,2023-06-16,155.0,1.3399999999999999,,,,109.38092803955078
150,2022-08-08,2023-06-16,160.0,0.985,,,,109.38092803955078
151,2022-08-09,2023-06-16,90.0,29.225,2023-07-21,115.0,12.775,110.36617279052734
152,2022-08-09,2023-06-16,105.0,18.275,,,,110.36617279052734
153,2022-08-09,2023-06-16,110.0,14.798770072015019,,,,110.36617279052734
154,2022-08-09,2023-06-16,115.0,12.375,,,,110.36617279052734
155,2022-08-09,2023-06-16,125.0,7.8,,,,110.36617279052734
156,2022-08-09,2023-06-16,130.0,6.025,,,,110.36617279052734
157,2022-08-09,2023-06-16,135.0,4.6,,,,110.36617279052734
158,2022-08-09,2023-06-16,145.0,2.54,,,,110.36617279052734
159,2022-08-09,2023-06-16,150.0,1.87,,,,110.36617279052734
160,2022-08-09,2023-06-16,155.0,1.355,,,,110.36617279052734
161,2022-08-10,2023-06-16,85.0,35.725,2023-07-21,115.0,14.2,113.24537658691406
162,2022-08-10,2023-06-16,90.0,31.525,2023-07-21,130.0,7.325,113.24537658691406
163,2022-08-10,2023-06-16,115.0,13.544021697929463,2023-07-21,145.0,3.25,113.24537658691406
164,2022-08-10,2023-06-16,120.0,11.075,,,,113.24537658691406
165,2022-08-10,2023-06-16,130.0,6.800000000000001,,,,113.24537658691406
166,2022-08-10,2023-06-16,135.0,5.043465444098075,,,,113.24537658691406
167,2022-08-10,2023-06-16,140.0,3.9,,,,113.24537658691406
168,2022-08-10,2023-06-16,145.0,3.004613386093099,,,,113.24537658691406
169,2022-08-10,2023-06-16,150.0,2.165,,,,113.24537658691406
170,2022-08-10,2023-06-16,155.0,1.545,,,,113.24537658691406
171,2022-08-10,2023-06-16,160.0,1.1400000000000001,,,,113.24537658691406
172,2022-08-10,2023-06-16,200.0,0.14500000000000002,,,,113.24537658691406
173,2022-08-11,2023-06-16,100.0,25.15,2023-07-21,115.0,15.55,114.9193344116211
174,2022-08-11,2023-06-16,115.0,15.075,2023-07-21,120.0,12.825,114.9193344116211
175,2022-08-11,2023-06-16,120.00000000000001,12.325,2023-07-21,125.0,10.4,114.9193344116211
176,2022-08-11,2023-06-16,130.0,7.875,,,,114.9193344116211
177,2022-08-11,2023-06-16,135.0,6.100942919988507,,,,114.9193344116211
178,2022-08-11,2023-06-16,145.0,3.5250000000000004,,,,114.9193344116211
179,2022-08-11,2023-06-16,155.0,1.98,,,,114.9193344116211
180,2022-08-11,2023-06-16,160.0,1.4649999999999999,,,,114.9193344116211
181,2022-08-11,2023-06-16,165.0,1.085,,,,114.9193344116211
182,2022-08-11,2023-06-16,210.0,0.095,,,,114.9193344116211
183,2022-08-11,2023-06-16,240.0,0.07,,,,114.9193344116211
