,t0,T1,K1,C1,T2,K2,C2,Adj_S0
0,2020-05-22,2020-06-12,140.0,5.875,2020-07-02,162.5,0.195,130.3912353515625
1,2020-05-22,2020-06-12,143.0,3.8,,,,130.3912353515625
2,2020-05-22,2020-06-12,144.0,3.6363915446568598,,,,130.3912353515625
3,2020-05-22,2020-06-12,146.0,2.2045872066305785,,,,130.3912353515625
4,2020-05-22,2020-06-12,147.0,1.83,,,,130.3912353515625
5,2020-05-22,2020-06-12,150.0,0.9550000000000001,,,,130.3912353515625
6,2020-05-22,2020-06-12,155.0,0.275,,,,130.3912353515625
7,2020-05-22,2020-06-12,157.5,0.18,,,,130.3912353515625
8,2020-05-22,2020-06-12,160.0,0.11499999999999999,,,,130.3912353515625
9,2020-05-26,2020-06-12,140.0,6.075,2020-07-02,145.0,3.8750000000000004,130.56283569335938
10,2020-05-26,2020-06-12,142.0,4.623982369183596,2020-07-02,149.99999999999997,1.85,130.56283569335938
11,2020-05-26,2020-06-12,144.99999999999997,2.74,2020-07-02,152.5,1.1531178617878892,130.56283569335938
12,2020-05-26,2020-06-12,146.0,2.3788502713638913,2020-07-02,155.0,0.7799999999999999,130.56283569335938
13,2020-05-26,2020-06-12,147.0,2.1864456910656034,2020-07-02,160.0,0.31,130.56283569335938
14,2020-05-26,2020-06-12,148.0,1.5550000000000002,,,,130.56283569335938
15,2020-05-26,2020-06-12,149.0,1.15,,,,130.56283569335938
16,2020-05-26,2020-06-12,150.0,0.9543057499406052,,,,130.56283569335938
17,2020-05-26,2020-06-12,152.5,0.295,,,,130.56283569335938
18,2020-05-26,2020-06-12,155.0,0.245,,,,130.56283569335938
19,2020-05-27,2020-06-12,141.0,5.175,2020-07-02,144.0,3.8756727507946778,130.8608856201172
20,2020-05-27,2020-06-12,143.0,3.8249999999999997,2020-07-02,145.0,3.875,130.8608856201172
21,2020-05-27,2020-06-12,144.0,3.055,2020-07-02,150.0,1.685,130.8608856201172
22,2020-05-27,2020-06-12,145.0,2.48,2020-07-02,157.5,0.37,130.8608856201172
23,2020-05-27,2020-06-12,147.0,1.3682912779699439,2020-07-02,160.0,0.205,130.8608856201172
24,2020-05-27,2020-06-12,148.0,1.21,2020-07-02,162.5,0.175,130.8608856201172
25,2020-05-27,2020-06-12,150.0,0.8479261918122751,,,,130.8608856201172
26,2020-05-27,2020-06-12,152.5,0.38999999999999996,,,,130.8608856201172
27,2020-05-27,2020-06-12,157.5,0.095,,,,130.8608856201172
28,2020-05-28,2020-06-12,143.0,5.454576390651596,2020-07-02,144.0,5.699999999999999,132.739501953125
29,2020-05-28,2020-06-12,144.0,4.425,2020-07-02,145.0,4.805952599991614,132.739501953125
30,2020-05-28,2020-06-12,145.0,3.775,2020-07-02,147.0,4.433297975786021,132.739501953125
31,2020-05-28,2020-06-12,146.0,2.8775980165194768,2020-07-02,148.0,3.2754858281626866,132.739501953125
