,t0,T1,K1,C1,T2,K2,C2,Adj_S0
0,2020-03-13,2020-04-09,135.00000000000003,5.775,2020-05-01,145.0,3.72,120.45223999023438
1,2020-03-13,2020-04-09,140.0,3.2122239641532913,,,,120.45223999023438
2,2020-03-13,2020-04-09,145.0,1.705,,,,120.45223999023438
3,2020-03-16,2020-04-09,75.0,51.900000000000006,2020-05-01,165.0,1.035,114.03004455566406
4,2020-03-16,2020-04-09,135.0,3.7,,,,114.03004455566406
5,2020-03-16,2020-04-09,145.0,2.3740382922971466,,,,114.03004455566406
6,2020-03-16,2020-04-09,150.0,2.5,,,,114.03004455566406
7,2020-03-17,2020-04-09,105.0,32.425,2020-05-01,130.0,13.5,122.51522064208984
8,2020-03-17,2020-04-09,135.0,7.699999999999999,2020-05-01,145.0,5.300000000000001,122.51522064208984
9,2020-03-17,2020-04-09,140.0,5.075,2020-05-01,155.00000000000003,2.727623028787664,122.51522064208984
10,2020-03-17,2020-04-09,142.0,3.9578210167570917,2020-05-01,160.0,1.9549999999999998,122.51522064208984
11,2020-03-17,2020-04-09,147.0,3.9879787283038293,,,,122.51522064208984
12,2020-03-18,2020-04-09,124.0,13.4,2020-05-01,135.0,10.15,121.0532455444336
13,2020-03-18,2020-04-09,130.0,9.505373678774811,2020-05-01,137.0,8.55,121.0532455444336
14,2020-03-18,2020-04-09,135.0,6.301138827865307,,,,121.0532455444336
15,2020-03-18,2020-04-09,141.0,4.325,,,,121.0532455444336
16,2020-03-18,2020-04-09,150.0,1.59,,,,121.0532455444336
17,2020-03-18,2020-04-09,160.0,0.97,,,,121.0532455444336
18,2020-03-19,2020-04-09,130.0,5.925,2020-05-01,137.0,6.574999999999999,113.95831298828124
19,2020-03-19,2020-04-09,145.0,2.43,2020-05-01,150.0,2.7550000000000003,113.95831298828124
20,2020-03-20,2020-04-09,128.0,2.5250000000000004,2020-05-01,135.0,2.405,107.53609466552734
21,2020-03-20,2020-04-09,130.0,2.3049999999999997,,,,107.53609466552734
22,2020-03-20,2020-04-09,135.0,2.145,,,,107.53609466552734
23,2020-03-20,2020-04-09,150.0,1.75,,,,107.53609466552734
24,2020-03-23,2020-04-09,105.0,11.17854870550207,2020-05-01,105.0,12.5,99.68772888183594
25,2020-03-23,2020-04-09,110.0,8.30218321679001,2020-05-01,119.99999999999999,4.840768190821469,99.68772888183594
26,2020-03-23,2020-04-09,118.0,3.95,2020-05-01,125.00000000000001,3.155,99.68772888183594
27,2020-03-23,2020-04-09,123.99999999999999,2.0865017024374537,2020-05-01,135.0,2.025,99.68772888183594
28,2020-03-23,2020-04-09,125.0,1.405,,,,99.68772888183594
29,2020-03-23,2020-04-09,130.0,0.83,,,,99.68772888183594
30,2020-03-23,2020-04-09,138.0,0.6000000000000001,,,,99.68772888183594
31,2020-03-23,2020-04-09,147.0,0.5785864374267329,,,,99.68772888183594
32,2020-03-23,2020-04-09,152.5,0.5750000000000001,,,,99.68772888183594
33,2020-03-24,2020-04-09,118.0,5.826608781300067,2020-05-01,135.0,1.955,106.89925384521484
34,2020-03-24,2020-04-09,120.0,4.59,,,,106.89925384521484
35,2020-03-24,2020-04-09,122.00000000000001,3.055,,,,106.89925384521484
36,2020-03-24,2020-04-09,125.0,2.776568997578695,,,,106.89925384521484
37,2020-03-24,2020-04-09,130.0,2.429954736974737,,,,106.89925384521484
38,2020-03-24,2020-04-09,135.0,1.9498410082237119,,,,106.89925384521484
39,2020-03-24,2020-04-09,152.5,0.125,,,,106.89925384521484
40,2020-03-25,2020-04-09,119.0,5.525,2020-05-01,130.0,3.4,107.0965805053711
41,2020-03-25,2020-04-09,119.99999999999999,4.975,2020-05-01,132.0,2.6900000000000004,107.0965805053711
42,2020-03-25,2020-04-09,123.0,3.275,2020-05-01,143.0,1.525,107.0965805053711
43,2020-03-25,2020-04-09,123.99999999999999,3.0910750942603733,,,,107.0965805053711
44,2020-03-25,2020-04-09,125.99999999999999,2.778116478623644,,,,107.0965805053711
