,t0,T1,K1,C1,T2,K2,C2,Adj_S0
0,2022-11-14,2023-02-17,105.0,34.925,2023-03-17,115.0,26.625,135.3380241394043
1,2022-11-14,2023-02-17,140.0,7.0,2023-03-17,125.0,18.450000000000003,135.3380241394043
2,2022-11-14,2023-02-17,145.0,4.625000000000001,2023-03-17,135.0,11.291818127765358,135.3380241394043
3,2022-11-14,2023-02-17,150.0,2.8330219735543865,2023-03-17,140.0,8.325,135.3380241394043
4,2022-11-14,2023-02-17,155.0,1.635,2023-03-17,145.0,5.925,135.3380241394043
5,2022-11-14,2023-02-17,165.0,0.5700000000000001,2023-03-17,150.0,4.075,135.3380241394043
6,2022-11-14,2023-02-17,170.0,0.265,2023-03-17,155.0,2.5317001445549248,135.3380241394043
7,2022-11-15,2023-02-17,130.0,20.25,2023-03-17,125.0,25.9,144.18843841552734
8,2022-11-15,2023-02-17,135.0,15.717979543705882,2023-03-17,130.0,21.425142907738522,144.18843841552734
9,2022-11-15,2023-02-17,140.0,12.104925407957163,2023-03-17,135.0,17.86566767677232,144.18843841552734
10,2022-11-15,2023-02-17,145.0,8.7,2023-03-17,140.0,13.799999999999999,144.18843841552734
11,2022-11-15,2023-02-17,150.0,5.8,2023-03-17,145.0,10.2990302405459,144.18843841552734
12,2022-11-15,2023-02-17,154.99999999999997,3.6,2023-03-17,150.0,7.475,144.18843841552734
13,2022-11-15,2023-02-17,160.0,2.0174613503355605,2023-03-17,154.99999999999997,5.175,144.18843841552734
14,2022-11-15,2023-02-17,165.0,1.15,2023-03-17,160.0,3.4000000000000004,144.18843841552734
15,2022-11-15,2023-02-17,170.00000000000003,0.61,2023-03-17,165.0,2.128928111902741,144.18843841552734
16,2022-11-15,2023-02-17,180.0,0.195,2023-03-17,170.0,1.355,144.18843841552734
17,2022-11-16,2023-02-17,130.0,20.825,2023-03-17,125.0,26.375,145.22504425048828
18,2022-11-16,2023-02-17,135.0,16.50410884386838,2023-03-17,140.0,14.275,145.22504425048828
19,2022-11-16,2023-02-17,145.0,9.075,2023-03-17,145.0,10.875,145.22504425048828
20,2022-11-16,2023-02-17,150.0,6.1,2023-03-17,150.0,7.95,145.22504425048828
21,2022-11-16,2023-02-17,155.0,3.825,2023-03-17,155.0,5.55,145.22504425048828
