,t0,T1,K1,C1,T2,K2,C2,Adj_S0
0,2022-11-17,2023-06-16,230.0,32.9,2023-07-21,230.0,35.175,239.1136932373047
1,2022-11-17,2023-06-16,250.00000000000003,22.0,2023-07-21,235.0,31.545643431736604,239.1136932373047
2,2022-11-17,2023-06-16,255.00000000000003,18.111078061427417,2023-07-21,240.0,30.174999999999997,239.1136932373047
3,2022-11-17,2023-06-16,260.0,18.038137075495268,2023-07-21,250.0,25.236681145346353,239.1136932373047
4,2022-11-17,2023-06-16,265.0,14.4273828771506,2023-07-21,255.0,22.167922618224416,239.1136932373047
5,2022-11-17,2023-06-16,270.0,14.569678093479737,2023-07-21,270.0,15.71694836344668,239.1136932373047
6,2022-11-17,2023-06-16,275.0,11.819966686330876,2023-07-21,285.0,11.375,239.1136932373047
7,2022-11-17,2023-06-16,280.0,10.625,2023-07-21,340.0,2.525,239.1136932373047
8,2022-11-17,2023-06-16,290.0,8.125,,,,239.1136932373047
9,2022-11-17,2023-06-16,300.0,6.168371974854242,,,,239.1136932373047
10,2022-11-17,2023-06-16,305.0,4.899663292584742,,,,239.1136932373047
11,2022-11-17,2023-06-16,310.0,4.696573234997175,,,,239.1136932373047
12,2022-11-17,2023-06-16,315.0,3.834909932134709,,,,239.1136932373047
13,2022-11-17,2023-06-16,320.0,3.2465909301060676,,,,239.1136932373047
14,2022-11-17,2023-06-16,335.0,2.235,,,,239.1136932373047
15,2022-11-17,2023-06-16,340.0,2.0358806745577716,,,,239.1136932373047
16,2022-11-17,2023-06-16,365.0,0.9750000000000001,,,,239.1136932373047
17,2022-11-17,2023-06-16,370.0,0.8215468559617174,,,,239.1136932373047
18,2022-11-17,2023-06-16,375.0,0.78,,,,239.1136932373047
19,2022-11-17,2023-06-16,395.0,0.49,,,,239.1136932373047
20,2022-11-18,2023-06-16,230.0,32.15,2023-07-21,240.0,28.674999999999997,238.65858459472656
21,2022-11-18,2023-06-16,240.0,23.452909790256587,2023-07-21,245.0,24.647375104464878,238.65858459472656
22,2022-11-18,2023-06-16,245.0,23.725,2023-07-21,270.0,14.95,238.65858459472656
23,2022-11-18,2023-06-16,249.99999999999997,21.325000000000003,2023-07-21,290.0,8.624703150791287,238.65858459472656
24,2022-11-18,2023-06-16,255.00000000000003,19.0,2023-07-21,295.0,8.1,238.65858459472656
