,t0,T1,K1,C1,T2,K2,C2,Adj_S0
0,2018-06-22,2018-07-06,132.0,4.3,2018-08-03,132.0,6.075,130.11976623535156
1,2018-06-22,2018-07-06,133.0,3.45,2018-08-03,135.0,4.175,130.11976623535156
2,2018-06-22,2018-07-06,134.0,2.6250198259167283,,,,130.11976623535156
3,2018-06-22,2018-07-06,135.0,2.035,,,,130.11976623535156
4,2018-06-22,2018-07-06,136.0,1.44,,,,130.11976623535156
5,2018-06-22,2018-07-06,137.0,1.0350000000000001,,,,130.11976623535156
6,2018-06-22,2018-07-06,138.0,0.645,,,,130.11976623535156
7,2018-06-22,2018-07-06,139.0,0.39,,,,130.11976623535156
8,2018-06-25,2018-07-06,126.0,5.550000000000001,2018-08-03,128.0,5.8,125.88912963867188
9,2018-06-25,2018-07-06,129.0,3.1,2018-08-03,130.0,4.313236378620155,125.88912963867188
10,2018-06-25,2018-07-06,130.0,2.379581291445401,2018-08-03,133.0,3.0149999999999997,125.88912963867188
11,2018-06-25,2018-07-06,131.0,1.8026847841385145,2018-08-03,134.0,2.485,125.88912963867188
12,2018-06-25,2018-07-06,132.0,1.5014874788922388,2018-08-03,135.0,2.263660577382526,125.88912963867188
13,2018-06-25,2018-07-06,133.0,0.98,2018-08-03,137.0,1.555,125.88912963867188
14,2018-06-25,2018-07-06,133.99999999999997,0.6499999999999999,2018-08-03,138.0,1.3771572267821555,125.88912963867188
15,2018-06-25,2018-07-06,135.0,0.545,2018-08-03,140.0,0.9,125.88912963867188
16,2018-06-25,2018-07-06,136.0,0.4577088516089425,,,,125.88912963867188
17,2018-06-25,2018-07-06,137.0,0.366340316945318,,,,125.88912963867188
18,2018-06-25,2018-07-06,138.0,0.23050720355651028,,,,125.88912963867188
19,2018-06-25,2018-07-06,140.0,0.1,,,,125.88912963867188
20,2018-06-25,2018-07-06,141.0,0.08563379488988242,,,,125.88912963867188
21,2018-06-25,2018-07-06,145.0,0.045,,,,125.88912963867188
22,2018-06-26,2018-07-06,128.0,5.075,2018-08-03,128.0,6.975,127.4468002319336
23,2018-06-26,2018-07-06,130.0,3.629529848854716,2018-08-03,129.0,5.667418208139618,127.4468002319336
24,2018-06-26,2018-07-06,131.0,2.715720715049823,2018-08-03,131.0,4.975,127.4468002319336
25,2018-06-26,2018-07-06,132.0,2.1507737496715555,2018-08-03,133.0,3.9,127.4468002319336
26,2018-06-26,2018-07-06,133.0,1.46,2018-08-03,134.0,3.3599014211799245,127.4468002319336
27,2018-06-26,2018-07-06,134.0,1.0150000000000001,2018-08-03,135.0,2.88,127.4468002319336
28,2018-06-26,2018-07-06,135.0,0.6435260500961287,2018-08-03,136.0,2.5700000000000003,127.4468002319336
29,2018-06-26,2018-07-06,136.0,0.43,2018-08-03,150.0,0.155,127.4468002319336
30,2018-06-26,2018-07-06,137.0,0.26,,,,127.4468002319336
31,2018-06-26,2018-07-06,138.0,0.155,,,,127.4468002319336
32,2018-06-26,2018-07-06,139.0,0.0824414440148146,,,,127.4468002319336
33,2018-06-26,2018-07-06,140.0,0.06009469520835944,,,,127.4468002319336
34,2018-06-26,2018-07-06,141.0,0.05993369521523973,,,,127.4468002319336
35,2018-06-26,2018-07-06,142.0,0.06006040150615162,,,,127.4468002319336
36,2018-06-26,2018-07-06,145.0,0.06,,,,127.4468002319336
37,2018-06-27,2018-07-06,125.0,6.527716558777917,2018-08-03,128.0,6.0,125.97570037841795
38,2018-06-27,2018-07-06,126.0,5.675,2018-08-03,131.0,4.15,125.97570037841795
39,2018-06-27,2018-07-06,128.0,3.925,2018-08-03,132.0,3.3804583014978773,125.97570037841795
40,2018-06-27,2018-07-06,130.0,2.4299999999999997,2018-08-03,133.0,3.15,125.97570037841795
41,2018-06-27,2018-07-06,131.0,1.8050000000000002,2018-08-03,134.0,2.675,125.97570037841795
42,2018-06-27,2018-07-06,132.0,1.2853378300375322,2018-08-03,135.0,2.2750000000000004,125.97570037841795
43,2018-06-27,2018-07-06,133.0,0.87,2018-08-03,138.0,1.325,125.97570037841795
44,2018-06-27,2018-07-06,134.0,0.5700000000000001,2018-08-03,139.0,1.0899999999999999,125.97570037841795
45,2018-06-27,2018-07-06,135.0,0.355,2018-08-03,143.0,0.49,125.97570037841795
46,2018-06-27,2018-07-06,136.0,0.22447700708782226,,,,125.97570037841795
47,2018-06-27,2018-07-06,137.0,0.14,,,,125.97570037841795
48,2018-06-27,2018-07-06,139.0,0.06,,,,125.97570037841795
49,2018-06-27,2018-07-06,140.0,0.060000000000000005,,,,125.97570037841795
50,2018-06-28,2018-07-06,119.0,13.65,2018-08-03,125.0,9.725000000000001,127.62952423095705
