,t0,T1,K1,C1,T2,K2,C2,Adj_S0
0,2022-10-13,2022-11-04,101.0,9.67911236892278,2022-12-02,105.0,8.95,105.5533447265625
1,2022-10-13,2022-11-04,102.0,9.5,2022-12-02,111.0,5.475,105.5533447265625
2,2022-10-13,2022-11-04,103.0,8.725,2022-12-02,114.00000000000001,4.1,105.5533447265625
3,2022-10-13,2022-11-04,104.0,7.617677866875174,2022-12-02,116.0,3.275,105.5533447265625
4,2022-10-13,2022-11-04,105.0,7.300000000000001,,,,105.5533447265625
5,2022-10-13,2022-11-04,106.0,6.810387835147757,,,,105.5533447265625
6,2022-10-13,2022-11-04,107.0,5.953106719807528,,,,105.5533447265625
7,2022-10-13,2022-11-04,108.0,5.1950198100000415,,,,105.5533447265625
8,2022-10-13,2022-11-04,109.0,4.881583342099036,,,,105.5533447265625
9,2022-10-13,2022-11-04,110.0,4.35,,,,105.5533447265625
10,2022-10-13,2022-11-04,111.0,3.5164364991301387,,,,105.5533447265625
11,2022-10-13,2022-11-04,112.00000000000001,3.375,,,,105.5533447265625
12,2022-10-13,2022-11-04,114.0,2.5300000000000002,,,,105.5533447265625
13,2022-10-13,2022-11-04,115.00000000000001,2.3662962314038425,,,,105.5533447265625
14,2022-10-13,2022-11-04,115.99999999999999,1.8407850269642019,,,,105.5533447265625
15,2022-10-13,2022-11-04,117.0,1.585,,,,105.5533447265625
16,2022-10-13,2022-11-04,119.0,1.056232033562917,,,,105.5533447265625
17,2022-10-13,2022-11-04,120.0,0.9550000000000001,,,,105.5533447265625
18,2022-10-13,2022-11-04,123.0,0.56,,,,105.5533447265625
19,2022-10-13,2022-11-04,125.0,0.37,,,,105.5533447265625
20,2022-10-14,2022-11-04,107.0,6.825,2022-12-02,105.0,10.175,107.3098373413086
21,2022-10-14,2022-11-04,108.0,6.046706329914068,2022-12-02,110.0,6.85,107.3098373413086
22,2022-10-14,2022-11-04,109.0,5.45,2022-12-02,111.99999999999999,5.743923880722501,107.3098373413086
23,2022-10-14,2022-11-04,110.0,4.825,2022-12-02,113.0,5.25,107.3098373413086
24,2022-10-14,2022-11-04,111.0,4.19864574042398,2022-12-02,113.99999999999999,4.75,107.3098373413086
25,2022-10-14,2022-11-04,112.0,3.712878224018358,2022-12-02,115.00000000000001,4.207247101456874,107.3098373413086
26,2022-10-14,2022-11-04,113.0,3.317893475730238,2022-12-02,115.99999999999999,3.875,107.3098373413086
27,2022-10-14,2022-11-04,114.0,2.83,2022-12-02,116.99999999999999,3.2008730158790497,107.3098373413086
28,2022-10-14,2022-11-04,115.00000000000001,2.425,2022-12-02,118.00000000000001,3.1854818562858913,107.3098373413086
29,2022-10-14,2022-11-04,116.0,2.072156227301311,2022-12-02,120.0,2.455,107.3098373413086
30,2022-10-14,2022-11-04,117.0,1.755,2022-12-02,124.99999999999999,1.3199999999999998,107.3098373413086
31,2022-10-14,2022-11-04,118.0,1.5112164441616764,2022-12-02,130.0,0.6699999999999999,107.3098373413086
32,2022-10-14,2022-11-04,120.0,1.0150000000000001,,,,107.3098373413086
33,2022-10-14,2022-11-04,121.0,0.8192969034657606,,,,107.3098373413086
34,2022-10-14,2022-11-04,121.99999999999999,0.7242248768254115,,,,107.3098373413086
35,2022-10-14,2022-11-04,123.0,0.5549999999999999,,,,107.3098373413086
36,2022-10-14,2022-11-04,124.0,0.45499999999999996,,,,107.3098373413086
37,2022-10-14,2022-11-04,125.0,0.37,,,,107.3098373413086
38,2022-10-14,2022-11-04,126.0,0.315,,,,107.3098373413086
39,2022-10-14,2022-11-04,130.0,0.15000000000000002,,,,107.3098373413086
40,2022-10-17,2022-11-04,110.0,7.65,2022-12-02,111.0,8.85,111.8168716430664
41,2022-10-17,2022-11-04,111.0,6.665783538561668,2022-12-02,114.0,6.925,111.8168716430664
42,2022-10-17,2022-11-04,112.0,6.183712246490232,2022-12-02,115.0,6.263320451804489,111.8168716430664
43,2022-10-17,2022-11-04,113.0,5.450989973936252,2022-12-02,116.0,5.901108501470298,111.8168716430664
44,2022-10-17,2022-11-04,114.0,4.956701579662821,2022-12-02,117.0,5.023724633754554,111.8168716430664
45,2022-10-17,2022-11-04,115.0,4.275,2022-12-02,120.0,3.8,111.8168716430664
46,2022-10-17,2022-11-04,116.0,3.692831252713303,2022-12-02,123.0,2.3564867049803873,111.8168716430664
