,date,adjusted_price
0,2018-01-02,116.56048583984375
1,2018-01-03,117.67396545410156
2,2018-01-04,117.66557312011719
3,2018-01-05,118.6366958618164
4,2018-01-08,118.78738403320312
5,2018-01-09,120.67106628417969
6,2018-01-10,120.5287094116211
7,2018-01-11,121.21520233154297
8,2018-01-12,122.02725219726562
9,2018-01-16,122.94816589355469
10,2018-01-17,123.04863739013672
11,2018-01-18,122.99839782714844
12,2018-01-19,123.36676025390625
13,2018-01-22,124.01980590820312
14,2018-01-23,118.73716735839844
15,2018-01-24,118.9380874633789
16,2018-01-25,120.88870239257812
17,2018-01-26,121.66731262207031
18,2018-01-29,120.28592681884766
19,2018-01-30,119.23946380615234
20,2018-01-31,115.6898193359375
21,2018-02-01,117.22184753417969
22,2018-02-02,115.26286315917969
23,2018-02-05,109.15982055664062
24,2018-02-06,110.36537170410156
25,2018-02-07,110.0221176147461
26,2018-02-08,105.7859878540039
27,2018-02-09,108.4398422241211
28,2018-02-12,109.05936431884766
29,2018-02-13,108.79985046386719
30,2018-02-14,108.55703735351562
31,2018-02-15,109.86307525634766
32,2018-02-16,111.4704360961914
33,2018-02-20,109.56167602539062
34,2018-02-21,108.75797271728516
35,2018-02-22,108.75797271728516
36,2018-02-23,110.52445220947266
37,2018-02-26,111.27427673339844
38,2018-02-27,110.9372787475586
39,2018-02-28,109.42913055419922
40,2018-03-01,107.23851776123047
41,2018-03-02,108.5360336303711
42,2018-03-05,109.35327911376953
43,2018-03-06,108.03050231933594
44,2018-03-07,108.72138214111328
45,2018-03-08,111.265869140625
46,2018-03-09,112.73189544677734
47,2018-03-12,111.74610137939453
48,2018-03-13,113.19528198242188
49,2018-03-14,111.48491668701172
50,2018-03-15,112.1083755493164
51,2018-03-16,112.63077545166016
52,2018-03-19,109.73245239257812
53,2018-03-20,110.54971313476562
54,2018-03-21,110.5328369140625
55,2018-03-22,107.32276153564453
56,2018-03-23,105.40177154541016
57,2018-03-26,107.33120727539062
58,2018-03-27,107.17952728271484
59,2018-03-28,107.38175201416016
60,2018-03-29,107.97151184082031
61,2018-04-02,104.94680786132812
62,2018-04-03,108.14005279541016
63,2018-04-04,109.87567138671875
64,2018-04-05,110.12841033935547
65,2018-04-06,107.9294204711914
66,2018-04-09,109.09210968017578
67,2018-04-10,109.7408447265625
68,2018-04-11,109.21849822998047
69,2018-04-12,109.89250946044922
70,2018-04-13,110.0526123046875
71,2018-04-16,111.01309204101562
72,2018-04-17,109.98521423339844
73,2018-04-18,107.60924530029297
74,2018-04-19,107.46601104736328
75,2018-04-20,106.71612548828125
76,2018-04-23,106.85938262939453
77,2018-04-24,106.32015991210938
78,2018-04-25,106.80039978027344
79,2018-04-26,107.85354614257812
80,2018-04-27,108.07263946533203
81,2018-04-30,106.57290649414062
82,2018-05-01,106.16849517822266
83,2018-05-02,104.05370330810547
84,2018-05-03,103.65772247314453
85,2018-05-04,104.63507080078125
86,2018-05-07,104.1295394897461
87,2018-05-08,103.30386352539062
88,2018-05-09,104.06212615966797
89,2018-05-10,105.6124038696289
90,2018-05-11,107.20481872558594
91,2018-05-14,106.21062469482422
92,2018-05-15,105.42704010009766
93,2018-05-16,105.6124038696289
94,2018-05-17,104.34860229492188
95,2018-05-18,104.67720031738281
96,2018-05-21,104.23907470703125
97,2018-05-22,103.5566177368164
98,2018-05-23,104.01158905029297
99,2018-05-24,103.00054168701172
100,2018-05-25,103.10240936279297
101,2018-05-29,101.34541320800781
102,2018-05-30,102.6780014038086
103,2018-05-31,101.5321273803711
104,2018-06-01,102.92414093017578
105,2018-06-04,103.50981903076172
106,2018-06-05,103.11090850830078
107,2018-06-06,104.22279357910156
108,2018-06-07,104.6811294555664
109,2018-06-08,105.30075073242188
110,2018-06-11,104.1124496459961
111,2018-06-12,104.0105972290039
112,2018-06-13,104.08697509765625
113,2018-06-14,103.90023803710938
114,2018-06-15,104.07001495361328
115,2018-06-18,102.97506713867188
116,2018-06-19,104.03606414794922
117,2018-06-20,103.5862045288086
118,2018-06-21,103.08541870117188
119,2018-06-22,104.26521301269531
120,2018-06-25,104.05303955078125
121,2018-06-26,103.84931182861328
122,2018-06-27,103.2212142944336
123,2018-06-28,103.55224609375
124,2018-06-29,102.99205017089844
125,2018-07-02,103.19572448730469
126,2018-07-03,104.1548843383789
127,2018-07-05,106.0986099243164
128,2018-07-06,106.73521423339844
129,2018-07-09,106.98983764648438
130,2018-07-10,108.11872863769531
131,2018-07-11,107.15111541748047
132,2018-07-12,108.44126892089844
133,2018-07-13,106.88799285888672
134,2018-07-16,105.83549499511719
135,2018-07-17,109.5871353149414
136,2018-07-18,108.47525787353516
137,2018-07-19,106.89649963378906
138,2018-07-20,106.82008361816406
139,2018-07-23,107.48213195800781
140,2018-07-24,109.79931640625
141,2018-07-25,109.1712417602539
142,2018-07-26,110.58020782470703
143,2018-07-27,111.65818786621094
144,2018-07-30,112.1844253540039
145,2018-07-31,112.48151397705078
146,2018-08-01,112.5833740234375
147,2018-08-02,111.40355682373047
148,2018-08-03,111.99769592285156
149,2018-08-06,112.05712890625
150,2018-08-07,111.58179473876953
151,2018-08-08,111.33566284179688
152,2018-08-09,111.3611068725586
153,2018-08-10,110.97915649414062
154,2018-08-13,110.5293197631836
155,2018-08-14,109.91815185546875
156,2018-08-15,110.70753479003906
157,2018-08-16,112.44757080078125
158,2018-08-17,114.13665771484375
159,2018-08-20,116.18223571777344
160,2018-08-21,114.88359832763672
161,2018-08-22,114.25546264648438
162,2018-08-23,114.67989349365234
163,2018-08-24,115.39286804199219
