,date,adjusted_price
0,2018-01-02,76.17780303955078
1,2018-01-03,76.0853500366211
2,2018-01-04,76.62313079833984
3,2018-01-05,76.673583984375
4,2018-01-08,77.07694244384766
5,2018-01-09,76.51390838623047
6,2018-01-10,76.02651977539062
7,2018-01-11,75.7575912475586
8,2018-01-12,75.30382537841797
9,2018-01-16,75.81644439697266
10,2018-01-17,76.63996887207031
11,2018-01-18,76.36054992675781
12,2018-01-19,77.11415100097656
13,2018-01-22,77.80850219726562
14,2018-01-23,75.40372467041016
15,2018-01-24,74.777099609375
16,2018-01-25,74.80250549316406
17,2018-01-26,74.2859878540039
18,2018-01-29,73.54930114746094
19,2018-01-30,73.62550354003906
20,2018-01-31,73.10899353027344
21,2018-02-01,72.694091796875
22,2018-02-02,71.33927154541016
23,2018-02-05,68.63810729980469
24,2018-02-06,69.7558364868164
25,2018-02-07,69.29859161376953
26,2018-02-08,67.92684936523438
27,2018-02-09,67.67281341552734
28,2018-02-12,68.86674499511719
29,2018-02-13,69.01068115234375
30,2018-02-14,68.31636047363281
31,2018-02-15,69.78125762939453
32,2018-02-16,69.9421157836914
33,2018-02-20,68.8752212524414
34,2018-02-21,67.94377136230469
35,2018-02-22,68.45182800292969
36,2018-02-23,68.6296615600586
37,2018-02-26,69.12077331542969
38,2018-02-27,68.19780731201172
39,2018-02-28,66.48735809326172
40,2018-03-01,66.63977813720703
41,2018-03-02,67.3171615600586
42,2018-03-05,67.98611450195312
43,2018-03-06,67.75749969482422
44,2018-03-07,67.02928161621094
45,2018-03-08,67.71514892578125
46,2018-03-09,67.98611450195312
47,2018-03-12,67.62200164794922
48,2018-03-13,67.50347137451172
49,2018-03-14,66.893798828125
50,2018-03-15,66.61437225341797
51,2018-03-16,66.8683853149414
52,2018-03-19,66.60589599609375
53,2018-03-20,66.30953979492188
54,2018-03-21,65.2341537475586
55,2018-03-22,64.7007064819336
56,2018-03-23,64.27732849121094
57,2018-03-26,64.7007064819336
58,2018-03-27,65.86921691894531
59,2018-03-28,66.75830078125
60,2018-03-29,67.13089752197266
61,2018-04-02,65.53899383544922
62,2018-04-03,66.4365463256836
63,2018-04-04,66.9361343383789
64,2018-04-05,66.72444152832031
65,2018-04-06,66.41116333007812
66,2018-04-09,66.1825180053711
67,2018-04-10,66.3603515625
68,2018-04-11,66.27566528320312
69,2018-04-12,65.86921691894531
70,2018-04-13,66.3603515625
71,2018-04-16,66.56355285644531
72,2018-04-17,66.41116333007812
73,2018-04-18,66.21639251708984
74,2018-04-19,64.05170440673828
75,2018-04-20,63.06892395019531
76,2018-04-23,62.385250091552734
77,2018-04-24,61.95794677734375
78,2018-04-25,61.787052154541016
79,2018-04-26,62.17161560058594
80,2018-04-27,62.22288513183594
81,2018-04-30,61.82121658325195
82,2018-05-01,61.4964714050293
83,2018-05-02,60.62480926513672
84,2018-05-03,60.983726501464844
85,2018-05-04,61.89814758300781
86,2018-05-07,61.513572692871094
87,2018-05-08,61.052093505859375
88,2018-05-09,61.84686279296875
89,2018-05-10,62.5134391784668
90,2018-05-11,62.701446533203125
91,2018-05-14,62.624534606933594
92,2018-05-15,62.3425407409668
93,2018-05-16,62.83818435668945
94,2018-05-17,63.20567321777344
95,2018-05-18,62.76984786987305
96,2018-05-21,63.29111099243164
97,2018-05-22,63.2654914855957
98,2018-05-23,63.39368438720703
99,2018-05-24,63.04328155517578
100,2018-05-25,63.504764556884766
101,2018-05-29,63.282596588134766
102,2018-05-30,64.00045013427734
103,2018-05-31,62.530517578125
104,2018-06-01,62.76984786987305
105,2018-06-04,63.39368438720703
106,2018-06-05,63.21421813964844
107,2018-06-06,63.538936614990234
108,2018-06-07,64.7439193725586
109,2018-06-08,65.95746612548828
110,2018-06-11,66.25655364990234
111,2018-06-12,66.00872039794922
112,2018-06-13,65.35070037841797
113,2018-06-14,64.94047546386719
114,2018-06-15,66.12837219238281
115,2018-06-18,64.81229400634766
116,2018-06-19,65.2310562133789
117,2018-06-20,64.82085418701172
118,2018-06-21,65.32506561279297
119,2018-06-22,66.17108154296875
120,2018-06-25,66.478759765625
121,2018-06-26,66.65823364257812
122,2018-06-27,66.39331817626953
123,2018-06-28,66.70093536376953
124,2018-06-29,66.70948791503906
125,2018-07-02,66.76931762695312
126,2018-07-03,66.5727767944336
127,2018-07-05,67.6922836303711
128,2018-07-06,67.77775573730469
129,2018-07-09,66.53857421875
130,2018-07-10,68.21356964111328
131,2018-07-11,67.64955139160156
132,2018-07-12,67.4188232421875
133,2018-07-13,67.77775573730469
134,2018-07-16,67.96575164794922
135,2018-07-17,68.39303588867188
136,2018-07-18,68.12812805175781
137,2018-07-19,67.89270782470703
138,2018-07-20,67.84959411621094
139,2018-07-23,67.7029800415039
140,2018-07-24,68.11691284179688
141,2018-07-25,68.53083801269531
142,2018-07-26,69.06551361083984
143,2018-07-27,69.488037109375
144,2018-07-30,69.16034698486328
145,2018-07-31,69.74675750732422
146,2018-08-01,69.54840850830078
147,2018-08-02,70.71257781982422
148,2018-08-03,70.99716186523438
149,2018-08-06,71.16099548339844
150,2018-08-07,71.26446533203125
151,2018-08-08,71.014404296875
152,2018-08-09,70.19517517089844
153,2018-08-10,70.22103881835938
154,2018-08-13,70.29865264892578
155,2018-08-14,70.11754608154297
156,2018-08-15,70.97130584716797
157,2018-08-16,72.16995239257812
158,2018-08-17,72.16995239257812
159,2018-08-20,72.1268310546875
160,2018-08-21,72.35103607177734
161,2018-08-22,71.9112319946289
162,2018-08-23,71.78187561035156
163,2018-08-24,71.88536834716797
