Date,AMZN,JPM,JNJ,MSFT,PG,WMT,GOOGL,V,TSLA
2018-02-21,1482.9200744628906,96.67102813720703,109.63710021972656,85.64302825927734,68.38249969482422,81.98871803283691,1113.75,115.60763549804688,333.2999897003174
2018-02-22,1485.3399658203125,96.49478912353516,109.63710021972656,85.8676986694336,68.8938217163086,83.10854530334473,1109.8999786376953,115.55963897705078,346.1699867248535
2018-02-23,1500.0,98.45018768310547,111.41783142089844,88.0488052368164,69.07279205322266,83.21603965759277,1128.0899810791016,118.0075454711914,352.0499897003174
2018-02-26,1521.9500732421875,99.67546844482422,112.17375946044922,89.32189178466797,69.56707763671875,83.4220962524414,1143.7000274658203,119.6010513305664,357.4199867248535
2018-02-27,1511.97998046875,98.49217987060547,111.8340072631836,88.17984771728516,68.63815307617188,81.98871803283691,1117.509994506836,118.42990112304688,350.98998069763184
2018-02-28,1512.449951171875,96.93119812011719,110.31369018554688,87.77733612060547,66.91666412353516,80.6359806060791,1103.9199829101562,118.01712799072266,343.05999755859375
2018-03-01,1493.4500122070312,95.19398498535156,108.10536193847656,86.91614532470703,67.07007598876953,79.80282211303711,1071.4099884033203,115.5788345336914,330.93000411987305
2018-03-02,1500.2499389648438,95.1016845703125,109.41337585449219,87.10336303710938,67.75184631347656,79.52511978149414,1084.1400146484375,115.93402099609375,335.1200008392334
2018-03-05,1523.6099243164062,96.56193542480469,110.23723602294922,87.65563201904297,68.42509460449219,80.60909843444824,1094.7599792480469,116.99958038330078,333.3500003814697
2018-03-06,1537.6400756835938,96.64585876464844,108.90375518798828,87.35610961914062,68.19501495361328,79.784912109375,1100.8999633789062,116.2123794555664,328.199987411499
2018-03-07,1545.0,96.28498077392578,109.60022735595703,87.86158752441406,67.46208190917969,78.6023998260498,1115.0399780273438,116.97076416015625,332.30000495910645
2018-03-08,1551.8600463867188,96.29336547851562,112.1652603149414,88.3951416015625,68.15239715576172,79.23323249816895,1129.3800354003906,117.32596588134766,329.10000801086426
2018-03-09,1578.8900756835938,99.0628433227539,113.64313507080078,90.37031555175781,68.42509460449219,79.95418167114258,1160.8399963378906,119.52424621582031,327.1699905395508
2018-03-12,1598.3900451660156,98.74393463134766,112.64939880371094,90.58561706542969,68.05864715576172,79.36839866638184,1165.9300231933594,119.26507568359375,345.51000595092773
2018-03-13,1588.179931640625,97.56061553955078,114.11029052734375,88.3764419555664,67.9393539428711,79.57566833496094,1139.9099731445312,118.26670837402344,341.8400001525879
2018-03-14,1591.0000610351562,96.46961975097656,112.38611602783203,87.85221099853516,67.32575988769531,79.00791549682617,1148.8899993896484,117.67152404785156,326.63000106811523
2018-03-15,1582.3199462890625,96.71298217773438,113.01461791992188,88.16112518310547,67.04449462890625,78.86373710632324,1150.6099700927734,118.46830749511719,325.600004196167
2018-03-16,1571.6799926757812,96.88085174560547,113.54121398925781,88.55428314208984,67.30020141601562,80.35971450805664,1134.4200134277344,119.54344177246094,321.34998321533203
2018-03-19,1544.9299621582031,96.11714935302734,110.61945343017578,86.95357513427734,67.03597259521484,78.80966377258301,1100.0700378417969,118.27630615234375,313.5599899291992
2018-03-20,1586.510009765625,96.20945739746094,111.44332885742188,87.17823028564453,66.73770904541016,79.26026344299316,1095.8000183105469,119.90826416015625,310.54999351501465
2018-03-21,1581.8600463867188,96.29336547851562,111.42634582519531,86.56977081298828,65.65540313720703,79.46753311157227,1094.000015258789,118.2859115600586,316.5299892425537
2018-03-22,1544.9200439453125,92.27346801757812,108.19029998779297,84.05169677734375,65.11849212646484,78.5302963256836,1053.1500244140625,115.18524932861328,309.0999984741211
2018-03-23,1495.5599975585938,89.8061294555664,106.25379180908203,81.60848999023438,64.69237518310547,76.98025131225586,1026.5499877929688,112.3149642944336,301.540002822876
2018-03-26,1555.8599853515625,92.57559204101562,108.19879150390625,87.78670501708984,65.11849212646484,78.8547191619873,1054.0899658203125,115.80921936035156,304.1800117492676
2018-03-27,1497.0500183105469,90.77963256835938,108.0459213256836,83.75215911865234,66.2945327758789,77.54799270629883,1006.9400024414062,112.698974609375,279.17999267578125
2018-03-28,1431.4199829101562,90.63695526123047,108.24974822998047,83.67725372314453,67.18937683105469,79.09804344177246,1005.1799774169922,112.30538177490234,257.7799987792969
2018-03-29,1447.3399353027344,92.29024505615234,108.84432220458984,85.43711853027344,67.56437683105469,80.17948722839355,1037.1399688720703,114.83007049560547,266.13000869750977
2018-04-02,1371.9900512695312,90.5110855102539,105.79512786865234,82.86285400390625,65.9621810913086,77.09737586975098,1012.6300048828125,113.64932250976562,252.48001098632812
2018-04-03,1392.0500183105469,91.75314331054688,109.01419830322266,83.97679901123047,66.86553955078125,78.22388648986816,1018.6799621582031,114.42687225341797,267.529993057251
2018-04-04,1410.570068359375,93.14627075195312,110.76385498046875,86.42936706542969,67.36834716796875,78.6023941040039,1029.7100067138672,115.01245880126953,286.94000244140625
2018-04-05,1451.7500305175781,94.36932373046875,111.0186538696289,86.47616577148438,67.15528106689453,79.13409233093262,1032.6399993896484,116.33721160888672,305.71998596191406
2018-04-06,1405.2299499511719,92.01599884033203,108.80184936523438,84.46356201171875,66.8399658203125,78.12476348876953,1009.9500274658203,112.9869613647461,299.29999351501465
2018-04-09,1406.0800170898438,93.1209716796875,109.97392272949219,84.96906280517578,66.60986328125,77.75526237487793,1020.0900268554688,114.03329467773438,289.660005569458
2018-04-10,1436.2199401855469,94.90072631835938,110.62793731689453,86.94422912597656,66.78885650634766,77.9084587097168,1036.500015258789,115.88603210449219,304.7000026702881
2018-04-11,1427.0500183105469,93.30652618408203,110.10136413574219,85.9894027709961,66.70361328125,77.42182731628418,1025.0599670410156,114.98365783691406,300.93000411987305
2018-04-12,1448.5000610351562,95.62615203857422,110.78082275390625,87.59947204589844,66.2945327758789,76.98922920227051,1037.2899627685547,116.22200012207031,294.07999992370605
2018-04-13,1430.7899475097656,93.03661346435547,110.94218444824219,87.1314468383789,66.78885650634766,77.52094459533691,1036.0399627685547,115.9148178100586,300.34000396728516
2018-04-16,1441.4999389648438,92.96070861816406,111.91046142578125,88.15177154541016,66.99337005615234,78.25992965698242,1046.1000061035156,116.99958038330078,291.20999336242676
2018-04-17,1503.8299560546875,92.96070861816406,110.87425994873047,89.93032836914062,66.8399658203125,79.21520805358887,1079.3599700927734,118.84268188476562,287.68999099731445
2018-04-18,1527.8399658203125,92.2099838256836,108.47909545898438,90.27668762207031,66.64395904541016,78.91779899597168,1075.3900146484375,119.4954605102539,293.3500099182129
2018-04-19,1556.9099426269531,94.23433685302734,108.3346939086914,89.96780395507812,64.46530151367188,79.20620155334473,1089.4499969482422,118.99629211425781,300.07999420166016
2018-04-20,1527.4899291992188,94.02349090576172,107.57876586914062,88.92871856689453,63.47616195678711,78.38610076904297,1077.3200225830078,119.22666931152344,290.23999214172363
2018-04-23,1517.8599548339844,93.56800842285156,107.72315979003906,89.25635528564453,62.78809356689453,77.59305381774902,1073.8099670410156,119.47628021240234,283.3699893951416
2018-04-24,1460.0900268554688,93.12939453125,107.17958068847656,87.16890716552734,62.35802459716797,77.98055076599121,1022.6399993896484,116.41398620605469,283.459997177124
2018-04-25,1460.1699829101562,92.77513885498047,107.66372680664062,86.4106216430664,62.18600845336914,78.55732727050781,1022.9900360107422,116.35638427734375,280.6900119781494
2018-04-26,1517.9600524902344,92.86790466308594,108.72537994384766,88.23602294921875,62.573055267333984,79.25124549865723,1043.3100128173828,121.99134826660156,285.47999382019043
2018-04-27,1572.6199340820312,92.27747344970703,108.94622802734375,89.69631958007812,62.62464904785156,78.66546249389648,1031.449966430664,120.96416473388672,294.07999992370605
2018-04-30,1566.1300659179688,91.75450134277344,107.43438720703125,87.5433120727539,62.220401763916016,79.71988677978516,1018.5800170898438,121.79935455322266,293.8999843597412
2018-05-01,1582.2599792480469,91.75450134277344,107.02667999267578,88.92871856689453,61.893558502197266,78.77360343933105,1040.7499694824219,122.40412902832031,299.92000579833984
2018-05-02,1569.6800231933594,91.02909851074219,104.89482879638672,87.53394317626953,61.01625061035156,77.80933570861816,1026.050033569336,121.3193588256836,301.15001678466797
2018-05-03,1572.0799255371094,90.45553588867188,104.4956283569336,88.05816650390625,61.377498626708984,77.71019554138184,1026.2999725341797,122.08737182617188,284.4499969482422
2018-05-04,1580.9500122070312,91.45927429199219,105.48088073730469,89.07849884033203,62.297821044921875,78.88175582885742,1050.999984741211,123.02811431884766,294.0900135040283
2018-05-07,1600.1400756835938,92.25216674804688,104.97125244140625,90.07074737548828,61.91078186035156,77.02528381347656,1059.4599914550781,124.08406066894531,302.7700138092041
2018-05-08,1592.3899841308594,93.61860656738281,104.13890838623047,89.68696594238281,61.44631576538086,77.26860809326172,1058.5900115966797,124.69840240478516,301.96998596191406
2018-05-09,1608.0000305175781,95.65986633300781,104.90332794189453,90.74473571777344,62.246219635009766,74.85338973999023,1088.949966430664,125.60075378417969,306.850004196167
2018-05-10,1609.0800476074219,96.4021224975586,106.46611022949219,91.65276336669922,62.91710662841797,74.98944282531738,1105.469970703125,125.75439453125,305.0200080871582
2018-05-11,1602.9100036621094,96.03943634033203,108.0714111328125,91.45618438720703,63.106327056884766,75.61519432067871,1103.3799743652344,126.54154968261719,301.06000900268555
2018-05-14,1601.5400695800781,96.07315826416016,107.06916046142578,91.76506805419922,63.02891540527344,76.5311336517334,1106.6000366210938,125.95597839355469,291.9699954986572
2018-05-15,1576.1199951171875,95.33931732177734,106.2792739868164,91.10045623779297,62.74507141113281,76.64901351928711,1084.8699951171875,125.85040283203125,284.1800022125244
2018-05-16,1587.2799682617188,95.600830078125,106.46611022949219,91.33549499511719,63.24394607543945,78.10908508300781,1084.0899658203125,125.64876556396484,286.48000717163086
2018-05-17,1581.7599487304688,95.28028106689453,105.19210052490234,90.42356872558594,63.6137809753418,76.62179946899414,1081.259994506836,124.92764282226562,284.5400047302246
2018-05-18,1574.3699645996094,93.73670196533203,105.52336120605469,90.5927734375,63.17512130737305,75.85096549987793,1069.6399688720703,124.92764282226562,276.8199920654297
2018-05-21,1585.4600524902344,94.59706115722656,105.0816879272461,91.7585678100586,63.69980239868164,76.63996124267578,1084.010009765625,125.62956237792969,284.48999404907227
2018-05-22,1581.3999938964844,95.32245635986328,104.39371490478516,91.66454315185547,63.67399978637695,75.60611915588379,1075.3099822998047,125.6776123046875,275.00999450683594
2018-05-23,1601.8600463867188,94.88384246826172,104.85235595703125,92.75511932373047,63.80301284790039,75.27962493896484,1085.9600067138672,126.80256652832031,279.0700149536133
2018-05-24,1603.070068359375,93.82105255126953,103.8331298828125,92.42606353759766,63.45036315917969,75.13454246520996,1085.4499816894531,126.81217956542969,277.84998893737793
2018-05-25,1610.1499938964844,93.34027862548828,103.9358139038086,92.47308349609375,63.91482162475586,74.78085708618164,1084.0799713134766,126.22567749023438,278.85000228881836
2018-05-29,1612.8700256347656,89.35057067871094,102.16461944580078,92.14404296875,63.69119644165039,74.7264461517334,1068.0699920654297,124.69691467285156,283.7600040435791
2018-05-30,1624.8899841308594,91.39181518554688,103.50798034667969,93.02775573730469,64.4136962890625,76.28626441955566,1077.4700164794922,125.61032104492188,291.7199993133545
2018-05-31,1629.6200561523438,90.26153564453125,102.35286712646484,92.92436981201172,62.934303283691406,74.85339546203613,1100.0,125.68721771240234,284.7300052642822
2018-06-01,1641.5400695800781,91.4339828491211,103.75613403320312,94.75764465332031,63.17512130737305,75.2614974975586,1135.0,125.812255859375,291.8199920654297
2018-06-04,1665.2699279785156,91.47615051269531,104.34652709960938,95.58497619628906,63.80301284790039,77.46521759033203,1153.0400085449219,127.94676971435547,296.7400074005127
2018-06-05,1696.3499450683594,90.96162414550781,103.94439697265625,96.0738754272461,63.62240219116211,76.73970222473145,1151.0199737548828,128.41790771484375,291.1299991607666
2018-06-06,1695.7499694824219,93.08721160888672,105.06526184082031,96.35589599609375,63.9492301940918,76.6852970123291,1146.9499969482422,131.033203125,319.4999885559082
2018-06-07,1689.2999267578125,93.4583740234375,105.52732849121094,94.84225463867188,65.1619873046875,77.03897666931152,1134.4200134277344,128.68707275390625,316.08999252319336
2018-06-08,1683.9900207519531,93.7198486328125,106.15193176269531,95.54737091064453,66.38333129882812,76.50392532348633,1132.7100372314453,129.552490234375,317.66000747680664
2018-06-11,1689.1200256347656,93.48365020751953,104.95405578613281,95.0020980834961,66.68437957763672,76.44952011108398,1140.8999633789062,128.7544403076172,332.09999084472656
2018-06-12,1698.75,92.94384002685547,104.85137176513672,95.24653625488281,66.4349594116211,76.26814270019531,1148.1900024414062,129.66781616210938,342.77000427246094
2018-06-13,1704.8599243164062,92.75826263427734,104.92835998535156,94.8140640258789,65.77267456054688,76.25907325744629,1144.229965209961,129.2255401611328,344.7799873352051
2018-06-14,1723.8600158691406,91.12188720703125,104.74012756347656,95.34994506835938,65.35983276367188,75.98698997497559,1160.1100158691406,129.80247497558594,357.7199935913086
2018-06-15,1715.9700012207031,91.01226043701172,104.9112548828125,94.13713073730469,66.55535125732422,75.90538787841797,1159.27001953125,129.89859008789062,358.1700038909912
2018-06-18,1723.7899780273438,91.24842834472656,103.8074722290039,94.82344055175781,65.2308120727539,75.27057838439941,1183.5800170898438,130.9562225341797,370.8300018310547
2018-06-19,1734.7799682617188,90.71702575683594,104.87703704833984,94.82344055175781,65.65228271484375,75.82376861572266,1178.6900329589844,129.908203125,352.54998207092285
2018-06-20,1750.0799560546875,90.70857238769531,104.42354583740234,95.77301025390625,65.23941802978516,75.82376861572266,1184.0699768066406,130.28321838378906,362.2200107574463
2018-06-21,1730.2200317382812,90.68329620361328,103.91869354248047,95.08670043945312,65.74687194824219,76.36788940429688,1169.4400024414062,129.35057067871094,347.5100040435791
2018-06-22,1715.6700134277344,89.19873809814453,105.10804748535156,94.400390625,66.5983657836914,76.92108535766602,1169.2900085449219,130.11976623535156,333.63000869750977
2018-06-25,1663.1500244140625,88.38898468017578,104.89414978027344,92.50128936767578,66.90801239013672,78.41742324829102,1139.280014038086,125.88912963867188,333.00999641418457
2018-06-26,1691.0899353027344,88.44803619384766,104.68878173828125,93.14998626708984,67.08863067626953,77.97306060791016,1132.6200103759766,127.4468002319336,341.9999885559082
2018-06-27,1660.5099487304688,87.08160400390625,104.05559539794922,91.70218658447266,66.82199096679688,78.79831123352051,1116.9400024414062,125.97570037841797,344.50000762939453
2018-06-28,1701.4500427246094,88.50708770751953,104.38931274414062,92.72691345214844,67.13162994384766,77.86423301696777,1126.780014038086,127.62952423095703,349.9300003051758
2018-06-29,1699.7999572753906,87.89134979248047,103.82456970214844,92.70811462402344,67.14022827148438,77.67378616333008,1129.1899871826172,127.35062408447266,342.9499912261963
2018-07-02,1713.7800598144531,88.63362884521484,104.0299301147461,94.02433776855469,67.200439453125,76.17743682861328,1142.1099853515625,127.39871215820312,335.06999015808105
2018-07-03,1693.9599609375,87.3936767578125,104.99681091308594,93.12178039550781,67.00263214111328,76.57646942138672,1116.2799835205078,126.38914489746094,310.860013961792
2018-07-05,1699.7300720214844,87.9618911743164,106.95626068115234,93.7892837524414,68.12937927246094,76.69436073303223,1141.2899780273438,128.15829467773438,309.1599941253662
2018-07-06,1710.6300354003906,88.2502212524414,107.5979995727539,95.10552215576172,68.21536254882812,76.63996124267578,1155.0800323486328,128.927490234375,308.8999843597412
2018-07-09,1739.0199279785156,90.98101806640625,107.8547134399414,95.75420379638672,66.96822357177734,77.92770767211914,1167.2799682617188,130.3024444580078,318.50998878479004
2018-07-10,1743.070068359375,90.42129516601562,108.9926986694336,96.00804901123047,68.65403747558594,79.08852195739746,1167.1399688720703,131.42739868164062,322.4699878692627
2018-07-11,1755.0,90.22624206542969,108.01726531982422,95.87641143798828,68.08635711669922,78.47182846069336,1171.4600372314453,132.83114624023438,318.95999908447266
2018-07-12,1796.6200256347656,90.61632537841797,109.31785583496094,97.95414733886719,67.85413360595703,78.46275329589844,1201.259994506836,134.5137939453125,316.71000480651855
2018-07-13,1813.0299377441406,90.2007827758789,107.75200653076172,99.11994171142578,68.21536254882812,79.53288459777832,1204.4200134277344,134.05227661132812,318.86999130249023
2018-07-16,1822.4899291992188,93.77965545654297,106.69100952148438,98.63107299804688,68.40460205078125,79.47847938537598,1196.510009765625,133.12928771972656,310.09998321533203
2018-07-17,1843.9300537109375,93.71180725097656,110.47299194335938,99.60882568359375,68.83467102050781,79.97724151611328,1213.0799865722656,134.26382446289062,322.6900005340576
2018-07-18,1842.9200744628906,94.5853042602539,109.35206604003906,98.8284912109375,68.56803894042969,79.8684139251709,1212.9100036621094,135.475341796875,323.85000228881836
2018-07-19,1812.969970703125,93.1944808959961,107.76057434082031,98.15159606933594,68.33109283447266,79.55102920532227,1199.1000366210938,134.7349395751953,320.23000717163086
2018-07-20,1813.699951171875,94.37330627441406,107.68355560302734,99.90966796875,68.28768157958984,79.85936164855957,1197.8800201416016,135.56187438964844,313.57998847961426
2018-07-23,1801.9999694824219,96.1288070678711,108.35096740722656,101.50790405273438,68.14015197753906,79.46939849853516,1210.999984741211,134.6387939453125,303.1999969482422
2018-07-24,1829.2399597167969,96.8072509765625,110.6868896484375,101.21647644042969,68.5567398071289,79.76865577697754,1258.1500244140625,134.6387939453125,297.4300003051758
2018-07-25,1863.6099243164062,97.6807861328125,110.05371856689453,104.19673919677734,68.97332000732422,79.7142391204834,1275.9400177001953,137.14828491210938,308.7399959564209
2018-07-26,1808.0000305175781,97.40090942382812,111.47407531738281,103.05917358398438,69.51144409179688,80.01352500915527,1285.5000305175781,137.013671875,306.6499900817871
2018-07-27,1817.2700500488281,98.40164947509766,112.56075286865234,101.23526000976562,69.93675994873047,79.92283058166504,1252.8900146484375,135.29266357421875,297.18000411987305
2018-07-30,1779.219970703125,98.99528503417969,113.09127807617188,99.06353759765625,69.60691833496094,80.60298156738281,1230.0399780273438,131.2254638671875,290.17001152038574
2018-07-31,1777.4400329589844,97.48573303222656,113.3907470703125,99.73102569580078,70.1971206665039,80.92037773132324,1227.2200012207031,131.47547912597656,298.1399917602539
2018-08-01,1797.1699523925781,98.08784484863281,113.49341583251953,99.91905212402344,69.99748992919922,80.0226001739502,1232.9900360107422,132.9273223876953,300.8399963378906
2018-08-02,1834.3299865722656,98.50341033935547,112.30406188964844,101.13186645507812,71.1691665649414,80.49417686462402,1241.1299896240234,133.57150268554688,349.5400142669678
2018-08-03,1823.2899475097656,99.30059814453125,112.90302276611328,101.57374572753906,71.45557403564453,81.25594711303711,1238.1600189208984,134.43692016601562,348.1699848175049
2018-08-06,1847.7499389648438,99.32601928710938,112.96292114257812,101.65834045410156,71.62049865722656,81.31942176818848,1237.6699829101562,134.33111572265625,341.99000358581543
2018-08-07,1862.4800109863281,99.69071197509766,112.4837646484375,102.36344146728516,71.72461700439453,81.41011047363281,1255.8399963378906,134.87916564941406,379.5699977874756
2018-08-08,1886.5199279785156,99.89423370361328,112.2356185913086,102.93696594238281,71.47296142578125,81.66403770446777,1261.3300323486328,135.2637481689453,370.339994430542
2018-08-09,1898.5200500488281,99.12249755859375,112.26128387451172,103.10617065429688,70.64842987060547,81.1897144317627,1264.4599914550781,134.61956787109375,352.45001792907715
2018-08-10,1886.300048828125,98.14720916748047,111.87623596191406,102.47626495361328,70.67446899414062,82.25692176818848,1252.509994506836,134.35037231445312,355.48999786376953
2018-08-13,1896.199951171875,96.5867691040039,111.42276000976562,101.73355102539062,70.75257873535156,81.76436805725098,1248.6399841308594,134.81185913085938,356.4100170135498
2018-08-14,1919.6499633789062,97.23129272460938,110.80669403076172,103.00273895263672,70.57030487060547,82.8680648803711,1258.1400299072266,135.34072875976562,347.6400089263916
2018-08-15,1882.6199340820312,96.42564392089844,111.60243225097656,101.6059799194336,71.42955017089844,82.29342269897461,1232.2200012207031,134.53302001953125,338.68998527526855
2018-08-16,1886.5199279785156,97.33307647705078,113.35652923583984,101.58710479736328,72.63597106933594,89.9736499786377,1224.0599822998047,135.43817138671875,335.4499912261963
2018-08-17,1882.2200012207031,97.33307647705078,115.05927276611328,101.53047180175781,72.63597106933594,89.25306129455566,1215.8499908447266,136.09300231933594,305.50000190734863
2018-08-20,1876.7100524902344,97.20585632324219,117.12140655517578,100.86041259765625,72.59255981445312,87.56558418273926,1221.9499969482422,135.7174530029297,308.4400177001953
2018-08-21,1883.4199523925781,97.79951477050781,115.8122329711914,100.02044677734375,72.81819915771484,87.63855743408203,1217.4099731445312,134.850830078125,321.89998626708984
2018-08-22,1904.9000549316406,97.50269317626953,115.17908477783203,101.03972625732422,72.37557220458984,87.26457023620605,1221.7500305175781,135.91006469726562,321.64000511169434
2018-08-23,1902.8999328613281,97.29915618896484,115.60689544677734,101.51160430908203,72.24537658691406,86.817626953125,1221.1599731445312,136.83448791503906,320.10000228881836
2018-08-24,1905.3900146484375,97.25674438476562,116.32563018798828,102.30435943603516,72.34954071044922,86.60785102844238,1236.7500305175781,138.85665893554688,322.8200054168701
2018-08-27,1927.6800537109375,98.97833251953125,116.2136459350586,103.43688201904297,72.41899108886719,86.23385810852051,1256.2699890136719,140.0121612548828,319.2699909210205
2018-08-28,1932.8199768066406,98.49491882324219,115.69685363769531,104.05978393554688,72.45369720458984,87.62944221496582,1245.8599853515625,139.81959533691406,311.85999870300293
2018-08-29,1998.0999755859375,98.17266845703125,116.16197967529297,105.72081756591797,72.46237182617188,87.23721885681152,1264.6499633789062,141.58177185058594,305.00999450683594
2018-08-30,2002.3800659179688,97.68927764892578,116.23948669433594,105.65475463867188,72.39292907714844,87.65679359436035,1254.4400024414062,141.3025360107422,303.14998626708984
2018-08-31,2012.7099609375,97.17192840576172,116.01553344726562,106.01336669921875,71.99368286132812,87.43788528442383,1231.8000030517578,141.4469757080078,301.6599941253662
2018-09-04,2039.5100402832031,97.65531158447266,115.1800308227539,105.42822265625,71.77670288085938,86.98180961608887,1211.3099670410156,142.3232421875,288.9499855041504
2018-09-05,1994.8199462890625,97.18041229248047,117.02332305908203,102.38929748535156,72.28878784179688,88.13111686706543,1199.1000366210938,137.38333129882812,280.73999404907227
2018-09-06,1958.3099365234375,96.76484680175781,117.89328002929688,102.62523651123047,71.73332214355469,87.97604942321777,1183.9900207519531,139.1455535888672,280.9499931335449
2018-09-07,1952.0700073242188,96.9514389038086,118.28092956542969,102.12506103515625,71.09107208251953,87.4105224609375,1177.5900268554688,137.8937225341797,263.24000358581543
