,t0,T1,K1,C1,T2,K2,C2,Adj_S0
0,2022-12-22,2023-01-06,190.0,15.95,2023-02-03,135.0,71.14007931119127,202.69064331054688
1,2022-12-22,2023-01-06,195.0,11.475,2023-02-03,140.0,64.86430078830308,202.69064331054688
2,2022-12-22,2023-01-06,200.0,7.300000000000001,2023-02-03,185.0,22.925,202.69064331054688
3,2022-12-22,2023-01-06,202.5,5.575,2023-02-03,190.0,18.925,202.69064331054688
4,2022-12-22,2023-01-06,205.0,4.075,2023-02-03,195.0,15.455907478066667,202.69064331054688
5,2022-12-22,2023-01-06,207.49999999999997,2.835,2023-02-03,200.0,12.125,202.69064331054688
6,2022-12-22,2023-01-06,210.0,1.88,2023-02-03,205.0,8.62486191885752,202.69064331054688
7,2022-12-22,2023-01-06,212.5,1.185,2023-02-03,210.0,6.5959261601951695,202.69064331054688
8,2022-12-22,2023-01-06,215.00000000000003,0.73,2023-02-03,215.0,4.023516982347266,202.69064331054688
9,2022-12-22,2023-01-06,217.49999999999997,0.4171916212078519,2023-02-03,220.0,2.84,202.69064331054688
10,2022-12-22,2023-01-06,220.0,0.265,2023-02-03,224.99999999999997,1.9300000000000004,202.69064331054688
11,2022-12-22,2023-01-06,225.0,0.095,2023-02-03,229.99999999999997,1.18,202.69064331054688
12,2022-12-22,2023-01-06,227.5,0.06579086395952725,2023-02-03,235.0,0.7064567943644684,202.69064331054688
13,2022-12-22,2023-01-06,230.0,0.05,2023-02-03,240.0,0.395,202.69064331054688
14,2022-12-22,2023-01-06,249.99999999999997,0.015000000000000001,2023-02-03,245.0,0.265,202.69064331054688
15,2022-12-22,2023-01-06,255.00000000000003,0.01,2023-02-03,250.0,0.225,202.69064331054688
16,2022-12-22,2023-01-06,260.0,0.00997197069068759,2023-02-03,255.00000000000003,0.20500000000000002,202.69064331054688
17,2022-12-22,2023-01-06,265.0,0.009991804295834539,2023-02-03,260.0,0.19,202.69064331054688
18,2022-12-22,2023-01-06,270.0,0.01,2023-02-03,265.0,0.17921999539845257,202.69064331054688
19,2022-12-22,2023-01-06,275.0,0.009988719165333167,2023-02-03,270.0,0.17,202.69064331054688
20,2022-12-23,2023-01-06,200.0,7.6,2023-02-03,109.99999999999999,96.4102193396411,203.45176696777344
21,2022-12-23,2023-01-06,202.5,5.597751810739783,2023-02-03,115.0,90.18339987120437,203.45176696777344
22,2022-12-23,2023-01-06,205.0,4.175,2023-02-03,150.0,56.425,203.45176696777344
23,2022-12-23,2023-01-06,207.5,2.8449999999999998,2023-02-03,195.0,15.591011387356346,203.45176696777344
24,2022-12-23,2023-01-06,209.99999999999997,1.8350000000000002,2023-02-03,200.0,11.975000000000001,203.45176696777344
25,2022-12-23,2023-01-06,212.50000000000003,1.115,2023-02-03,205.0,9.393866060953552,203.45176696777344
26,2022-12-23,2023-01-06,215.0,0.645,2023-02-03,210.0,6.52140745090372,203.45176696777344
27,2022-12-23,2023-01-06,217.5,0.36,2023-02-03,215.0,4.525,203.45176696777344
28,2022-12-23,2023-01-06,219.99999999999997,0.195,2023-02-03,219.99999999999997,2.98,203.45176696777344
29,2022-12-23,2023-01-06,222.5,0.12,2023-02-03,225.00000000000003,1.8750000000000002,203.45176696777344
30,2022-12-23,2023-01-06,225.0,0.075,2023-02-03,230.0,1.1400000000000001,203.45176696777344
