,t0,T1,K1,C1,T2,K2,C2,Adj_S0
0,2021-05-13,2021-06-04,134.0,5.175000000000001,2021-07-02,124.0,14.767362003052373,127.79778289794922
1,2021-05-13,2021-06-04,135.0,4.300000000000001,2021-07-02,125.0,14.532118256521878,127.79778289794922
2,2021-05-13,2021-06-04,136.0,3.675,2021-07-02,131.0,8.625,127.79778289794922
3,2021-05-13,2021-06-04,137.0,3.235935811031563,2021-07-02,132.0,7.86654707533489,127.79778289794922
4,2021-05-13,2021-06-04,138.0,2.5299269769819754,2021-07-02,133.0,7.0709602933908755,127.79778289794922
5,2021-05-13,2021-06-04,139.0,1.9617665776801052,2021-07-02,134.0,6.394353438922398,127.79778289794922
6,2021-05-13,2021-06-04,140.0,1.655,2021-07-02,135.0,5.828222640414409,127.79778289794922
7,2021-05-13,2021-06-04,141.0,1.24,2021-07-02,136.0,4.757369734219936,127.79778289794922
8,2021-05-13,2021-06-04,142.0,1.0357460005613766,2021-07-02,137.0,4.2944940491958485,127.79778289794922
9,2021-05-13,2021-06-04,143.0,0.6761897760851698,2021-07-02,138.0,3.5429433722173025,127.79778289794922
10,2021-05-13,2021-06-04,144.0,0.525,2021-07-02,139.0,3.2330322040974564,127.79778289794922
11,2021-05-13,2021-06-04,145.0,0.4249481547214636,2021-07-02,140.0,2.5,127.79778289794922
12,2021-05-13,2021-06-04,146.0,0.31999999999999995,2021-07-02,141.0,2.2973962538363546,127.79778289794922
13,2021-05-13,2021-06-04,148.0,0.25141997981061703,2021-07-02,142.0,1.8599999999999999,127.79778289794922
14,2021-05-13,2021-06-04,149.0,0.251227507716698,2021-07-02,143.0,1.63,127.79778289794922
15,2021-05-13,2021-06-04,150.0,0.2511022652872152,2021-07-02,144.0,1.3807071665633646,127.79778289794922
16,2021-05-13,2021-06-04,152.5,0.2512915125331027,2021-07-02,145.0,1.2349999999999999,127.79778289794922
17,2021-05-13,2021-06-04,155.00000000000003,0.25,2021-07-02,146.0,1.052372476271036,127.79778289794922
18,2021-05-13,2021-06-04,160.0,0.25015387827320834,2021-07-02,147.0,1.0495588916309624,127.79778289794922
19,2021-05-13,2021-06-04,165.0,0.24928572611593985,2021-07-02,148.0,1.052314064482526,127.79778289794922
20,2021-05-14,2021-06-04,105.0,36.7686441929314,2021-07-02,110.0,28.375,128.06687927246094
