,t0,T1,K1,C1,T2,K2,C2,Adj_S0
0,2018-06-21,2018-07-06,80.0,4.82348524943479,2018-08-03,76.5,8.275,76.10445785522461
1,2018-06-21,2018-07-06,81.5,3.4223642026034504,2018-08-03,77.0,7.8,76.10445785522461
2,2018-06-21,2018-07-06,82.0,2.4648060927967186,2018-08-03,81.5,3.6252057095180947,76.10445785522461
3,2018-06-21,2018-07-06,82.5,2.325,2018-08-03,82.0,3.271908844335112,76.10445785522461
4,2018-06-21,2018-07-06,83.0,1.8178817360402506,2018-08-03,82.5,3.212573537408964,76.10445785522461
5,2018-06-21,2018-07-06,83.5,1.7457692032335717,2018-08-03,83.0,2.8748438825952416,76.10445785522461
6,2018-06-21,2018-07-06,84.0,1.295,2018-08-03,83.5,2.52,76.10445785522461
7,2018-06-21,2018-07-06,84.5,1.0974896815866373,2018-08-03,84.0,2.2308879370794266,76.10445785522461
8,2018-06-21,2018-07-06,85.0,0.79,2018-08-03,84.50000000000001,1.8017155840723298,76.10445785522461
9,2018-06-21,2018-07-06,85.5,0.605,2018-08-03,85.0,1.705,76.10445785522461
10,2018-06-21,2018-07-06,86.0,0.4599999999999999,2018-08-03,85.5,1.5266667358306332,76.10445785522461
11,2018-06-21,2018-07-06,86.5,0.32948217821275166,2018-08-03,86.0,1.1209989839100967,76.10445785522461
12,2018-06-21,2018-07-06,87.0,0.24999999999999997,2018-08-03,86.5,0.9219577156183147,76.10445785522461
13,2018-06-21,2018-07-06,87.5,0.21437382540733793,2018-08-03,87.0,0.9199999999999999,76.10445785522461
14,2018-06-21,2018-07-06,88.0,0.12267788646623698,2018-08-03,87.5,0.8342204064679606,76.10445785522461
15,2018-06-21,2018-07-06,88.5,0.1055165791367315,2018-08-03,88.00000000000001,0.655,76.10445785522461
16,2018-06-21,2018-07-06,88.99999999999999,0.075,2018-08-03,88.5,0.5231042306108943,76.10445785522461
17,2018-06-21,2018-07-06,89.5,0.035,2018-08-03,89.0,0.46729257435445254,76.10445785522461
18,2018-06-21,2018-07-06,90.0,0.03,2018-08-03,89.5,0.4100000000000001,76.10445785522461
19,2018-06-21,2018-07-06,91.0,0.025,2018-08-03,89.99999999999999,0.35282714157301237,76.10445785522461
20,2018-06-22,2018-07-06,81.0,3.6264344285634134,2018-08-03,75.0,9.443673519070863,76.65574264526367
21,2018-06-22,2018-07-06,81.5,3.3559081746962938,2018-08-03,76.5,7.777476787255806,76.65574264526367
22,2018-06-22,2018-07-06,82.0,2.94,2018-08-03,79.5,6.054794376465445,76.65574264526367
23,2018-06-22,2018-07-06,82.5,2.2749213682885383,2018-08-03,82.5,3.5539164996867894,76.65574264526367
24,2018-06-22,2018-07-06,83.0,2.1,2018-08-03,83.0,3.0397064640448086,76.65574264526367
25,2018-06-22,2018-07-06,83.5,1.931354843810308,2018-08-03,83.5,2.66,76.65574264526367
26,2018-06-22,2018-07-06,84.0,1.3212668235852578,2018-08-03,84.0,2.3449999999999998,76.65574264526367
27,2018-06-22,2018-07-06,84.5,1.08,2018-08-03,84.5,1.967422679638149,76.65574264526367
28,2018-06-22,2018-07-06,85.0,0.8314344606488916,2018-08-03,85.0,1.8404160882414988,76.65574264526367
29,2018-06-22,2018-07-06,85.49999999999999,0.609094806660581,2018-08-03,85.49999999999999,1.5696621402538509,76.65574264526367
30,2018-06-22,2018-07-06,86.00000000000001,0.45499999999999996,2018-08-03,86.00000000000001,1.21625976776935,76.65574264526367
31,2018-06-22,2018-07-06,86.5,0.32,2018-08-03,86.49999999999999,1.0495183693163452,76.65574264526367
32,2018-06-22,2018-07-06,86.99999999999999,0.22358370938893884,2018-08-03,86.99999999999999,0.9877585237038181,76.65574264526367
33,2018-06-22,2018-07-06,87.49999999999999,0.16,2018-08-03,87.5,0.7949999999999999,76.65574264526367
34,2018-06-22,2018-07-06,88.0,0.11,2018-08-03,88.00000000000001,0.645,76.65574264526367
35,2018-06-22,2018-07-06,88.5,0.085,2018-08-03,88.50000000000001,0.5320307140261011,76.65574264526367
36,2018-06-22,2018-07-06,89.0,0.065,2018-08-03,89.0,0.4549999999999999,76.65574264526367
37,2018-06-22,2018-07-06,89.5,0.03259301004461197,2018-08-03,89.5,0.42859357204472104,76.65574264526367
38,2018-06-22,2018-07-06,90.0,0.030000000000000002,2018-08-03,90.0,0.29500000000000004,76.65574264526367
39,2018-06-22,2018-07-06,91.0,0.02,2018-08-03,90.50000000000001,0.23500000000000001,76.65574264526367
40,2018-06-25,2018-07-06,81.0,5.478940076906989,2018-08-03,76.5,10.225,78.14692497253418
41,2018-06-25,2018-07-06,82.0,4.5505101974138285,2018-08-03,79.5,7.864706972308575,78.14692497253418
42,2018-06-25,2018-07-06,82.5,4.246471949087691,2018-08-03,82.0,4.730046914574815,78.14692497253418
43,2018-06-25,2018-07-06,83.0,3.4159208601545044,2018-08-03,82.5,4.698882557404285,78.14692497253418
44,2018-06-25,2018-07-06,83.5,3.4060388330558955,2018-08-03,83.0,4.280850994065782,78.14692497253418
45,2018-06-25,2018-07-06,84.0,2.885,2018-08-03,83.5,3.949789555310503,78.14692497253418
46,2018-06-25,2018-07-06,84.5,2.6761673166307487,2018-08-03,84.0,3.777950629550152,78.14692497253418
47,2018-06-25,2018-07-06,85.0,2.272486346516265,2018-08-03,84.5,3.631277825450856,78.14692497253418
48,2018-06-25,2018-07-06,85.5,1.8430470586931818,2018-08-03,85.0,3.2181782099876917,78.14692497253418
49,2018-06-25,2018-07-06,86.0,1.5952589060800426,2018-08-03,85.5,2.5470319817021156,78.14692497253418
50,2018-06-25,2018-07-06,86.5,0.965262465017195,2018-08-03,86.0,2.4185854416164174,78.14692497253418
51,2018-06-25,2018-07-06,87.0,0.8049999999999999,2018-08-03,86.5,2.3233111840153886,78.14692497253418
52,2018-06-25,2018-07-06,87.5,0.595,2018-08-03,87.0,1.7447988084081498,78.14692497253418
53,2018-06-25,2018-07-06,88.0,0.435,2018-08-03,87.5,1.53,78.14692497253418
54,2018-06-25,2018-07-06,88.5,0.3867848274268168,2018-08-03,88.00000000000001,1.2085603752043872,78.14692497253418
55,2018-06-25,2018-07-06,88.99999999999999,0.18807817715838257,2018-08-03,89.0,1.0205423173213368,78.14692497253418
56,2018-06-25,2018-07-06,89.5,0.15000000000000002,2018-08-03,89.5,0.785,78.14692497253418
57,2018-06-25,2018-07-06,90.0,0.11478122664989801,2018-08-03,90.00000000000001,0.65,78.14692497253418
58,2018-06-25,2018-07-06,91.0,0.04031625120436168,2018-08-03,90.5,0.535,78.14692497253418
59,2018-06-25,2018-07-06,95.0,0.04,2018-08-03,95.0,0.08,78.14692497253418
60,2018-06-26,2018-07-06,82.0,4.0,2018-08-03,75.0,11.50469483883226,77.7041015625
61,2018-06-26,2018-07-06,82.5,3.55,2018-08-03,76.5,10.025,77.7041015625
