,t0,T1,K1,C1,T2,K2,C2,Adj_S0
0,2021-10-21,2021-11-26,85.0,86.00400101668856,2021-12-03,145.0,25.403064586526494,157.6600799560547
1,2021-10-21,2021-11-26,90.00000000000001,81.60753573221047,2021-12-03,150.0,20.475,157.6600799560547
2,2021-10-21,2021-11-26,99.99999999999999,69.29283912454098,2021-12-03,155.0,15.067744977111555,157.6600799560547
3,2021-10-21,2021-11-26,105.00000000000001,63.92143384403826,2021-12-03,160.0,9.699352490417203,157.6600799560547
4,2021-10-21,2021-11-26,130.0,38.299848648194576,2021-12-03,165.0,7.375,157.6600799560547
5,2021-10-21,2021-11-26,135.0,33.859627225005106,2021-12-03,170.0,4.518060966126423,157.6600799560547
6,2021-10-21,2021-11-26,140.0,28.172978201317203,2021-12-03,175.00000000000003,2.225,157.6600799560547
7,2021-10-21,2021-11-26,145.0,23.132920317713342,2021-12-03,180.0,0.9750000000000001,157.6600799560547
8,2021-10-21,2021-11-26,150.0,18.4207259822919,2021-12-03,184.99999999999997,0.6599999999999999,157.6600799560547
9,2021-10-21,2021-11-26,155.0,17.131306487619746,2021-12-03,189.99999999999997,0.395,157.6600799560547
10,2021-10-21,2021-11-26,160.0,17.305373582628302,2021-12-03,195.0,0.398578684688254,157.6600799560547
11,2021-10-21,2021-11-26,165.0,11.015888589576969,2021-12-03,200.0,0.40120542770414547,157.6600799560547
12,2021-10-21,2021-11-26,170.0,9.159000898965132,2021-12-03,205.0,0.3945078538495068,157.6600799560547
13,2021-10-21,2021-11-26,175.0,2.830634442725971,,,,157.6600799560547
14,2021-10-21,2021-11-26,180.0,0.71,,,,157.6600799560547
15,2021-10-21,2021-11-26,185.0,0.3807421317910207,,,,157.6600799560547
16,2021-10-21,2021-11-26,190.0,0.3743398524566303,,,,157.6600799560547
17,2021-10-21,2021-11-26,195.0,0.375,,,,157.6600799560547
18,2021-10-21,2021-11-26,200.0,0.37590701153537437,,,,157.6600799560547
19,2021-10-21,2021-11-26,205.0,0.3768905489175239,,,,157.6600799560547
20,2021-10-22,2021-11-26,85.0,89.18496385571068,2021-12-03,145.0,27.625,159.78082275390625
21,2021-10-22,2021-11-26,89.99999999999999,84.35337032961998,2021-12-03,150.0,22.421192040673542,159.78082275390625
22,2021-10-22,2021-11-26,100.0,72.07309425962818,2021-12-03,155.0,17.75,159.78082275390625
23,2021-10-22,2021-11-26,105.0,66.6851547435108,2021-12-03,160.0,12.975,159.78082275390625
24,2021-10-22,2021-11-26,130.0,40.20852538360876,2021-12-03,165.0,8.102749572745136,159.78082275390625
25,2021-10-22,2021-11-26,135.0,36.10743077465312,2021-12-03,170.0,7.534349067220329,159.78082275390625
26,2021-10-22,2021-11-26,140.0,30.681859310555097,2021-12-03,175.00000000000003,3.125,159.78082275390625
27,2021-10-22,2021-11-26,145.0,25.854128105022504,2021-12-03,180.00000000000003,1.5199999999999998,159.78082275390625
28,2021-10-22,2021-11-26,150.0,21.031137493121737,2021-12-03,185.0,0.6950000000000001,159.78082275390625
29,2021-10-22,2021-11-26,155.0,15.867440077527293,2021-12-03,189.99999999999997,0.38155784900442025,159.78082275390625
30,2021-10-22,2021-11-26,160.0,15.360894215004716,2021-12-03,195.0,0.375,159.78082275390625
31,2021-10-22,2021-11-26,165.0,13.762272901458328,2021-12-03,200.0,0.37943553267140584,159.78082275390625
32,2021-10-22,2021-11-26,170.0,9.941823611153518,2021-12-03,205.0,0.3803919100671479,159.78082275390625
33,2021-10-22,2021-11-26,175.0,7.44257729647869,,,,159.78082275390625
34,2021-10-22,2021-11-26,180.0,4.352087113916869,,,,159.78082275390625
35,2021-10-22,2021-11-26,185.0,0.47500000000000003,,,,159.78082275390625
36,2021-10-22,2021-11-26,190.00000000000003,0.47820318542974066,,,,159.78082275390625
37,2021-10-22,2021-11-26,195.00000000000003,0.4675955786980469,,,,159.78082275390625
38,2021-10-22,2021-11-26,200.0,0.4691062785520267,,,,159.78082275390625
39,2021-10-22,2021-11-26,205.0,0.47052730603506876,,,,159.78082275390625
40,2021-10-25,2021-11-26,85.0,87.66976089271377,2021-12-03,145.0,26.225,158.99952697753906
41,2021-10-25,2021-11-26,90.0,82.99477183278958,2021-12-03,150.0,21.35,158.99952697753906
